Data plane is up
Running irtt
UE IP is 10.45.0.7
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=132.8ms rd=-26.65ms sd=159.5ms ipdv=n/a
seq=1 rtt=165.9ms rd=-26.98ms sd=192.9ms ipdv=33.1ms
seq=2 rtt=77.6ms rd=-38.2ms sd=115.8ms ipdv=88.3ms
seq=3 rtt=103.4ms rd=-42.94ms sd=146.3ms ipdv=25.79ms
seq=4 rtt=117.4ms rd=-44.15ms sd=161.5ms ipdv=14ms
seq=5 rtt=136.4ms rd=-46.05ms sd=182.4ms ipdv=18.95ms
seq=6 rtt=62ms rd=-33.32ms sd=95.32ms ipdv=74.35ms
seq=7 rtt=77.4ms rd=-35.64ms sd=113ms ipdv=15.4ms
seq=8 rtt=99.9ms rd=-40.75ms sd=140.6ms ipdv=22.5ms
seq=9 rtt=114.3ms rd=-23.14ms sd=137.4ms ipdv=14.4ms
seq=10 rtt=127.7ms rd=-20.18ms sd=147.9ms ipdv=13.4ms
seq=11 rtt=137.1ms rd=-23.15ms sd=160.2ms ipdv=9.4ms
seq=12 rtt=142.4ms rd=-25.7ms sd=168ms ipdv=5.25ms
seq=13 rtt=190.4ms rd=-26.13ms sd=216.5ms ipdv=48ms
seq=14 rtt=94ms rd=-43.26ms sd=137.3ms ipdv=96.36ms
seq=15 rtt=106.1ms rd=-42.83ms sd=148.9ms ipdv=12.1ms
seq=16 rtt=115.2ms rd=-42.36ms sd=157.6ms ipdv=9.1ms
seq=17 rtt=135.2ms rd=-36.62ms sd=171.8ms ipdv=19.95ms
seq=18 rtt=155.4ms rd=-33.58ms sd=189ms ipdv=20.25ms
seq=19 rtt=74.85ms rd=-30.22ms sd=105.1ms ipdv=80.55ms
seq=20 rtt=73.4ms rd=-27.21ms sd=100.6ms ipdv=1.45ms
seq=21 rtt=93.65ms rd=-27.8ms sd=121.5ms ipdv=20.25ms
seq=22 rtt=104.8ms rd=-22.76ms sd=127.5ms ipdv=11.1ms
seq=23 rtt=112ms rd=-20.05ms sd=132.1ms ipdv=7.25ms
seq=24 rtt=133.4ms rd=-37.8ms sd=171.2ms ipdv=21.4ms
seq=25 rtt=149ms rd=-20.01ms sd=169ms ipdv=15.6ms
seq=26 rtt=151.5ms rd=-26.68ms sd=178.2ms ipdv=2.5ms
seq=27 rtt=51.15ms rd=-47.3ms sd=98.45ms ipdv=100.4ms
seq=28 rtt=73ms rd=-42.43ms sd=115.4ms ipdv=21.85ms
seq=29 rtt=106.9ms rd=-34.17ms sd=141.1ms ipdv=33.95ms
seq=30 rtt=126.7ms rd=-39.85ms sd=166.5ms ipdv=19.75ms
seq=31 rtt=141ms rd=-37.53ms sd=178.5ms ipdv=14.3ms
seq=32 rtt=154.9ms rd=-39.42ms sd=194.3ms ipdv=13.85ms
seq=33 rtt=78.85ms rd=-28.14ms sd=107ms ipdv=76ms
seq=34 rtt=100.1ms rd=-34.56ms sd=134.7ms ipdv=21.25ms
seq=35 rtt=133.9ms rd=-19.51ms sd=153.4ms ipdv=33.8ms
seq=36 rtt=143.4ms rd=-20.55ms sd=164ms ipdv=9.5ms
seq=37 rtt=163ms rd=-18.27ms sd=181.2ms ipdv=19.55ms
seq=38 rtt=72.6ms rd=-40.83ms sd=113.4ms ipdv=90.35ms
seq=39 rtt=937.2ms rd=-33.2ms sd=970.4ms ipdv=864.6ms
seq=40 rtt=736.8ms rd=-33.23ms sd=770ms ipdv=200.4ms
seq=41 rtt=537.6ms rd=-33.24ms sd=570.8ms ipdv=199.3ms
seq=42 rtt=337.2ms rd=-33.26ms sd=370.5ms ipdv=200.4ms
seq=43 rtt=150.8ms rd=-24.91ms sd=175.7ms ipdv=186.4ms
seq=44 rtt=179.2ms rd=-28.32ms sd=207.6ms ipdv=28.45ms
seq=45 rtt=90.1ms rd=-36.6ms sd=126.7ms ipdv=89.15ms
seq=46 rtt=152.9ms rd=-35.09ms sd=188ms ipdv=62.8ms
seq=47 rtt=92.4ms rd=-26.76ms sd=119.2ms ipdv=60.5ms
seq=48 rtt=164.9ms rd=-14.68ms sd=179.5ms ipdv=72.45ms
seq=49 rtt=86.15ms rd=-38.93ms sd=125.1ms ipdv=78.7ms
seq=50 rtt=144.8ms rd=-35.42ms sd=180.2ms ipdv=58.65ms
seq=51 rtt=69.8ms rd=-33.75ms sd=103.6ms ipdv=75ms
seq=52 rtt=115ms rd=-35.34ms sd=150.3ms ipdv=45.15ms
seq=53 rtt=208.3ms rd=-22.26ms sd=230.6ms ipdv=93.35ms
seq=54 rtt=145.5ms rd=-31.94ms sd=177.5ms ipdv=62.75ms
seq=55 rtt=88.25ms rd=-23.12ms sd=111.4ms ipdv=57.3ms
seq=56 rtt=160.1ms rd=-21.03ms sd=181.1ms ipdv=71.85ms
seq=57 rtt=92.9ms rd=-35.77ms sd=128.7ms ipdv=67.2ms
seq=58 rtt=176.4ms rd=-34ms sd=210.4ms ipdv=83.5ms
seq=59 rtt=123.7ms rd=-23.72ms sd=147.4ms ipdv=52.75ms
seq=60 rtt=204.3ms rd=-9.23ms sd=213.5ms ipdv=80.7ms
seq=61 rtt=123.5ms rd=-37.57ms sd=161.1ms ipdv=80.8ms
seq=62 rtt=187.4ms rd=-35.07ms sd=222.5ms ipdv=63.85ms
seq=63 rtt=123.3ms rd=-33.76ms sd=157.1ms ipdv=64.1ms
seq=64 rtt=159.4ms rd=-24.47ms sd=183.8ms ipdv=36.05ms
seq=65 rtt=78.3ms rd=-40.69ms sd=119ms ipdv=81.05ms
seq=66 rtt=114ms rd=-38.29ms sd=152.3ms ipdv=35.7ms
seq=67 rtt=151.6ms rd=-39.26ms sd=190.9ms ipdv=37.65ms
seq=68 rtt=81.75ms rd=-31.02ms sd=112.8ms ipdv=69.9ms
seq=69 rtt=120.8ms rd=-27.71ms sd=148.5ms ipdv=39.05ms
seq=70 rtt=166.8ms rd=-24.75ms sd=191.6ms ipdv=46ms
seq=71 rtt=81.9ms rd=-42.71ms sd=124.6ms ipdv=84.9ms
seq=72 rtt=121.8ms rd=-45.34ms sd=167.2ms ipdv=39.95ms
seq=73 rtt=170.7ms rd=-37.58ms sd=208.3ms ipdv=48.85ms
seq=74 rtt=101.8ms rd=-31.85ms sd=133.7ms ipdv=68.9ms
seq=75 rtt=137ms rd=-33.96ms sd=170.9ms ipdv=35.15ms
seq=76 rtt=62.7ms rd=-39.14ms sd=101.8ms ipdv=74.26ms
seq=77 rtt=107ms rd=-37.94ms sd=144.9ms ipdv=44.3ms
seq=78 rtt=136.5ms rd=-41.34ms sd=177.8ms ipdv=29.45ms
seq=79 rtt=167.8ms rd=-40.82ms sd=208.6ms ipdv=31.35ms
seq=80 rtt=90.2ms rd=-33.79ms sd=124ms ipdv=77.61ms
seq=81 rtt=109.9ms rd=-27.18ms sd=137.1ms ipdv=19.7ms
seq=82 rtt=132.5ms rd=-27.05ms sd=159.5ms ipdv=22.55ms
seq=83 rtt=165.5ms rd=-11.97ms sd=177.5ms ipdv=33.05ms
seq=84 rtt=63.5ms rd=-42.99ms sd=106.5ms ipdv=102ms
seq=85 rtt=105.2ms rd=-44.93ms sd=150.2ms ipdv=41.75ms
seq=86 rtt=134.8ms rd=-38.35ms sd=173.2ms ipdv=29.6ms
seq=87 rtt=161.9ms rd=-34.46ms sd=196.4ms ipdv=27.05ms
seq=88 rtt=85.2ms rd=-21.85ms sd=107ms ipdv=76.7ms
seq=89 rtt=139.8ms rd=-18.73ms sd=158.5ms ipdv=54.6ms
seq=90 rtt=202.5ms rd=-27.97ms sd=230.5ms ipdv=62.7ms
seq=91 rtt=107.5ms rd=-46.81ms sd=154.2ms ipdv=95.05ms
