Data plane is up
Running irtt
UE IP is 10.45.0.14
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=123.2ms rd=23.37ms sd=99.83ms ipdv=n/a
seq=1 rtt=142.4ms rd=24.43ms sd=118ms ipdv=19.15ms
seq=2 rtt=161.9ms rd=28.1ms sd=133.8ms ipdv=19.5ms
seq=3 rtt=64.4ms rd=17.79ms sd=46.61ms ipdv=97.5ms
seq=4 rtt=82.3ms rd=11.17ms sd=71.13ms ipdv=17.9ms
seq=5 rtt=105ms rd=9.35ms sd=95.64ms ipdv=22.7ms
seq=6 rtt=120.6ms rd=11.87ms sd=108.7ms ipdv=15.55ms
seq=7 rtt=130.8ms rd=12.51ms sd=118.3ms ipdv=10.25ms
seq=8 rtt=143.4ms rd=18.88ms sd=124.6ms ipdv=12.65ms
seq=9 rtt=146.2ms rd=10.3ms sd=135.9ms ipdv=2.75ms
seq=10 rtt=179.1ms rd=16.03ms sd=163ms ipdv=32.85ms
seq=11 rtt=98.45ms rd=16.17ms sd=82.28ms ipdv=80.6ms
seq=12 rtt=124.3ms rd=17.15ms sd=107.2ms ipdv=25.85ms
seq=13 rtt=144.5ms rd=37.01ms sd=107.5ms ipdv=20.2ms
seq=14 rtt=159ms rd=33.77ms sd=125.2ms ipdv=14.5ms
seq=15 rtt=55.75ms rd=13.67ms sd=42.07ms ipdv=103.3ms
seq=16 rtt=70.5ms rd=15.37ms sd=55.13ms ipdv=14.75ms
seq=17 rtt=81.6ms rd=13.04ms sd=68.51ms ipdv=11.1ms
seq=18 rtt=98.2ms rd=14.65ms sd=83.54ms ipdv=16.6ms
seq=19 rtt=114.1ms rd=15.25ms sd=98.85ms ipdv=15.9ms
seq=20 rtt=113.2ms rd=11.38ms sd=101.8ms ipdv=899µs
seq=21 rtt=123.7ms rd=14.96ms sd=108.7ms ipdv=10.45ms
seq=22 rtt=147.8ms rd=12.66ms sd=135.1ms ipdv=24.15ms
seq=23 rtt=159.3ms rd=10.87ms sd=148.4ms ipdv=11.45ms
seq=24 rtt=72.2ms rd=30.01ms sd=42.19ms ipdv=87.05ms
seq=25 rtt=95.5ms rd=30.44ms sd=65.06ms ipdv=23.3ms
seq=26 rtt=120.3ms rd=34.98ms sd=85.32ms ipdv=24.8ms
seq=27 rtt=137.4ms rd=26.71ms sd=110.7ms ipdv=17.1ms
seq=28 rtt=160.7ms rd=19.97ms sd=140.7ms ipdv=23.3ms
seq=29 rtt=61.2ms rd=17.34ms sd=43.86ms ipdv=99.5ms
seq=30 rtt=75.45ms rd=15.23ms sd=60.22ms ipdv=14.25ms
seq=31 rtt=110.7ms rd=14.51ms sd=96.24ms ipdv=35.3ms
seq=32 rtt=125.6ms rd=10.1ms sd=115.5ms ipdv=14.8ms
seq=33 rtt=142.2ms rd=11.75ms sd=130.5ms ipdv=16.7ms
seq=34 rtt=155.5ms rd=15.21ms sd=140.3ms ipdv=13.25ms
seq=35 rtt=69.65ms rd=23.76ms sd=45.89ms ipdv=85.85ms
seq=36 rtt=124.8ms rd=28.77ms sd=95.98ms ipdv=55.1ms
seq=37 rtt=164.8ms rd=39.24ms sd=125.6ms ipdv=40.05ms
seq=38 rtt=60.05ms rd=10.36ms sd=49.68ms ipdv=104.8ms
seq=39 rtt=107.2ms rd=13.69ms sd=93.51ms ipdv=47.15ms
seq=40 rtt=143.8ms rd=17.44ms sd=126.4ms ipdv=36.6ms
seq=41 rtt=175ms rd=18.04ms sd=157ms ipdv=31.2ms
seq=42 rtt=106ms rd=32.86ms sd=73.14ms ipdv=69ms
seq=43 rtt=144ms rd=22.58ms sd=121.4ms ipdv=38ms
seq=44 rtt=72.95ms rd=20.36ms sd=52.59ms ipdv=71.05ms
seq=45 rtt=132.1ms rd=10.85ms sd=121.2ms ipdv=59.15ms
seq=46 rtt=85.05ms rd=33.44ms sd=51.61ms ipdv=47.05ms
