Data plane is up
Running irtt
UE IP is 10.45.0.13
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=794.1ms rd=43.55ms sd=750.5ms ipdv=n/a
seq=1 rtt=593.7ms rd=43.57ms sd=550.2ms ipdv=200.4ms
seq=2 rtt=393.3ms rd=43.55ms sd=349.8ms ipdv=200.4ms
seq=3 rtt=193.1ms rd=43.54ms sd=149.5ms ipdv=200.3ms
seq=4 rtt=94.7ms rd=37.22ms sd=57.48ms ipdv=98.36ms
seq=5 rtt=121.2ms rd=41.35ms sd=79.8ms ipdv=26.45ms
seq=6 rtt=125.3ms rd=32.01ms sd=93.24ms ipdv=4.1ms
seq=7 rtt=140.6ms rd=36.64ms sd=104ms ipdv=15.35ms
seq=8 rtt=144.6ms rd=35.4ms sd=109.2ms ipdv=3.95ms
seq=9 rtt=147ms rd=27.36ms sd=119.6ms ipdv=2.4ms
seq=10 rtt=76.7ms rd=49.25ms sd=27.45ms ipdv=70.25ms
seq=11 rtt=111.3ms rd=44.92ms sd=66.38ms ipdv=34.61ms
seq=12 rtt=135.5ms rd=34.98ms sd=100.5ms ipdv=24.2ms
seq=13 rtt=154.1ms rd=51.26ms sd=102.7ms ipdv=18.55ms
seq=14 rtt=164.9ms rd=55.12ms sd=109.7ms ipdv=10.8ms
seq=15 rtt=58.35ms rd=37.21ms sd=21.14ms ipdv=106.5ms
seq=16 rtt=72.1ms rd=33.2ms sd=38.9ms ipdv=13.75ms
seq=17 rtt=626.2ms rd=48.51ms sd=577.7ms ipdv=554.1ms
seq=18 rtt=426ms rd=48.55ms sd=377.5ms ipdv=200.2ms
seq=19 rtt=225.6ms rd=48.53ms sd=177.1ms ipdv=200.4ms
seq=20 rtt=119.4ms rd=32.96ms sd=86.4ms ipdv=106.3ms
seq=21 rtt=123.1ms rd=30.48ms sd=92.62ms ipdv=3.75ms
seq=22 rtt=153.4ms rd=33.56ms sd=119.8ms ipdv=30.25ms
seq=23 rtt=75.15ms rd=50.14ms sd=25.01ms ipdv=78.2ms
seq=24 rtt=68.9ms rd=41.35ms sd=27.55ms ipdv=6.25ms
