Data plane is up
Running irtt
UE IP is 10.45.0.17
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=651.7ms rd=89.19ms sd=562.5ms ipdv=n/a
seq=1 rtt=802.3ms rd=76.42ms sd=725.9ms ipdv=150.6ms
seq=2 rtt=948.7ms rd=87.5ms sd=861.2ms ipdv=146.4ms
seq=3 rtt=472ms rd=48.9ms sd=423.1ms ipdv=476.7ms
seq=4 rtt=617ms rd=48.08ms sd=568.9ms ipdv=145ms
seq=5 rtt=713.1ms rd=56.62ms sd=656.5ms ipdv=96.15ms
seq=6 rtt=883.8ms rd=80.7ms sd=803.1ms ipdv=170.7ms
seq=7 rtt=999.7ms rd=82.8ms sd=916.9ms ipdv=115.9ms
seq=8 rtt=529.8ms rd=76.44ms sd=453.3ms ipdv=470ms
seq=9 rtt=674.3ms rd=71.32ms sd=603ms ipdv=144.5ms
seq=10 rtt=795.4ms rd=81.98ms sd=713.4ms ipdv=121.1ms
seq=11 rtt=322.6ms rd=69.58ms sd=253ms ipdv=472.8ms
seq=12 rtt=3.04s rd=72.08ms sd=2.97s ipdv=2.71s
seq=13 rtt=2.54s rd=72.08ms sd=2.46s ipdv=500.7ms
seq=14 rtt=2.04s rd=72.07ms sd=1.97s ipdv=499.6ms
seq=15 rtt=1.54s rd=72.06ms sd=1.47s ipdv=499.6ms
seq=16 rtt=1.04s rd=72.05ms sd=964.7ms ipdv=500.6ms
seq=17 rtt=1.17s rd=73.34ms sd=1.1s ipdv=133.4ms
seq=18 rtt=669.6ms rd=73.33ms sd=596.3ms ipdv=500.7ms
seq=19 rtt=857.1ms rd=73.22ms sd=783.9ms ipdv=187.5ms
seq=20 rtt=382.5ms rd=61.39ms sd=321.1ms ipdv=474.6ms
seq=21 rtt=526.4ms rd=78.77ms sd=447.7ms ipdv=143.9ms
seq=22 rtt=739.3ms rd=87.81ms sd=651.5ms ipdv=212.9ms
seq=23 rtt=913.4ms rd=84.03ms sd=829.4ms ipdv=174.1ms
seq=24 rtt=446.8ms rd=69.12ms sd=377.7ms ipdv=466.6ms
