Data plane is up
Running irtt
UE IP is 10.45.0.23
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=699.2ms rd=92.43ms sd=606.8ms ipdv=n/a
seq=1 rtt=869.9ms rd=79.63ms sd=790.3ms ipdv=170.7ms
seq=2 rtt=433.5ms rd=54.89ms sd=378.6ms ipdv=436.5ms
seq=3 rtt=589.6ms rd=82.75ms sd=506.9ms ipdv=156.2ms
seq=4 rtt=798.4ms rd=83.03ms sd=715.4ms ipdv=208.8ms
seq=5 rtt=1.04s rd=76.72ms sd=959.2ms ipdv=237.5ms
seq=6 rtt=564.8ms rd=100.7ms sd=464.1ms ipdv=471.1ms
seq=7 rtt=691.5ms rd=57.33ms sd=634.1ms ipdv=126.7ms
seq=8 rtt=898ms rd=88.93ms sd=809.1ms ipdv=206.5ms
seq=9 rtt=454.5ms rd=99.62ms sd=354.8ms ipdv=443.5ms
seq=10 rtt=595.5ms rd=109.1ms sd=486.3ms ipdv=141ms
seq=11 rtt=769.6ms rd=106ms sd=663.6ms ipdv=174.1ms
seq=12 rtt=935.5ms rd=80.45ms sd=855.1ms ipdv=166ms
seq=13 rtt=479ms rd=77.74ms sd=401.2ms ipdv=456.6ms
seq=14 rtt=668.8ms rd=97.16ms sd=571.7ms ipdv=189.9ms
seq=15 rtt=856.5ms rd=76.44ms sd=780ms ipdv=187.7ms
seq=16 rtt=390.2ms rd=87.17ms sd=303ms ipdv=466.3ms
seq=17 rtt=627.2ms rd=95.61ms sd=531.6ms ipdv=237ms
seq=18 rtt=760.6ms rd=45.42ms sd=715.2ms ipdv=133.4ms
seq=19 rtt=988.4ms rd=64.47ms sd=924ms ipdv=227.9ms
seq=20 rtt=535ms rd=72.19ms sd=462.8ms ipdv=453.4ms
seq=21 rtt=686ms rd=125.4ms sd=560.6ms ipdv=151ms
seq=22 rtt=914.1ms rd=142.9ms sd=771.2ms ipdv=228.1ms
seq=23 rtt=422.7ms rd=116.4ms sd=306.3ms ipdv=491.4ms
seq=24 rtt=583.5ms rd=73.01ms sd=510.5ms ipdv=160.8ms
seq=25 rtt=744.4ms rd=87.21ms sd=657.2ms ipdv=160.9ms
seq=26 rtt=975.1ms rd=121.1ms sd=853.9ms ipdv=230.7ms
seq=27 rtt=482.5ms rd=82.27ms sd=400.2ms ipdv=492.6ms
seq=28 rtt=1.39s rd=98.55ms sd=1.29s ipdv=908ms
seq=29 rtt=1.55s rd=89.9ms sd=1.46s ipdv=157.2ms
seq=30 rtt=1.09s rd=84.39ms sd=1s ipdv=462.2ms
seq=31 rtt=1.22s rd=88.57ms sd=1.14s ipdv=138.9ms
seq=32 rtt=757.7ms rd=74.15ms sd=683.5ms ipdv=466.7ms
seq=33 rtt=925.7ms rd=83.26ms sd=842.5ms ipdv=168.1ms
seq=34 rtt=464.5ms rd=63.75ms sd=400.8ms ipdv=461.2ms
seq=35 rtt=615.7ms rd=68.65ms sd=547ms ipdv=151.2ms
seq=36 rtt=825.6ms rd=94.98ms sd=730.7ms ipdv=210ms
seq=37 rtt=995.6ms rd=88.51ms sd=907.1ms ipdv=170ms
seq=38 rtt=541.3ms rd=90.43ms sd=450.9ms ipdv=454.3ms
seq=39 rtt=753.2ms rd=126.2ms sd=627ms ipdv=211.9ms
seq=40 rtt=907.5ms rd=89.81ms sd=817.7ms ipdv=154.3ms
seq=41 rtt=443ms rd=83.01ms sd=360ms ipdv=464.5ms
seq=42 rtt=646.5ms rd=110.9ms sd=535.6ms ipdv=203.5ms
seq=43 rtt=790.2ms rd=72.18ms sd=718.1ms ipdv=143.8ms
seq=44 rtt=331.8ms rd=70.98ms sd=260.8ms ipdv=458.5ms
seq=45 rtt=508.7ms rd=90.36ms sd=418.4ms ipdv=177ms
seq=46 rtt=652.3ms rd=63.91ms sd=588.4ms ipdv=143.6ms
seq=47 rtt=886.2ms rd=93.88ms sd=792.4ms ipdv=233.9ms
seq=48 rtt=431.2ms rd=83.73ms sd=347.5ms ipdv=455ms
seq=49 rtt=586.3ms rd=88.31ms sd=498ms ipdv=155.1ms
seq=50 rtt=813.7ms rd=63.42ms sd=750.3ms ipdv=227.4ms
seq=51 rtt=978.8ms rd=80.41ms sd=898.4ms ipdv=165.2ms
seq=52 rtt=509.5ms rd=74.42ms sd=435.1ms ipdv=469.3ms
seq=53 rtt=692.9ms rd=99.31ms sd=593.6ms ipdv=183.4ms
seq=54 rtt=840.7ms rd=79.43ms sd=761.3ms ipdv=147.8ms
seq=55 rtt=382.9ms rd=79.74ms sd=303.1ms ipdv=457.8ms
seq=56 rtt=558.7ms rd=90.91ms sd=467.8ms ipdv=175.9ms
seq=57 rtt=749ms rd=127.1ms sd=621.9ms ipdv=190.3ms
seq=58 rtt=920.4ms rd=92.79ms sd=827.6ms ipdv=171.4ms
seq=59 rtt=455ms rd=74.35ms sd=380.6ms ipdv=465.4ms
seq=60 rtt=679.3ms rd=104.3ms sd=574.9ms ipdv=224.3ms
seq=61 rtt=873.8ms rd=134.6ms sd=739.2ms ipdv=194.6ms
seq=62 rtt=402.1ms rd=76.76ms sd=325.2ms ipdv=471.8ms
seq=63 rtt=520.1ms rd=80.25ms sd=439.9ms ipdv=118.1ms
seq=64 rtt=724ms rd=97.32ms sd=626.7ms ipdv=203.9ms
seq=65 rtt=876.9ms rd=79.18ms sd=797.7ms ipdv=152.9ms
seq=66 rtt=421.4ms rd=79.72ms sd=341.6ms ipdv=455.5ms
seq=67 rtt=596.5ms rd=96.08ms sd=500.4ms ipdv=175.2ms
seq=68 rtt=730.5ms rd=71.11ms sd=659.4ms ipdv=134ms
seq=69 rtt=956.1ms rd=111ms sd=845.1ms ipdv=225.7ms
seq=70 rtt=501.2ms rd=100.9ms sd=400.3ms ipdv=455ms
seq=71 rtt=616.9ms rd=76.8ms sd=540.1ms ipdv=115.8ms
seq=72 rtt=826.5ms rd=64.82ms sd=761.7ms ipdv=209.6ms
seq=73 rtt=362.9ms rd=83.44ms sd=279.4ms ipdv=463.6ms
seq=74 rtt=497.7ms rd=80.83ms sd=416.9ms ipdv=134.8ms
seq=75 rtt=703.5ms rd=93.08ms sd=610.4ms ipdv=205.8ms
seq=76 rtt=862.2ms rd=85.43ms sd=776.7ms ipdv=158.7ms
seq=77 rtt=397.6ms rd=82.8ms sd=314.8ms ipdv=464.6ms
seq=78 rtt=569.2ms rd=82.51ms sd=486.7ms ipdv=171.6ms
seq=79 rtt=720.9ms rd=81.77ms sd=639.2ms ipdv=151.8ms
seq=80 rtt=922.5ms rd=93.11ms sd=829.5ms ipdv=201.6ms
seq=81 rtt=452.8ms rd=77.24ms sd=375.6ms ipdv=469.7ms
seq=82 rtt=623.5ms rd=51.97ms sd=571.5ms ipdv=170.7ms
seq=83 rtt=832.2ms rd=87.81ms sd=744.4ms ipdv=208.7ms
seq=84 rtt=384.5ms rd=98.99ms sd=285.5ms ipdv=447.7ms
seq=85 rtt=524.9ms rd=93.74ms sd=431.2ms ipdv=140.4ms
seq=86 rtt=771.6ms rd=120.3ms sd=651.3ms ipdv=246.7ms
seq=87 rtt=914.8ms rd=91.77ms sd=823.1ms ipdv=143.3ms
seq=88 rtt=471ms rd=46.44ms sd=424.6ms ipdv=443.8ms
seq=89 rtt=629.3ms rd=89.9ms sd=539.4ms ipdv=158.3ms
seq=90 rtt=830ms rd=103.3ms sd=726.6ms ipdv=200.7ms
seq=91 rtt=989.1ms rd=82.36ms sd=906.7ms ipdv=159.1ms
seq=92 rtt=528.3ms rd=78.59ms sd=449.7ms ipdv=460.8ms
seq=93 rtt=692.2ms rd=82.05ms sd=610.2ms ipdv=163.9ms
seq=94 rtt=921.2ms rd=118.4ms sd=802.8ms ipdv=229ms
seq=95 rtt=431.1ms rd=81.99ms sd=349.1ms ipdv=490.1ms
seq=96 rtt=586.3ms rd=88.04ms sd=498.3ms ipdv=155.2ms
seq=97 rtt=817.8ms rd=136.7ms sd=681ms ipdv=231.5ms
seq=98 rtt=952.3ms rd=81.96ms sd=870.4ms ipdv=134.6ms
seq=99 rtt=494.1ms rd=84.09ms sd=410ms ipdv=458.3ms
seq=100 rtt=712.3ms rd=113.7ms sd=598.6ms ipdv=218.3ms
seq=101 rtt=864.5ms rd=86.72ms sd=777.8ms ipdv=152.2ms
seq=102 rtt=400ms rd=84.26ms sd=315.8ms ipdv=464.5ms
seq=103 rtt=586ms rd=87.25ms sd=498.8ms ipdv=186ms
seq=104 rtt=763.3ms rd=90.95ms sd=672.3ms ipdv=177.3ms
seq=105 rtt=986ms rd=55.56ms sd=930.5ms ipdv=222.8ms
seq=106 rtt=525ms rd=80.08ms sd=444.9ms ipdv=461.1ms
seq=107 rtt=653.2ms rd=75.4ms sd=577.7ms ipdv=128.2ms
seq=108 rtt=883.5ms rd=99.99ms sd=783.5ms ipdv=230.4ms
seq=109 rtt=426.6ms rd=102ms sd=324.5ms ipdv=457ms
seq=110 rtt=547.2ms rd=60.11ms sd=487.1ms ipdv=120.7ms
seq=111 rtt=756.7ms rd=83.93ms sd=672.8ms ipdv=209.5ms
seq=112 rtt=930ms rd=91.08ms sd=838.9ms ipdv=173.3ms
seq=113 rtt=458.6ms rd=79.84ms sd=378.7ms ipdv=471.4ms
seq=114 rtt=637.7ms rd=91.8ms sd=545.9ms ipdv=179.1ms
