Data plane is up
Running irtt
UE IP is 10.45.0.5
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=38.65ms rd=26.31ms sd=12.34ms ipdv=n/a
seq=1 rtt=37.8ms rd=28.05ms sd=9.74ms ipdv=848µs
seq=2 rtt=25.9ms rd=26.67ms sd=-775µs ipdv=11.9ms
seq=3 rtt=52.5ms rd=26.64ms sd=25.86ms ipdv=26.6ms
seq=4 rtt=52.25ms rd=30.17ms sd=22.08ms ipdv=251µs
seq=5 rtt=41.9ms rd=27.66ms sd=14.24ms ipdv=10.35ms
seq=6 rtt=32.2ms rd=31.55ms sd=650µs ipdv=9.7ms
seq=7 rtt=18.25ms rd=25.72ms sd=-7.47ms ipdv=13.95ms
seq=8 rtt=41.05ms rd=26.59ms sd=14.46ms ipdv=22.8ms
seq=9 rtt=31.05ms rd=28.51ms sd=2.54ms ipdv=10ms
seq=10 rtt=57.1ms rd=30.13ms sd=26.96ms ipdv=26.05ms
seq=11 rtt=40.5ms rd=26.38ms sd=14.12ms ipdv=16.6ms
seq=12 rtt=35.35ms rd=29.94ms sd=5.41ms ipdv=5.15ms
seq=13 rtt=17.1ms rd=23.31ms sd=-6.21ms ipdv=18.25ms
seq=14 rtt=41.8ms rd=26.88ms sd=14.92ms ipdv=24.7ms
seq=15 rtt=31.25ms rd=30.31ms sd=937µs ipdv=10.55ms
seq=16 rtt=18ms rd=23.68ms sd=-5.69ms ipdv=13.25ms
seq=17 rtt=41.65ms rd=27.3ms sd=14.35ms ipdv=23.65ms
seq=18 rtt=32.6ms rd=30.08ms sd=2.52ms ipdv=9.05ms
seq=19 rtt=20.15ms rd=26.28ms sd=-6.13ms ipdv=12.45ms
seq=20 rtt=44.35ms rd=26.62ms sd=17.73ms ipdv=24.2ms
seq=21 rtt=38.35ms rd=30.52ms sd=7.83ms ipdv=6ms
seq=22 rtt=25.1ms rd=26.4ms sd=-1.3ms ipdv=13.25ms
seq=23 rtt=47.95ms rd=28.66ms sd=19.29ms ipdv=22.85ms
seq=24 rtt=40.15ms rd=31.72ms sd=8.43ms ipdv=7.8ms
seq=25 rtt=31.65ms rd=26.92ms sd=4.73ms ipdv=8.5ms
seq=26 rtt=23.35ms rd=27.76ms sd=-4.42ms ipdv=8.3ms
seq=27 rtt=50.85ms rd=29.23ms sd=21.67ms ipdv=27.5ms
seq=28 rtt=35.95ms rd=26.57ms sd=9.38ms ipdv=14.9ms
seq=29 rtt=30.9ms rd=29.01ms sd=1.89ms ipdv=5.05ms
seq=30 rtt=53.55ms rd=28.15ms sd=25.39ms ipdv=22.65ms
seq=31 rtt=41.75ms rd=25.64ms sd=16.11ms ipdv=11.8ms
seq=32 rtt=31.7ms rd=30.55ms sd=1.15ms ipdv=10.05ms
seq=33 rtt=20.6ms rd=25.48ms sd=-4.88ms ipdv=11.1ms
seq=34 rtt=45ms rd=26.87ms sd=18.13ms ipdv=24.4ms
seq=35 rtt=33.5ms rd=28.11ms sd=5.38ms ipdv=11.5ms
seq=36 rtt=22.65ms rd=27.69ms sd=-5.05ms ipdv=10.85ms
seq=37 rtt=54.25ms rd=26.71ms sd=27.54ms ipdv=31.6ms
seq=38 rtt=42.75ms rd=30.18ms sd=12.57ms ipdv=11.5ms
seq=39 rtt=31.7ms rd=26.07ms sd=5.63ms ipdv=11.05ms
