Data plane is up
Running irtt
UE IP is 10.45.0.7
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=45.8ms rd=-45.42ms sd=91.22ms ipdv=n/a
seq=1 rtt=33.9ms rd=-47.36ms sd=81.26ms ipdv=11.9ms
seq=2 rtt=28ms rd=-43.96ms sd=71.96ms ipdv=5.9ms
seq=3 rtt=54.9ms rd=-42.46ms sd=97.36ms ipdv=26.9ms
seq=4 rtt=50.2ms rd=-44.27ms sd=94.47ms ipdv=4.7ms
seq=5 rtt=42.6ms rd=-43.05ms sd=85.64ms ipdv=7.6ms
seq=6 rtt=31.35ms rd=-43.88ms sd=75.17ms ipdv=11.25ms
seq=7 rtt=55.3ms rd=-47.58ms sd=102.9ms ipdv=23.95ms
seq=8 rtt=42.2ms rd=-44.93ms sd=87.13ms ipdv=13.1ms
seq=9 rtt=29.55ms rd=-46.71ms sd=76.25ms ipdv=12.65ms
seq=10 rtt=52.85ms rd=-46.98ms sd=99.83ms ipdv=23.3ms
seq=11 rtt=41.5ms rd=-44.65ms sd=86.15ms ipdv=11.35ms
seq=12 rtt=29.9ms rd=-47.32ms sd=77.22ms ipdv=11.6ms
seq=13 rtt=52.9ms rd=-46.69ms sd=99.59ms ipdv=23ms
seq=14 rtt=43ms rd=-43.48ms sd=86.48ms ipdv=9.9ms
seq=15 rtt=27.6ms rd=-46.96ms sd=74.56ms ipdv=15.4ms
seq=16 rtt=51.45ms rd=-47.62ms sd=99.07ms ipdv=23.85ms
seq=17 rtt=43.85ms rd=-43.84ms sd=87.69ms ipdv=7.6ms
seq=18 rtt=28ms rd=-47.6ms sd=75.6ms ipdv=15.85ms
seq=19 rtt=57.1ms rd=-45.18ms sd=102.3ms ipdv=29.1ms
seq=20 rtt=45.15ms rd=-45.65ms sd=90.79ms ipdv=11.95ms
seq=21 rtt=33.85ms rd=-46.84ms sd=80.69ms ipdv=11.3ms
seq=22 rtt=24.9ms rd=-44.94ms sd=69.83ms ipdv=8.95ms
seq=23 rtt=48.15ms rd=-45.29ms sd=93.39ms ipdv=23.25ms
seq=24 rtt=36.45ms rd=-45.42ms sd=81.87ms ipdv=11.7ms
seq=25 rtt=36.6ms rd=-42.29ms sd=78.89ms ipdv=150µs
seq=26 rtt=19.1ms rd=-49.61ms sd=68.71ms ipdv=17.5ms
seq=27 rtt=48.25ms rd=-45.85ms sd=94.1ms ipdv=29.15ms
seq=28 rtt=39.05ms rd=-44.93ms sd=84.02ms ipdv=9.2ms
