Data plane is up
Running irtt
UE IP is 10.45.0.2
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=16.49ms rd=780µs sd=15.71ms ipdv=n/a
seq=1 rtt=10.65ms rd=667µs sd=9.98ms ipdv=5.85ms
seq=2 rtt=25.2ms rd=783µs sd=24.41ms ipdv=14.55ms
seq=3 rtt=20.14ms rd=725µs sd=19.42ms ipdv=5.05ms
seq=4 rtt=11.75ms rd=707µs sd=11.04ms ipdv=8.4ms
seq=5 rtt=27.8ms rd=727µs sd=27.07ms ipdv=16.05ms
seq=6 rtt=19.95ms rd=433µs sd=19.51ms ipdv=7.85ms
seq=7 rtt=14.9ms rd=567µs sd=14.33ms ipdv=5.05ms
seq=8 rtt=27.45ms rd=405µs sd=27.04ms ipdv=12.55ms
seq=9 rtt=21.9ms rd=443µs sd=21.45ms ipdv=5.55ms
seq=10 rtt=17.15ms rd=374µs sd=16.77ms ipdv=4.75ms
seq=11 rtt=22.95ms rd=13.31ms sd=9.64ms ipdv=5.8ms
seq=12 rtt=37.5ms rd=13.12ms sd=24.38ms ipdv=14.55ms
seq=13 rtt=22.4ms rd=5.66ms sd=16.74ms ipdv=15.1ms
seq=14 rtt=11.44ms rd=397µs sd=11.05ms ipdv=10.95ms
seq=15 rtt=27.05ms rd=296µs sd=26.75ms ipdv=15.6ms
seq=16 rtt=21.25ms rd=311µs sd=20.93ms ipdv=5.8ms
seq=17 rtt=13.4ms rd=312µs sd=13.08ms ipdv=7.85ms
seq=18 rtt=9.5ms rd=232µs sd=9.26ms ipdv=3.9ms
seq=19 rtt=23.9ms rd=183µs sd=23.71ms ipdv=14.4ms
seq=20 rtt=19.6ms rd=208µs sd=19.39ms ipdv=4.3ms
seq=21 rtt=14.65ms rd=233µs sd=14.41ms ipdv=4.95ms
seq=22 rtt=10.2ms rd=205µs sd=9.99ms ipdv=4.45ms
seq=23 rtt=25.25ms rd=135µs sd=25.11ms ipdv=15.05ms
seq=24 rtt=20.8ms rd=57.7µs sd=20.74ms ipdv=4.45ms
seq=25 rtt=17.39ms rd=1.87ms sd=15.52ms ipdv=3.4ms
seq=26 rtt=10.6ms rd=87.4µs sd=10.51ms ipdv=6.8ms
seq=27 rtt=26.3ms rd=232µs sd=26.06ms ipdv=15.7ms
seq=28 rtt=20.59ms rd=73.8µs sd=20.52ms ipdv=5.7ms
seq=29 rtt=14.95ms rd=69µs sd=14.88ms ipdv=5.65ms
seq=30 rtt=10.35ms rd=29.9µs sd=10.32ms ipdv=4.6ms
seq=31 rtt=25.95ms rd=174µs sd=25.77ms ipdv=15.6ms
seq=32 rtt=21.64ms rd=157µs sd=21.49ms ipdv=4.3ms
seq=33 rtt=16.5ms rd=140µs sd=16.36ms ipdv=5.15ms
seq=34 rtt=11.8ms rd=199µs sd=11.6ms ipdv=4.7ms
seq=35 rtt=27.1ms rd=35.3µs sd=27.06ms ipdv=15.3ms
seq=36 rtt=22.74ms rd=57.1µs sd=22.69ms ipdv=4.35ms
seq=37 rtt=17.25ms rd=20.9µs sd=17.22ms ipdv=5.5ms
seq=38 rtt=12.55ms rd=-3.28µs sd=12.55ms ipdv=4.7ms
seq=39 rtt=27.95ms rd=-46.5µs sd=27.99ms ipdv=15.4ms
seq=40 rtt=23.6ms rd=354ns sd=23.6ms ipdv=4.35ms
seq=41 rtt=27.99ms rd=9.44ms sd=18.56ms ipdv=4.4ms
seq=42 rtt=12.8ms rd=-99.6µs sd=12.9ms ipdv=15.2ms
seq=43 rtt=9.49ms rd=-59.5µs sd=9.55ms ipdv=3.3ms
seq=44 rtt=24.55ms rd=-87.7µs sd=24.63ms ipdv=15.05ms
seq=45 rtt=19.6ms rd=-145µs sd=19.79ms ipdv=4.95ms
seq=46 rtt=14.5ms rd=-165µs sd=14.66ms ipdv=5.1ms
seq=47 rtt=9.5ms rd=-180µs sd=9.68ms ipdv=5ms
seq=48 rtt=24.95ms rd=-135µs sd=25.08ms ipdv=15.45ms
seq=49 rtt=20.35ms rd=-222µs sd=20.57ms ipdv=4.6ms
seq=50 rtt=15.6ms rd=-280µs sd=15.83ms ipdv=4.75ms
seq=51 rtt=10.8ms rd=-153µs sd=10.95ms ipdv=4.8ms
seq=52 rtt=27.3ms rd=-288µs sd=27.58ms ipdv=16.5ms
seq=53 rtt=21.4ms rd=-300µs sd=21.7ms ipdv=5.9ms
seq=54 rtt=16.9ms rd=-430µs sd=17.33ms ipdv=4.5ms
seq=55 rtt=12.55ms rd=-282µs sd=12.83ms ipdv=4.35ms
seq=56 rtt=27.95ms rd=-439µs sd=28.38ms ipdv=15.4ms
seq=57 rtt=23.05ms rd=-426µs sd=23.47ms ipdv=4.9ms
seq=58 rtt=18.34ms rd=-343µs sd=18.69ms ipdv=4.7ms
seq=59 rtt=13.95ms rd=-289µs sd=14.24ms ipdv=4.4ms
seq=60 rtt=9.95ms rd=-337µs sd=10.28ms ipdv=4ms
seq=61 rtt=25.15ms rd=-512µs sd=25.66ms ipdv=15.2ms
seq=62 rtt=19.55ms rd=-488µs sd=20.03ms ipdv=5.6ms
seq=63 rtt=15.85ms rd=-496µs sd=16.34ms ipdv=3.7ms
seq=64 rtt=72.24ms rd=-509µs sd=72.8ms ipdv=56.4ms
seq=65 rtt=26.25ms rd=-547µs sd=26.79ms ipdv=46ms
seq=66 rtt=21.44ms rd=-522µs sd=21.97ms ipdv=4.8ms
seq=67 rtt=16.49ms rd=-553µs sd=17.05ms ipdv=4.95ms
seq=68 rtt=10.75ms rd=-533µs sd=11.28ms ipdv=5.75ms
seq=69 rtt=26.05ms rd=-594µs sd=26.64ms ipdv=15.3ms
seq=70 rtt=21.89ms rd=-569µs sd=22.46ms ipdv=4.15ms
seq=71 rtt=15.3ms rd=-692µs sd=15.99ms ipdv=6.6ms
seq=72 rtt=10.65ms rd=-761µs sd=11.41ms ipdv=4.65ms
seq=73 rtt=26.25ms rd=-736µs sd=26.98ms ipdv=15.6ms
seq=74 rtt=21.35ms rd=-624µs sd=21.97ms ipdv=4.9ms
seq=75 rtt=16.2ms rd=-765µs sd=16.96ms ipdv=5.15ms
seq=76 rtt=11.35ms rd=-741µs sd=12.09ms ipdv=4.85ms
seq=77 rtt=27.25ms rd=-715µs sd=27.96ms ipdv=15.9ms
seq=78 rtt=20.85ms rd=-740µs sd=21.59ms ipdv=6.4ms
seq=79 rtt=16.79ms rd=-735µs sd=17.53ms ipdv=4.05ms
seq=80 rtt=11.8ms rd=-779µs sd=12.62ms ipdv=5ms
seq=81 rtt=27.2ms rd=-771µs sd=27.97ms ipdv=15.4ms
seq=82 rtt=22.7ms rd=-890µs sd=23.59ms ipdv=4.5ms
seq=83 rtt=17.9ms rd=-885µs sd=18.78ms ipdv=4.8ms
seq=84 rtt=12.65ms rd=-875µs sd=13.52ms ipdv=5.25ms
seq=85 rtt=28.3ms rd=-714µs sd=29.01ms ipdv=15.65ms
seq=86 rtt=23.5ms rd=-895µs sd=24.39ms ipdv=4.8ms
seq=87 rtt=18.65ms rd=-1.03ms sd=19.68ms ipdv=4.85ms
seq=88 rtt=13.8ms rd=-1.01ms sd=14.8ms ipdv=4.85ms
seq=89 rtt=10.35ms rd=-927µs sd=11.27ms ipdv=3.45ms
seq=90 rtt=38.05ms rd=11.75ms sd=26.3ms ipdv=27.7ms
seq=91 rtt=33.25ms rd=11.72ms sd=21.53ms ipdv=4.8ms
seq=92 rtt=27.55ms rd=11.93ms sd=15.61ms ipdv=5.7ms
seq=93 rtt=22.9ms rd=11.79ms sd=11.1ms ipdv=4.65ms
seq=94 rtt=38.19ms rd=11.8ms sd=26.4ms ipdv=15.3ms
seq=95 rtt=22.85ms rd=1.31ms sd=21.54ms ipdv=15.35ms
seq=96 rtt=14.95ms rd=-1.32ms sd=16.27ms ipdv=7.9ms
seq=97 rtt=10.5ms rd=-1.2ms sd=11.7ms ipdv=4.45ms
seq=98 rtt=25.35ms rd=-1.29ms sd=26.64ms ipdv=14.85ms
seq=99 rtt=20.4ms rd=-1.4ms sd=21.84ms ipdv=4.95ms
seq=100 rtt=15.6ms rd=-1.4ms sd=16.99ms ipdv=4.8ms
seq=101 rtt=10.7ms rd=-1.38ms sd=12.08ms ipdv=4.9ms
seq=102 rtt=26.5ms rd=-1.41ms sd=27.9ms ipdv=15.8ms
seq=103 rtt=21.55ms rd=-1.5ms sd=23.05ms ipdv=4.95ms
seq=104 rtt=17.8ms rd=-1.36ms sd=19.16ms ipdv=3.75ms
seq=105 rtt=12.5ms rd=-1.5ms sd=14ms ipdv=5.3ms
seq=106 rtt=28.35ms rd=-1.47ms sd=29.82ms ipdv=15.85ms
seq=107 rtt=23.6ms rd=-1.42ms sd=25.02ms ipdv=4.75ms
seq=108 rtt=19ms rd=-1.5ms sd=20.5ms ipdv=4.6ms
seq=109 rtt=13.45ms rd=-1.39ms sd=14.84ms ipdv=5.55ms
seq=110 rtt=28.95ms rd=-1.52ms sd=30.46ms ipdv=15.5ms
seq=111 rtt=24.65ms rd=-1.54ms sd=26.19ms ipdv=4.3ms
seq=112 rtt=19.4ms rd=-1.57ms sd=20.97ms ipdv=5.25ms
seq=113 rtt=11.65ms rd=-1.58ms sd=13.22ms ipdv=7.75ms
seq=114 rtt=27.55ms rd=-1.54ms sd=29.08ms ipdv=15.9ms
seq=115 rtt=21.5ms rd=-1.67ms sd=23.16ms ipdv=6.05ms
seq=116 rtt=16.14ms rd=-1.58ms sd=17.73ms ipdv=5.35ms
seq=117 rtt=10.05ms rd=-1.71ms sd=11.75ms ipdv=6.1ms
seq=118 rtt=24.3ms rd=-1.58ms sd=25.87ms ipdv=14.25ms
seq=119 rtt=19.15ms rd=-1.67ms sd=20.82ms ipdv=5.15ms
seq=120 rtt=12.5ms rd=-1.72ms sd=14.22ms ipdv=6.65ms
seq=121 rtt=9.5ms rd=-1.67ms sd=11.17ms ipdv=3ms
seq=122 rtt=23.9ms rd=-1.69ms sd=25.58ms ipdv=14.4ms
seq=123 rtt=18.45ms rd=-1.56ms sd=20.01ms ipdv=5.45ms
seq=124 rtt=13.55ms rd=-1.71ms sd=15.26ms ipdv=4.9ms
seq=125 rtt=9.5ms rd=-1.62ms sd=11.12ms ipdv=4.05ms
seq=126 rtt=25.2ms rd=-1.78ms sd=26.97ms ipdv=15.7ms
seq=127 rtt=19.75ms rd=-1.67ms sd=21.41ms ipdv=5.45ms
seq=128 rtt=15.3ms rd=-1.66ms sd=16.96ms ipdv=4.45ms
seq=129 rtt=10.8ms rd=-1.78ms sd=12.58ms ipdv=4.5ms
seq=130 rtt=26.2ms rd=-1.79ms sd=27.99ms ipdv=15.4ms
seq=131 rtt=21.5ms rd=-1.89ms sd=23.38ms ipdv=4.7ms
seq=132 rtt=16.55ms rd=-1.95ms sd=18.49ms ipdv=4.95ms
seq=133 rtt=11.65ms rd=-1.91ms sd=13.56ms ipdv=4.9ms
seq=134 rtt=27.3ms rd=-1.92ms sd=29.22ms ipdv=15.65ms
seq=135 rtt=22.75ms rd=-1.93ms sd=24.68ms ipdv=4.55ms
seq=136 rtt=17.4ms rd=-1.84ms sd=19.24ms ipdv=5.35ms
seq=137 rtt=12.5ms rd=-2ms sd=14.49ms ipdv=4.9ms
seq=138 rtt=28.4ms rd=-1.96ms sd=30.35ms ipdv=15.9ms
seq=139 rtt=23.25ms rd=-1.95ms sd=25.19ms ipdv=5.15ms
seq=140 rtt=18.5ms rd=-1.95ms sd=20.45ms ipdv=4.75ms
seq=141 rtt=13.54ms rd=-2.01ms sd=15.55ms ipdv=4.95ms
seq=142 rtt=9.9ms rd=-2.03ms sd=11.93ms ipdv=3.65ms
seq=143 rtt=25.3ms rd=-2.14ms sd=27.44ms ipdv=15.4ms
