Data plane is up
Running irtt
UE IP is 10.45.0.9
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=543.5ms rd=52.99ms sd=490.5ms ipdv=n/a
seq=1 rtt=572.8ms rd=64.24ms sd=508.5ms ipdv=29.24ms
seq=2 rtt=661.5ms rd=61.43ms sd=600ms ipdv=88.7ms
seq=3 rtt=731.1ms rd=70.82ms sd=660.3ms ipdv=69.66ms
seq=4 rtt=856ms rd=80.76ms sd=775.2ms ipdv=124.8ms
seq=5 rtt=401.9ms rd=80.4ms sd=321.4ms ipdv=454.1ms
seq=6 rtt=446.7ms rd=73.21ms sd=373.5ms ipdv=44.85ms
seq=7 rtt=630.3ms rd=95.67ms sd=534.6ms ipdv=183.6ms
seq=8 rtt=650.2ms rd=83.51ms sd=566.7ms ipdv=19.9ms
seq=9 rtt=807.4ms rd=114.9ms sd=692.5ms ipdv=157.3ms
seq=10 rtt=844.8ms rd=80.15ms sd=764.6ms ipdv=37.41ms
seq=11 rtt=387.5ms rd=78.29ms sd=309.2ms ipdv=457.3ms
seq=12 rtt=492.4ms rd=122.8ms sd=369.6ms ipdv=104.9ms
seq=13 rtt=517.4ms rd=37.31ms sd=480.1ms ipdv=25ms
seq=14 rtt=646.4ms rd=85.47ms sd=560.9ms ipdv=129ms
seq=15 rtt=718.6ms rd=60.14ms sd=658.4ms ipdv=72.2ms
seq=16 rtt=844ms rd=89.74ms sd=754.2ms ipdv=125.4ms
seq=17 rtt=376ms rd=75.08ms sd=300.9ms ipdv=468ms
seq=18 rtt=1.09s rd=68.82ms sd=1.02s ipdv=716.9ms
seq=19 rtt=1.22s rd=97.97ms sd=1.13s ipdv=130.7ms
seq=20 rtt=745ms rd=105.8ms sd=639.2ms ipdv=478.5ms
seq=21 rtt=816.5ms rd=77.71ms sd=738.8ms ipdv=71.56ms
seq=22 rtt=383.5ms rd=75.96ms sd=307.5ms ipdv=433.1ms
seq=23 rtt=497.1ms rd=72.18ms sd=424.9ms ipdv=113.7ms
seq=24 rtt=676.9ms rd=129.6ms sd=547.3ms ipdv=179.8ms
seq=25 rtt=791.5ms rd=112.3ms sd=679.2ms ipdv=114.6ms
seq=26 rtt=967.3ms rd=101.5ms sd=865.9ms ipdv=175.9ms
seq=27 rtt=490.1ms rd=52.17ms sd=437.9ms ipdv=477.2ms
seq=28 rtt=550.6ms rd=92.22ms sd=458.4ms ipdv=60.46ms
seq=29 rtt=703.8ms rd=79.09ms sd=624.7ms ipdv=153.2ms
seq=30 rtt=819.8ms rd=81.63ms sd=738.2ms ipdv=116ms
seq=31 rtt=350.5ms rd=78.21ms sd=272.3ms ipdv=469.3ms
seq=32 rtt=518.5ms rd=94.96ms sd=423.5ms ipdv=168ms
seq=33 rtt=633.7ms rd=99.23ms sd=534.4ms ipdv=115.2ms
seq=34 rtt=782.2ms rd=76.24ms sd=705.9ms ipdv=148.5ms
seq=35 rtt=908.8ms rd=78.17ms sd=830.7ms ipdv=126.7ms
seq=36 rtt=478.3ms rd=60.51ms sd=417.7ms ipdv=430.6ms
seq=37 rtt=583.6ms rd=90.4ms sd=493.2ms ipdv=105.4ms
seq=38 rtt=693.8ms rd=67.96ms sd=625.8ms ipdv=110.2ms
seq=39 rtt=3.56s rd=87.2ms sd=3.47s ipdv=2.86s
seq=40 rtt=3.06s rd=87.2ms sd=2.97s ipdv=500.8ms
seq=41 rtt=2.56s rd=87.19ms sd=2.47s ipdv=499.7ms
seq=42 rtt=2.06s rd=87.18ms sd=1.97s ipdv=499.6ms
seq=43 rtt=1.56s rd=87.17ms sd=1.47s ipdv=499.6ms
seq=45 rtt=1.28s rd=134ms sd=1.15s ipdv=n/a
seq=46 rtt=783.1ms rd=134ms sd=649.2ms ipdv=500.7ms
seq=47 rtt=930.5ms rd=123.3ms sd=807.3ms ipdv=147.4ms
seq=48 rtt=495.6ms rd=55.68ms sd=439.9ms ipdv=434.9ms
seq=49 rtt=587.9ms rd=82.49ms sd=505.4ms ipdv=92.25ms
seq=50 rtt=797ms rd=83.82ms sd=713.2ms ipdv=209.1ms
seq=51 rtt=964.5ms rd=83.71ms sd=880.8ms ipdv=167.5ms
seq=52 rtt=498.5ms rd=49.52ms sd=448.9ms ipdv=466ms
seq=53 rtt=687.1ms rd=97.85ms sd=589.2ms ipdv=188.6ms
seq=54 rtt=872.8ms rd=104.3ms sd=768.5ms ipdv=185.7ms
seq=55 rtt=420.1ms rd=122.6ms sd=297.5ms ipdv=452.7ms
seq=56 rtt=563.6ms rd=80.44ms sd=483.1ms ipdv=143.5ms
seq=57 rtt=760.2ms rd=110.5ms sd=649.7ms ipdv=196.7ms
seq=58 rtt=929.3ms rd=97.3ms sd=832ms ipdv=169.1ms
seq=59 rtt=469.5ms rd=75.38ms sd=394.1ms ipdv=459.8ms
seq=60 rtt=594ms rd=80.76ms sd=513.2ms ipdv=124.5ms
seq=61 rtt=816.7ms rd=70.31ms sd=746.4ms ipdv=222.8ms
seq=62 rtt=1.01s rd=89.23ms sd=919ms ipdv=191.5ms
seq=63 rtt=538ms rd=78.88ms sd=459.1ms ipdv=470.2ms
seq=64 rtt=746.1ms rd=93.59ms sd=652.5ms ipdv=208.1ms
seq=65 rtt=914.2ms rd=83.49ms sd=830.7ms ipdv=168.2ms
seq=66 rtt=452.7ms rd=70.3ms sd=382.4ms ipdv=461.5ms
seq=67 rtt=622.3ms rd=87.9ms sd=534.4ms ipdv=169.6ms
seq=68 rtt=797.1ms rd=83.99ms sd=713.1ms ipdv=174.8ms
seq=69 rtt=332.1ms rd=79.21ms sd=252.9ms ipdv=465ms
seq=70 rtt=1.2s rd=79.67ms sd=1.12s ipdv=872.2ms
seq=71 rtt=1.48s rd=175.8ms sd=1.31s ipdv=280ms
seq=72 rtt=994.3ms rd=156.1ms sd=838.3ms ipdv=490ms
seq=73 rtt=1.07s rd=71.44ms sd=997.6ms ipdv=74.7ms
seq=74 rtt=618.7ms rd=90.1ms sd=528.6ms ipdv=450.3ms
seq=75 rtt=824.1ms rd=92.11ms sd=732ms ipdv=205.4ms
seq=76 rtt=991ms rd=76.4ms sd=914.6ms ipdv=167ms
seq=77 rtt=532.8ms rd=80.94ms sd=451.9ms ipdv=458.3ms
seq=78 rtt=705.1ms rd=107.4ms sd=597.7ms ipdv=172.3ms
seq=79 rtt=903.7ms rd=114.4ms sd=789.3ms ipdv=198.6ms
seq=80 rtt=412.3ms rd=74.52ms sd=337.8ms ipdv=491.4ms
seq=81 rtt=612.8ms rd=127.2ms sd=485.6ms ipdv=200.5ms
seq=82 rtt=808.6ms rd=141.6ms sd=667ms ipdv=195.8ms
seq=83 rtt=960.1ms rd=78.64ms sd=881.5ms ipdv=151.5ms
seq=84 rtt=500.1ms rd=75.38ms sd=424.7ms ipdv=460ms
seq=85 rtt=664.5ms rd=67.71ms sd=596.8ms ipdv=164.4ms
seq=86 rtt=908.3ms rd=91.26ms sd=817.1ms ipdv=243.8ms
seq=87 rtt=439.1ms rd=83.36ms sd=355.8ms ipdv=469.2ms
seq=88 rtt=584.3ms rd=105ms sd=479.3ms ipdv=145.2ms
seq=89 rtt=777.5ms rd=90.08ms sd=687.4ms ipdv=193.2ms
seq=90 rtt=953.8ms rd=87.51ms sd=866.3ms ipdv=176.4ms
seq=91 rtt=486.1ms rd=74.15ms sd=411.9ms ipdv=467.8ms
seq=92 rtt=671.4ms rd=99.3ms sd=572.1ms ipdv=185.4ms
seq=93 rtt=844.5ms rd=84.65ms sd=759.8ms ipdv=173.1ms
seq=94 rtt=380.2ms rd=75.16ms sd=305ms ipdv=464.3ms
seq=95 rtt=558.3ms rd=98.29ms sd=460ms ipdv=178.1ms
seq=96 rtt=723.3ms rd=87.2ms sd=636.1ms ipdv=165ms
seq=97 rtt=940.4ms rd=89.11ms sd=851.3ms ipdv=217.1ms
seq=98 rtt=486.3ms rd=87.57ms sd=398.7ms ipdv=454.1ms
seq=99 rtt=632.9ms rd=88.54ms sd=544.4ms ipdv=146.7ms
seq=100 rtt=855.2ms rd=89.84ms sd=765.3ms ipdv=222.3ms
seq=101 rtt=394ms rd=78.2ms sd=315.8ms ipdv=461.2ms
seq=102 rtt=519.3ms rd=71.18ms sd=448.1ms ipdv=125.4ms
seq=103 rtt=738.4ms rd=91.1ms sd=647.3ms ipdv=219.1ms
seq=104 rtt=880.8ms rd=61.4ms sd=819.4ms ipdv=142.5ms
seq=105 rtt=431.1ms rd=75.53ms sd=355.6ms ipdv=449.7ms
seq=106 rtt=616.3ms rd=94.54ms sd=521.8ms ipdv=185.2ms
seq=107 rtt=815.5ms rd=87.49ms sd=727.9ms ipdv=199.2ms
seq=108 rtt=347.2ms rd=77.67ms sd=269.5ms ipdv=468.3ms
seq=109 rtt=555.8ms rd=105ms sd=450.8ms ipdv=208.6ms
seq=110 rtt=704.9ms rd=80.93ms sd=623.9ms ipdv=149.1ms
seq=111 rtt=2.93s rd=62.28ms sd=2.87s ipdv=2.22s
