Data plane is up
Running irtt
UE IP is 10.45.0.18
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=650.2ms rd=92.56ms sd=557.6ms ipdv=n/a
seq=1 rtt=809.6ms rd=121.6ms sd=688ms ipdv=159.5ms
seq=2 rtt=926.3ms rd=140.5ms sd=785.8ms ipdv=116.7ms
seq=3 rtt=467.3ms rd=133.5ms sd=333.8ms ipdv=459.1ms
seq=4 rtt=624.4ms rd=140ms sd=484.5ms ipdv=157.2ms
seq=5 rtt=3.53s rd=96.64ms sd=3.44s ipdv=2.91s
seq=6 rtt=3.03s rd=96.64ms sd=2.94s ipdv=499.5ms
seq=7 rtt=2.53s rd=96.63ms sd=2.44s ipdv=500.6ms
seq=8 rtt=2.03s rd=96.62ms sd=1.94s ipdv=499.6ms
seq=9 rtt=1.53s rd=96.61ms sd=1.44s ipdv=500.7ms
seq=10 rtt=1.65s rd=78.69ms sd=1.57s ipdv=118.3ms
seq=11 rtt=1.19s rd=60.79ms sd=1.13s ipdv=457.9ms
seq=12 rtt=1.37s rd=86.39ms sd=1.28s ipdv=172.4ms
seq=13 rtt=906ms rd=74.73ms sd=831.2ms ipdv=460.7ms
seq=14 rtt=1.07s rd=102.8ms sd=965.7ms ipdv=162.6ms
seq=15 rtt=608.7ms rd=75.96ms sd=532.8ms ipdv=459.9ms
seq=16 rtt=792.9ms rd=132.4ms sd=660.4ms ipdv=184.2ms
seq=17 rtt=924.3ms rd=88.68ms sd=835.7ms ipdv=131.5ms
seq=18 rtt=449.8ms rd=72.98ms sd=376.8ms ipdv=474.6ms
seq=19 rtt=631.5ms rd=94.66ms sd=536.9ms ipdv=181.8ms
seq=20 rtt=795.7ms rd=82.92ms sd=712.8ms ipdv=164.2ms
seq=21 rtt=996.7ms rd=75.31ms sd=921.4ms ipdv=201ms
seq=22 rtt=536.1ms rd=94.32ms sd=441.8ms ipdv=460.6ms
seq=23 rtt=693.1ms rd=107.3ms sd=585.8ms ipdv=157ms
seq=24 rtt=882.3ms rd=79.79ms sd=802.5ms ipdv=189.2ms
seq=25 rtt=421.8ms rd=71.79ms sd=350ms ipdv=460.5ms
seq=26 rtt=580.9ms rd=94ms sd=486.9ms ipdv=159.1ms
seq=27 rtt=817ms rd=81.14ms sd=735.9ms ipdv=236.2ms
seq=28 rtt=978.3ms rd=76.3ms sd=902ms ipdv=161.3ms
seq=29 rtt=522.3ms rd=76.75ms sd=445.6ms ipdv=456ms
seq=30 rtt=692.8ms rd=49.89ms sd=642.9ms ipdv=170.5ms
seq=31 rtt=878.9ms rd=97.27ms sd=781.7ms ipdv=186.1ms
seq=32 rtt=414.3ms rd=90.02ms sd=324.3ms ipdv=464.6ms
seq=33 rtt=575.1ms rd=114.2ms sd=460.9ms ipdv=160.8ms
seq=34 rtt=738ms rd=87.83ms sd=650.2ms ipdv=162.9ms
seq=35 rtt=955.5ms rd=86.21ms sd=869.3ms ipdv=217.5ms
seq=36 rtt=507.8ms rd=102.1ms sd=405.8ms ipdv=447.7ms
seq=37 rtt=641ms rd=77.34ms sd=563.6ms ipdv=133.1ms
seq=38 rtt=883.4ms rd=85.36ms sd=798.1ms ipdv=242.5ms
seq=39 rtt=425.8ms rd=75.31ms sd=350.5ms ipdv=457.7ms
seq=40 rtt=607.3ms rd=120.9ms sd=486.4ms ipdv=181.5ms
seq=41 rtt=773.8ms rd=107.4ms sd=666.4ms ipdv=166.5ms
seq=42 rtt=943.1ms rd=86.36ms sd=856.7ms ipdv=169.3ms
seq=43 rtt=480.7ms rd=77.27ms sd=403.4ms ipdv=462.4ms
seq=44 rtt=634.8ms rd=82.77ms sd=552.1ms ipdv=154.1ms
seq=45 rtt=831.7ms rd=75ms sd=756.7ms ipdv=196.9ms
seq=46 rtt=360.7ms rd=75.59ms sd=285.1ms ipdv=471.1ms
seq=47 rtt=562.4ms rd=107ms sd=455.4ms ipdv=201.7ms
seq=48 rtt=770.2ms rd=118.4ms sd=651.8ms ipdv=207.9ms
seq=49 rtt=967.9ms rd=51.2ms sd=916.7ms ipdv=197.7ms
seq=50 rtt=508.9ms rd=75.19ms sd=433.7ms ipdv=459ms
seq=51 rtt=638.9ms rd=90.23ms sd=548.7ms ipdv=130ms
