Data plane is up
Running irtt
UE IP is 10.45.0.35
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=502.8ms rd=41.69ms sd=461.1ms ipdv=n/a
seq=1 rtt=348.2ms rd=60.57ms sd=287.6ms ipdv=154.7ms
seq=2 rtt=717.3ms rd=116.8ms sd=600.5ms ipdv=369.1ms
seq=3 rtt=553.5ms rd=85.3ms sd=468.2ms ipdv=163.8ms
seq=4 rtt=867.8ms rd=82.4ms sd=785.4ms ipdv=314.3ms
seq=5 rtt=700.4ms rd=79.16ms sd=621.2ms ipdv=167.4ms
seq=6 rtt=1.04s rd=70.08ms sd=965.6ms ipdv=335.4ms
seq=7 rtt=869.8ms rd=87.05ms sd=782.7ms ipdv=166ms
seq=8 rtt=1.22s rd=83.02ms sd=1.13s ipdv=348.2ms
seq=9 rtt=1.05s rd=65.32ms sd=984ms ipdv=168.6ms
seq=10 rtt=850.1ms rd=65.35ms sd=784.8ms ipdv=199.3ms
seq=11 rtt=1.18s rd=61.93ms sd=1.11s ipdv=325.4ms
seq=12 rtt=1.01s rd=56.78ms sd=949.6ms ipdv=169.2ms
seq=13 rtt=1.33s rd=41.81ms sd=1.29s ipdv=320.8ms
seq=14 rtt=1.2s rd=83.54ms sd=1.12s ipdv=127.9ms
seq=15 rtt=1.19s rd=36.76ms sd=1.15s ipdv=13.15ms
seq=16 rtt=1.36s rd=84.26ms sd=1.28s ipdv=173.7ms
seq=17 rtt=1.37s rd=40.14ms sd=1.33s ipdv=10.65ms
seq=18 rtt=1.25s rd=93.03ms sd=1.15s ipdv=125.2ms
seq=19 rtt=1.28s rd=64.49ms sd=1.22s ipdv=34.66ms
seq=20 rtt=1.7s rd=122.3ms sd=1.58s ipdv=424.1ms
seq=21 rtt=1.53s rd=96.08ms sd=1.43s ipdv=173.8ms
seq=22 rtt=1.54s rd=54.33ms sd=1.48s ipdv=5ms
seq=23 rtt=1.34s rd=54.3ms sd=1.28s ipdv=199.7ms
seq=24 rtt=1.45s rd=109.1ms sd=1.34s ipdv=115.5ms
seq=25 rtt=1.28s rd=111ms sd=1.17s ipdv=169.7ms
seq=26 rtt=1.25s rd=34.9ms sd=1.22s ipdv=30.45ms
seq=27 rtt=1.44s rd=99.71ms sd=1.34s ipdv=186.5ms
seq=28 rtt=1.24s rd=99.75ms sd=1.14s ipdv=200.3ms
seq=29 rtt=1.1s rd=127.8ms sd=973.8ms ipdv=135.6ms
