Data plane is up
Running irtt
UE IP is 10.45.0.38
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=533ms rd=81.47ms sd=451.5ms ipdv=n/a
seq=1 rtt=388.9ms rd=109.3ms sd=279.6ms ipdv=144.1ms
seq=2 rtt=702.8ms rd=113.9ms sd=588.9ms ipdv=313.9ms
seq=3 rtt=556.3ms rd=115.1ms sd=441.2ms ipdv=146.5ms
seq=4 rtt=604.1ms rd=85.63ms sd=518.5ms ipdv=47.85ms
seq=5 rtt=666.7ms rd=93.1ms sd=573.6ms ipdv=62.6ms
seq=6 rtt=466.9ms rd=93.08ms sd=373.8ms ipdv=199.8ms
seq=7 rtt=302.1ms rd=90.15ms sd=212ms ipdv=164.8ms
seq=8 rtt=670.4ms rd=132.4ms sd=537.9ms ipdv=368.3ms
seq=9 rtt=503.5ms rd=131.1ms sd=372.3ms ipdv=166.9ms
seq=10 rtt=819ms rd=93.55ms sd=725.5ms ipdv=315.5ms
seq=11 rtt=649.4ms rd=83.31ms sd=566.1ms ipdv=169.6ms
seq=12 rtt=2.36s rd=51.84ms sd=2.31s ipdv=1.71s
seq=13 rtt=2.47s rd=66.12ms sd=2.41s ipdv=115.9ms
seq=14 rtt=2.27s rd=66.15ms sd=2.21s ipdv=200.2ms
seq=15 rtt=2.07s rd=66.14ms sd=2.01s ipdv=200ms
seq=16 rtt=1.87s rd=66.13ms sd=1.81s ipdv=200.3ms
seq=17 rtt=1.67s rd=66.12ms sd=1.61s ipdv=199.2ms
seq=22 rtt=713.4ms rd=74.07ms sd=639.3ms ipdv=n/a
seq=23 rtt=1.08s rd=105.9ms sd=971.6ms ipdv=364.2ms
seq=24 rtt=904.3ms rd=96.75ms sd=807.6ms ipdv=173.3ms
seq=25 rtt=1.22s rd=89.22ms sd=1.13s ipdv=316.6ms
seq=26 rtt=1.09s rd=132.9ms sd=959.8ms ipdv=128.2ms
seq=27 rtt=1.44s rd=132.9ms sd=1.3s ipdv=345.2ms
seq=28 rtt=1.27s rd=146.4ms sd=1.13s ipdv=165ms
seq=29 rtt=1.28s rd=70.55ms sd=1.21s ipdv=8.8ms
seq=30 rtt=1.47s rd=134.2ms sd=1.34s ipdv=190.5ms
seq=31 rtt=1.3s rd=122.2ms sd=1.18s ipdv=168.8ms
seq=32 rtt=1.1s rd=122.2ms sd=981.5ms ipdv=199.7ms
seq=33 rtt=1.16s rd=82.93ms sd=1.08s ipdv=58.05ms
seq=34 rtt=1.24s rd=114.9ms sd=1.13s ipdv=79.81ms
seq=35 rtt=1.06s rd=111ms sd=946.4ms ipdv=184.3ms
seq=36 rtt=1.4s rd=80.41ms sd=1.32s ipdv=345.6ms
seq=37 rtt=1.28s rd=109.5ms sd=1.17s ipdv=127.2ms
seq=38 rtt=1.28s rd=73.88ms sd=1.2s ipdv=2.35ms
seq=39 rtt=1.4s rd=77.34ms sd=1.32s ipdv=122.4ms
seq=40 rtt=1.26s rd=53.67ms sd=1.21s ipdv=139.4ms
seq=41 rtt=1.27s rd=73.46ms sd=1.2s ipdv=12.4ms
seq=42 rtt=1.35s rd=60.98ms sd=1.29s ipdv=79.9ms
