Data plane is up
Running irtt
UE IP is 10.45.0.26
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=533.5ms rd=96.35ms sd=437.1ms ipdv=n/a
seq=1 rtt=364.7ms rd=102.9ms sd=261.8ms ipdv=168.8ms
seq=2 rtt=688.2ms rd=114.1ms sd=574.1ms ipdv=323.5ms
seq=3 rtt=541.5ms rd=114ms sd=427.5ms ipdv=146.8ms
seq=4 rtt=853.7ms rd=94.52ms sd=759.2ms ipdv=312.3ms
seq=5 rtt=686.6ms rd=91.61ms sd=594.9ms ipdv=167.2ms
seq=6 rtt=709ms rd=47.77ms sd=661.2ms ipdv=22.4ms
seq=7 rtt=822.7ms rd=133.4ms sd=689.2ms ipdv=113.7ms
seq=8 rtt=657.7ms rd=134.7ms sd=523ms ipdv=164.9ms
seq=9 rtt=518.4ms rd=160.8ms sd=357.5ms ipdv=139.4ms
seq=10 rtt=805.9ms rd=96.19ms sd=709.7ms ipdv=287.6ms
seq=11 rtt=662.7ms rd=112ms sd=550.7ms ipdv=143.2ms
seq=12 rtt=2.66s rd=68.08ms sd=2.59s ipdv=2s
seq=13 rtt=2.46s rd=68.09ms sd=2.39s ipdv=200.4ms
seq=14 rtt=2.26s rd=68.07ms sd=2.19s ipdv=200.4ms
seq=15 rtt=2.06s rd=68.06ms sd=1.99s ipdv=200.2ms
seq=16 rtt=1.86s rd=68.04ms sd=1.79s ipdv=199.3ms
seq=17 rtt=1.72s rd=98.92ms sd=1.62s ipdv=137.6ms
seq=18 rtt=2.08s rd=118.1ms sd=1.96s ipdv=355.1ms
seq=19 rtt=1.89s rd=99.2ms sd=1.79s ipdv=183ms
seq=20 rtt=1.91s rd=81.78ms sd=1.83s ipdv=19.15ms
seq=21 rtt=1.71s rd=81.75ms sd=1.63s ipdv=200.3ms
seq=22 rtt=1.57s rd=109.9ms sd=1.46s ipdv=145.7ms
seq=23 rtt=1.54s rd=34.64ms sd=1.5s ipdv=26.6ms
seq=24 rtt=1.39s rd=73.68ms sd=1.32s ipdv=149.6ms
seq=25 rtt=1.82s rd=132.5ms sd=1.69s ipdv=434.8ms
seq=26 rtt=1.66s rd=145.8ms sd=1.51s ipdv=168.3ms
seq=27 rtt=1.71s rd=91.26ms sd=1.62s ipdv=54.15ms
seq=28 rtt=1.81s rd=114.5ms sd=1.69s ipdv=96.3ms
seq=29 rtt=1.65s rd=124.6ms sd=1.52s ipdv=158.5ms
seq=30 rtt=1.66s rd=78.27ms sd=1.58s ipdv=11.65ms
