Data plane is up
Running irtt
UE IP is 10.45.0.31
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=548.1ms rd=98.5ms sd=449.6ms ipdv=n/a
seq=1 rtt=379ms rd=104.8ms sd=274.2ms ipdv=169.1ms
seq=2 rtt=668.7ms rd=82.42ms sd=586.3ms ipdv=289.8ms
seq=3 rtt=502.3ms rd=63.22ms sd=439ms ipdv=166.5ms
seq=4 rtt=832.5ms rd=61.21ms sd=771.2ms ipdv=330.2ms
seq=5 rtt=700.4ms rd=92.29ms sd=608.1ms ipdv=132.1ms
seq=6 rtt=1.03s rd=100.4ms sd=934.2ms ipdv=334.2ms
seq=7 rtt=869.4ms rd=98.73ms sd=770.7ms ipdv=165.2ms
seq=8 rtt=1.19s rd=64.02ms sd=1.12s ipdv=317.9ms
seq=9 rtt=1.05s rd=87.67ms sd=962.1ms ipdv=137.5ms
seq=10 rtt=1.38s rd=75.16ms sd=1.3s ipdv=326ms
seq=11 rtt=1.18s rd=75.12ms sd=1.1s ipdv=199.3ms
seq=12 rtt=1.04s rd=99.57ms sd=936.5ms ipdv=140.4ms
seq=13 rtt=1.33s rd=55.78ms sd=1.27s ipdv=291.1ms
seq=14 rtt=1.2s rd=97.44ms sd=1.1s ipdv=129ms
seq=15 rtt=1.56s rd=135.1ms sd=1.43s ipdv=363.2ms
seq=16 rtt=1.39s rd=129ms sd=1.26s ipdv=170.1ms
seq=17 rtt=2.79s rd=58.91ms sd=2.73s ipdv=1.4s
seq=18 rtt=2.59s rd=58.89ms sd=2.53s ipdv=199.4ms
seq=19 rtt=2.39s rd=58.91ms sd=2.33s ipdv=200.3ms
seq=20 rtt=2.19s rd=58.89ms sd=2.13s ipdv=199.8ms
seq=21 rtt=1.99s rd=58.88ms sd=1.93s ipdv=200.4ms
seq=24 rtt=1.42s rd=61.48ms sd=1.36s ipdv=n/a
seq=25 rtt=1.85s rd=149.7ms sd=1.7s ipdv=434.8ms
seq=26 rtt=1.67s rd=145.6ms sd=1.52s ipdv=183.9ms
seq=27 rtt=1.98s rd=72.06ms sd=1.9s ipdv=306.2ms
seq=28 rtt=1.82s rd=84.82ms sd=1.73s ipdv=156.2ms
seq=29 rtt=1.94s rd=115.4ms sd=1.82s ipdv=116ms
seq=30 rtt=1.98s rd=84.76ms sd=1.89s ipdv=39.3ms
seq=31 rtt=2.15s rd=116.2ms sd=2.03s ipdv=175.8ms
seq=32 rtt=3.63s rd=86.35ms sd=3.54s ipdv=1.48s
seq=33 rtt=3.43s rd=86.34ms sd=3.34s ipdv=200.3ms
seq=34 rtt=3.23s rd=86.38ms sd=3.14s ipdv=200.3ms
seq=35 rtt=3.03s rd=86.37ms sd=2.94s ipdv=199.9ms
seq=36 rtt=3.16s rd=118.4ms sd=3.05s ipdv=137.5ms
seq=37 rtt=2.96s rd=118.4ms sd=2.85s ipdv=200ms
seq=38 rtt=2.77s rd=118.4ms sd=2.65s ipdv=199.1ms
