Calling sched_setscheduler(79)
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x84 len=46
EMURAN-DIAG-UE-RECV message_id=0x80 len=163
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x84 len=186
EMURAN-DIAG-UE-RECV message_id=0x80 len=167
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=142
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=254
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=142
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
CMDLINE: "./nr-uesoftmodem" "-O" "/home/ubuntu/oai-configs/ue.conf" "--nfapi" "STANDALONE_PNF" "--node-number" "2" "--emulate-l1" "--sa" "1" 
[CONFIG] get parameters from libconfig /home/ubuntu/oai-configs/ue.conf [LIBCONFIG] Path for include directive set to: /home/ubuntu/oai-configs
[CONFIG] function config_libconfig_init returned 0
[CONFIG] config module libconfig loaded
[LIBCONFIG] config: 2/2 parameters successfully set, (2 to default value)
[CONFIG] debug flags: 0x00000000
[LIBCONFIG] log_config: 3/3 parameters successfully set, (1 to default value)
[LIBCONFIG] log_config: 53/53 parameters successfully set, (45 to default value)
[LIBCONFIG] log_config: 53/53 parameters successfully set, (53 to default value)
[LIBCONFIG] log_config: 16/16 parameters successfully set, (16 to default value)
[LIBCONFIG] log_config: 16/16 parameters successfully set, (16 to default value)
log init done
[LIBCONFIG] (root): 33/33 parameters successfully set, (30 to default value)
[LIBCONFIG] (root): 41/41 parameters successfully set, (38 to default value)
[LIBCONFIG] (root): 6/6 parameters successfully set, (5 to default value)
[LIBCONFIG] TTracer: 3/3 parameters successfully set, (3 to default value)
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
[LIBCONFIG] opt: 3/3 parameters successfully set, (3 to default value)
[LIBCONFIG] loader: 2/2 parameters successfully set, (2 to default value)
[LIBCONFIG] loader.ldpc: 2/2 parameters successfully set, (1 to default value)
shlib_path libldpc.so
[LOADER] library libldpc.so successfully loaded
[LIBCONFIG] nas.noS1: 3/3 parameters successfully set, (3 to default value)
[LIBCONFIG] MACRLCs.[0]: 34/34 parameters successfully set, (25 to default value)
[LIBCONFIG] (root): 30/30 parameters successfully set, (28 to default value)
Ujjwal: start -> 0
TYPE <CTRL-C> TO TERMINATE
[LIBCONFIG] uicc0: 10/10 parameters successfully set, (5 to default value)
Entering ITTI signals handler
TYPE <CTRL-C> TO TERMINATE
slot 4 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
kgnb : e2 af 15 d4 89 55 cb 4a 96 cb 62 6b 49 76 f8 fd cc a9 69 9b ce 43 5b 52 3c 40 cc 7c b2 15 0a cd 
kausf:a3 ae a3 83 7b b2 2 17 d1 73 61 80 f4 69 43 d b3 f9 dd df 18 79 21 9b b0 9c a1 62 15 12 8a b1 
kseaf:2 72 7b 84 1e f1 b4 5d 67 5a a6 51 cc ee 7b e ee 2d 50 47 39 fe 52 e b0 1c d4 8e 7d e2 63 51 
kamf:cc 86 5f cd 76 4d e0 8e 67 6b 5c de 75 dd 76 39 7f e7 1e e5 e5 62 70 a4 fa 5f bf e3 9a 51 36 39 
knas_int:
42 87 53 ed b5 dc 70 e1 ce f8 17 37 bf 78 4d 58 
slot 4 index 0 rnti 1e27 mcs 9
mac e 33 53 76 
slot 4 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
[NR_RRC]   driving kRRCenc, kRRCint and kUPenc from KgNB=e2 af 15 d4 89 55 cb 4a 96 cb 62 6b 49 76 f8 fd cc a9 69 9b ce 43 5b 52 3c 40 cc 7c b2 15 0a cd [0m
[NR_RRC]   securityModeComplete payload: 28 00 00 00 00 00 00 00 08 00 00 00 00 00 00 00 [0m
slot 14 index 0 rnti 1e27 mcs 9
<UE-NR-Capability>
    <accessStratumRelease><rel15/></accessStratumRelease>
    <pdcp-Parameters>
        <supportedROHC-Profiles>
            <profile0x0000><false/></profile0x0000>
            <profile0x0001><false/></profile0x0001>
            <profile0x0002><false/></profile0x0002>
            <profile0x0003><false/></profile0x0003>
            <profile0x0004><false/></profile0x0004>
            <profile0x0006><false/></profile0x0006>
            <profile0x0101><false/></profile0x0101>
            <profile0x0102><false/></profile0x0102>
            <profile0x0103><false/></profile0x0103>
            <profile0x0104><false/></profile0x0104>
        </supportedROHC-Profiles>
        <maxNumberROHC-ContextSessions><cs2/></maxNumberROHC-ContextSessions>
    </pdcp-Parameters>
    <phy-Parameters>
    </phy-Parameters>
    <rf-Parameters>
        <supportedBandListNR>
            <BandNR>
                <bandNR>1</bandNR>
            </BandNR>
        </supportedBandListNR>
    </rf-Parameters>
</UE-NR-Capability>
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=278
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
mac 93 8a 67 1d 
mac 93 f0 c0 f8 
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
[LIBCONFIG] nas.noS1: 3/3 parameters successfully set, (3 to default value)
[UE-STAT] frame=500 dci_cnt=20 total_tbs=4536 ack_real=16 nack_real=0 fb_missing=0 decode_cnt=17
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 9
slot 5 index 0 rnti 1e27 mcs 9
slot 6 index 0 rnti 1e27 mcs 9
slot 14 index 0 rnti 1e27 mcs 9
slot 15 index 0 rnti 1e27 mcs 9
slot 16 index 0 rnti 1e27 mcs 9
slot 4 index 0 rnti 1e27 mcs 10
slot 5 index 0 rnti 1e27 mcs 10
slot 6 index 0 rnti 1e27 mcs 10
slot 14 index 0 rnti 1e27 mcs 10
slot 15 index 0 rnti 1e27 mcs 10
slot 16 index 0 rnti 1e27 mcs 10
slot 4 index 0 rnti 1e27 mcs 10
slot 5 index 0 rnti 1e27 mcs 10
slot 6 index 0 rnti 1e27 mcs 10
slot 14 index 0 rnti 1e27 mcs 10
slot 15 index 0 rnti 1e27 mcs 10
slot 16 index 0 rnti 1e27 mcs 10
slot 4 index 0 rnti 1e27 mcs 10
slot 5 index 0 rnti 1e27 mcs 10
slot 6 index 0 rnti 1e27 mcs 10
slot 14 index 0 rnti 1e27 mcs 10
slot 15 index 0 rnti 1e27 mcs 10
slot 16 index 0 rnti 1e27 mcs 10
slot 4 index 0 rnti 1e27 mcs 10
slot 5 index 0 rnti 1e27 mcs 10
slot 6 index 0 rnti 1e27 mcs 10
slot 14 index 0 rnti 1e27 mcs 10
slot 15 index 0 rnti 1e27 mcs 10
slot 16 index 0 rnti 1e27 mcs 10
slot 4 index 0 rnti 1e27 mcs 10
slot 5 index 0 rnti 1e27 mcs 10
slot 6 index 0 rnti 1e27 mcs 10
slot 14 index 0 rnti 1e27 mcs 10
slot 15 index 0 rnti 1e27 mcs 10
slot 16 index 0 rnti 1e27 mcs 10
slot 4 index 0 rnti 1e27 mcs 10
slot 5 index 0 rnti 1e27 mcs 10
slot 6 index 0 rnti 1e27 mcs 10
slot 14 index 0 rnti 1e27 mcs 10
slot 15 index 0 rnti 1e27 mcs 10
slot 16 index 0 rnti 1e27 mcs 10
slot 4 index 0 rnti 1e27 mcs 10
slot 5 index 0 rnti 1e27 mcs 10
slot 6 index 0 rnti 1e27 mcs 10
slot 14 index 0 rnti 1e27 mcs 10
slot 15 index 0 rnti 1e27 mcs 10
slot 16 index 0 rnti 1e27 mcs 10
slot 4 index 0 rnti 1e27 mcs 10
slot 5 index 0 rnti 1e27 mcs 10
slot 6 index 0 rnti 1e27 mcs 10
slot 14 index 0 rnti 1e27 mcs 10
slot 15 index 0 rnti 1e27 mcs 10
slot 16 index 0 rnti 1e27 mcs 10
