Data plane is up
Running irtt
UE IP is 10.45.0.4
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=21ms rd=-12m45s sd=12m45s ipdv=n/a
seq=1 rtt=9.39ms rd=-12m50s sd=12m50s ipdv=11.61ms
seq=2 rtt=17.35ms rd=-12m55s sd=12m55s ipdv=7.97ms
seq=3 rtt=26.25ms rd=-12m59s sd=12m59s ipdv=8.89ms
seq=4 rtt=13.78ms rd=-13m4s sd=13m4s ipdv=12.46ms
seq=5 rtt=22.11ms rd=-13m9s sd=13m9s ipdv=8.33ms
seq=6 rtt=10.59ms rd=-13m13s sd=13m13s ipdv=11.52ms
seq=7 rtt=18.37ms rd=-13m18s sd=13m18s ipdv=7.77ms
seq=8 rtt=26.51ms rd=-13m23s sd=13m23s ipdv=8.14ms
seq=9 rtt=15.39ms rd=-13m28s sd=13m28s ipdv=11.12ms
seq=10 rtt=24.08ms rd=-13m33s sd=13m33s ipdv=8.69ms
seq=11 rtt=11.61ms rd=-13m37s sd=13m37s ipdv=12.47ms
seq=12 rtt=20.08ms rd=-13m42s sd=13m42s ipdv=8.47ms
seq=13 rtt=9.7ms rd=-13m47s sd=13m47s ipdv=10.39ms
seq=14 rtt=17.56ms rd=-13m51s sd=13m51s ipdv=7.87ms
seq=15 rtt=26.5ms rd=-13m56s sd=13m56s ipdv=8.94ms
seq=16 rtt=13.37ms rd=-14m1s sd=14m1s ipdv=13.13ms
seq=17 rtt=22.16ms rd=-14m6s sd=14m6s ipdv=8.79ms
seq=18 rtt=10.45ms rd=-14m10s sd=14m10s ipdv=11.7ms
seq=19 rtt=19.36ms rd=-14m15s sd=14m15s ipdv=8.9ms
seq=20 rtt=27.36ms rd=-14m20s sd=14m20s ipdv=8ms
seq=21 rtt=15.14ms rd=-14m25s sd=14m25s ipdv=12.22ms
seq=22 rtt=24.73ms rd=-14m29s sd=14m29s ipdv=9.6ms
seq=23 rtt=12.06ms rd=-14m34s sd=14m34s ipdv=12.67ms
seq=24 rtt=20.34ms rd=-14m39s sd=14m39s ipdv=8.28ms
seq=25 rtt=9.54ms rd=-14m43s sd=14m43s ipdv=10.8ms
seq=26 rtt=17.01ms rd=-14m48s sd=14m48s ipdv=7.46ms
seq=27 rtt=25.44ms rd=-14m53s sd=14m53s ipdv=8.44ms
seq=28 rtt=12.72ms rd=-14m57s sd=14m57s ipdv=12.72ms
seq=29 rtt=22.46ms rd=-15m2s sd=15m2s ipdv=9.74ms
seq=30 rtt=9.17ms rd=-15m7s sd=15m7s ipdv=13.28ms
seq=31 rtt=18.56ms rd=-15m11s sd=15m11s ipdv=9.39ms
seq=32 rtt=27.41ms rd=-15m16s sd=15m16s ipdv=8.84ms
seq=33 rtt=15.19ms rd=-15m21s sd=15m21s ipdv=12.22ms
seq=34 rtt=23.05ms rd=-15m25s sd=15m25s ipdv=7.86ms
seq=35 rtt=10.13ms rd=-15m29s sd=15m29s ipdv=12.91ms
seq=36 rtt=19.53ms rd=-15m34s sd=15m34s ipdv=9.4ms
seq=37 rtt=28.62ms rd=-15m39s sd=15m39s ipdv=9.09ms
seq=38 rtt=15.19ms rd=-15m44s sd=15m44s ipdv=13.43ms
seq=39 rtt=24.43ms rd=-15m48s sd=15m48s ipdv=9.24ms
seq=40 rtt=12.16ms rd=-15m53s sd=15m53s ipdv=12.27ms
seq=41 rtt=21.25ms rd=-15m58s sd=15m58s ipdv=9.09ms
seq=42 rtt=9.54ms rd=-16m2s sd=16m2s ipdv=11.71ms
seq=43 rtt=17.56ms rd=-16m7s sd=16m7s ipdv=8.02ms
seq=44 rtt=26.3ms rd=-16m12s sd=16m12s ipdv=8.74ms
seq=45 rtt=13.62ms rd=-16m16s sd=16m16s ipdv=12.68ms
seq=46 rtt=22.31ms rd=-16m21s sd=16m21s ipdv=8.69ms
seq=47 rtt=10.04ms rd=-16m26s sd=16m26s ipdv=12.26ms
