Data plane is up
Running irtt
UE IP is 10.45.0.16
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.12s rd=106.1ms sd=1.01s ipdv=n/a
seq=1 rtt=701.5ms rd=128.8ms sd=572.7ms ipdv=414.5ms
seq=2 rtt=1.18s rd=136.6ms sd=1.04s ipdv=479.4ms
seq=3 rtt=711.1ms rd=98.96ms sd=612.2ms ipdv=469.8ms
seq=4 rtt=1.34s rd=98.81ms sd=1.24s ipdv=627.4ms
seq=5 rtt=1.31s rd=99.47ms sd=1.21s ipdv=24.25ms
seq=6 rtt=1.39s rd=137.4ms sd=1.25s ipdv=73.95ms
seq=7 rtt=888.9ms rd=137.4ms sd=751.5ms ipdv=499.3ms
seq=8 rtt=1.51s rd=101.2ms sd=1.41s ipdv=617.6ms
seq=9 rtt=1.08s rd=109ms sd=967.5ms ipdv=430ms
seq=10 rtt=1.12s rd=134.8ms sd=985.9ms ipdv=44.25ms
seq=11 rtt=1.08s rd=111.7ms sd=970ms ipdv=39ms
seq=12 rtt=742ms rd=140.2ms sd=601.8ms ipdv=339.7ms
seq=13 rtt=1.37s rd=132.8ms sd=1.24s ipdv=627ms
seq=14 rtt=936.5ms rd=117.8ms sd=818.6ms ipdv=432.5ms
seq=15 rtt=1.5s rd=126.9ms sd=1.37s ipdv=565.4ms
seq=16 rtt=1.06s rd=106.6ms sd=948.6ms ipdv=446.7ms
seq=17 rtt=1.03s rd=112.7ms sd=914.8ms ipdv=27.6ms
seq=18 rtt=1.21s rd=149ms sd=1.06s ipdv=181.1ms
seq=19 rtt=708.9ms rd=149ms sd=559.9ms ipdv=499.7ms
seq=20 rtt=1.4s rd=196.4ms sd=1.2s ipdv=688.2ms
seq=21 rtt=1.28s rd=58.07ms sd=1.22s ipdv=120.5ms
seq=22 rtt=1.41s rd=185.8ms sd=1.22s ipdv=132.8ms
seq=23 rtt=1s rd=166.3ms sd=836.3ms ipdv=406.9ms
seq=24 rtt=1.63s rd=142.3ms sd=1.49s ipdv=625.9ms
seq=25 rtt=1.23s rd=158.1ms sd=1.07s ipdv=397.5ms
