Data plane is up
Running irtt
UE IP is 10.45.0.5
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=692.3ms rd=-5.59s sd=6.28s ipdv=n/a
seq=1 rtt=191.9ms rd=-5.59s sd=5.78s ipdv=500.5ms
seq=2 rtt=144.1ms rd=-5.58s sd=5.73s ipdv=47.76ms
seq=3 rtt=923.8ms rd=-5.58s sd=6.51s ipdv=779.7ms
seq=4 rtt=424.2ms rd=-5.58s sd=6.01s ipdv=499.6ms
seq=5 rtt=156.9ms rd=-5.58s sd=5.74s ipdv=267.3ms
seq=6 rtt=118.5ms rd=-5.57s sd=5.69s ipdv=38.5ms
seq=7 rtt=86.69ms rd=-5.58s sd=5.67s ipdv=31.76ms
seq=8 rtt=845.2ms rd=-5.59s sd=6.44s ipdv=758.5ms
seq=9 rtt=344.6ms rd=-5.59s sd=5.94s ipdv=500.6ms
seq=10 rtt=79.92ms rd=-5.58s sd=5.66s ipdv=264.7ms
seq=11 rtt=147.4ms rd=-5.59s sd=5.74s ipdv=67.52ms
seq=12 rtt=1.48s rd=-5.59s sd=7.07s ipdv=1.34s
seq=13 rtt=1.11s rd=-5.58s sd=6.69s ipdv=376.2ms
seq=14 rtt=607.6ms rd=-5.58s sd=6.19s ipdv=499.5ms
seq=15 rtt=453.9ms rd=-5.59s sd=6.04s ipdv=153.7ms
seq=16 rtt=78.59ms rd=-5.59s sd=5.67s ipdv=375.3ms
seq=17 rtt=127.8ms rd=-5.58s sd=5.71s ipdv=49.2ms
seq=18 rtt=88.84ms rd=-5.58s sd=5.67s ipdv=38.95ms
seq=19 rtt=163.9ms rd=-5.57s sd=5.73s ipdv=75.1ms
seq=20 rtt=132.4ms rd=-5.58s sd=5.71s ipdv=31.55ms
seq=21 rtt=83.99ms rd=-5.56s sd=5.65s ipdv=48.4ms
seq=22 rtt=272.5ms rd=-5.59s sd=5.86s ipdv=188.5ms
seq=23 rtt=113.4ms rd=-5.58s sd=5.69s ipdv=159ms
seq=24 rtt=70.04ms rd=-5.57s sd=5.64s ipdv=43.4ms
seq=25 rtt=127.2ms rd=-5.59s sd=5.71s ipdv=57.16ms
seq=26 rtt=90.39ms rd=-5.57s sd=5.66s ipdv=36.81ms
seq=27 rtt=173.8ms rd=-5.58s sd=5.76s ipdv=83.45ms
seq=28 rtt=127.8ms rd=-5.58s sd=5.71s ipdv=46.05ms
seq=29 rtt=253ms rd=-5.59s sd=5.84s ipdv=125.2ms
seq=30 rtt=175.6ms rd=-5.57s sd=5.74s ipdv=77.4ms
seq=31 rtt=119.2ms rd=-5.57s sd=5.69s ipdv=56.4ms
seq=32 rtt=85.04ms rd=-5.58s sd=5.66s ipdv=34.16ms
seq=33 rtt=165.9ms rd=-5.57s sd=5.74s ipdv=80.85ms
seq=34 rtt=108.2ms rd=-5.58s sd=5.69s ipdv=57.65ms
seq=35 rtt=75.29ms rd=-5.58s sd=5.66s ipdv=32.95ms
seq=36 rtt=143.8ms rd=-5.56s sd=5.71s ipdv=68.55ms
seq=37 rtt=99.6ms rd=-5.58s sd=5.67s ipdv=44.25ms
seq=38 rtt=162.4ms rd=-5.59s sd=5.75s ipdv=62.85ms
seq=39 rtt=117.4ms rd=-5.57s sd=5.69s ipdv=45.05ms
seq=40 rtt=59.59ms rd=-5.58s sd=5.64s ipdv=57.8ms
seq=41 rtt=144.6ms rd=-5.57s sd=5.72s ipdv=84.96ms
seq=42 rtt=105.7ms rd=-5.58s sd=5.68s ipdv=38.81ms
seq=43 rtt=70.74ms rd=-5.58s sd=5.65s ipdv=35ms
seq=44 rtt=819.4ms rd=-5.59s sd=6.41s ipdv=748.7ms
seq=45 rtt=320.3ms rd=-5.59s sd=5.91s ipdv=499.1ms
seq=46 rtt=184.1ms rd=-5.59s sd=5.78s ipdv=136.2ms
seq=47 rtt=106.3ms rd=-5.58s sd=5.69s ipdv=77.75ms
seq=48 rtt=174.1ms rd=-5.58s sd=5.75s ipdv=67.75ms
seq=49 rtt=139.2ms rd=-5.57s sd=5.71s ipdv=34.9ms
seq=50 rtt=885.6ms rd=-5.58s sd=6.46s ipdv=746.4ms
seq=51 rtt=385.1ms rd=-5.58s sd=5.96s ipdv=500.6ms
seq=52 rtt=808.3ms rd=-5.58s sd=6.39s ipdv=423.2ms
seq=53 rtt=307.7ms rd=-5.58s sd=5.89s ipdv=500.6ms
seq=54 rtt=163.7ms rd=-5.59s sd=5.75s ipdv=143.9ms
seq=55 rtt=114.4ms rd=-5.58s sd=5.69s ipdv=49.4ms
seq=56 rtt=875.7ms rd=-5.58s sd=6.46s ipdv=761.3ms
seq=57 rtt=376.1ms rd=-5.58s sd=5.96s ipdv=499.6ms
seq=58 rtt=891.5ms rd=-5.59s sd=6.48s ipdv=515.4ms
seq=59 rtt=391.9ms rd=-5.59s sd=5.98s ipdv=499.6ms
seq=60 rtt=126.5ms rd=-5.59s sd=5.71s ipdv=265.4ms
seq=61 rtt=81.19ms rd=-5.58s sd=5.66s ipdv=45.35ms
seq=62 rtt=833.6ms rd=-5.59s sd=6.43s ipdv=752.4ms
seq=63 rtt=334ms rd=-5.59s sd=5.93s ipdv=499.6ms
seq=64 rtt=67.19ms rd=-5.58s sd=5.64s ipdv=266.8ms
seq=65 rtt=151.6ms rd=-5.57s sd=5.72s ipdv=84.4ms
seq=66 rtt=100.3ms rd=-5.58s sd=5.68s ipdv=51.3ms
seq=67 rtt=856.5ms rd=-5.59s sd=6.45s ipdv=756.2ms
seq=68 rtt=355.9ms rd=-5.59s sd=5.95s ipdv=500.6ms
seq=69 rtt=89.19ms rd=-5.58s sd=5.67s ipdv=266.7ms
seq=70 rtt=173.2ms rd=-5.59s sd=5.76s ipdv=84ms
seq=71 rtt=123.2ms rd=-5.58s sd=5.71s ipdv=49.95ms
seq=72 rtt=94.6ms rd=-5.56s sd=5.66s ipdv=28.65ms
seq=73 rtt=161.2ms rd=-5.56s sd=5.73s ipdv=66.6ms
seq=74 rtt=117ms rd=-5.57s sd=5.69s ipdv=44.15ms
seq=75 rtt=88.74ms rd=-5.58s sd=5.66s ipdv=28.3ms
seq=76 rtt=144.6ms rd=-5.58s sd=5.73s ipdv=55.85ms
seq=77 rtt=116.9ms rd=-5.57s sd=5.69s ipdv=27.65ms
seq=78 rtt=74.6ms rd=-5.57s sd=5.65s ipdv=42.34ms
seq=79 rtt=141.1ms rd=-5.57s sd=5.71s ipdv=66.55ms
seq=80 rtt=98.65ms rd=-5.57s sd=5.67s ipdv=42.5ms
seq=81 rtt=168.2ms rd=-5.58s sd=5.75s ipdv=69.55ms
seq=82 rtt=128ms rd=-5.58s sd=5.71s ipdv=40.15ms
seq=83 rtt=96.45ms rd=-5.58s sd=5.67s ipdv=31.59ms
seq=84 rtt=166.6ms rd=-5.58s sd=5.75s ipdv=70.15ms
seq=85 rtt=127.7ms rd=-5.56s sd=5.69s ipdv=38.85ms
seq=86 rtt=1.33s rd=-5.59s sd=6.92s ipdv=1.21s
seq=87 rtt=946.1ms rd=-5.59s sd=6.54s ipdv=388.7ms
seq=88 rtt=446.6ms rd=-5.59s sd=6.04s ipdv=499.5ms
seq=89 rtt=65.85ms rd=-5.58s sd=5.65s ipdv=380.8ms
seq=90 rtt=146.8ms rd=-5.58s sd=5.73s ipdv=80.95ms
seq=91 rtt=101.4ms rd=-5.57s sd=5.67s ipdv=45.35ms
seq=92 rtt=184ms rd=-5.57s sd=5.75s ipdv=82.6ms
seq=93 rtt=140.6ms rd=-5.57s sd=5.72s ipdv=43.45ms
seq=94 rtt=91.4ms rd=-5.57s sd=5.67s ipdv=49.2ms
seq=95 rtt=154.5ms rd=-5.58s sd=5.73s ipdv=63.05ms
seq=96 rtt=112ms rd=-5.56s sd=5.68s ipdv=42.5ms
seq=97 rtt=179.5ms rd=-5.58s sd=5.76s ipdv=67.55ms
seq=98 rtt=136.6ms rd=-5.58s sd=5.72s ipdv=42.85ms
seq=99 rtt=89.34ms rd=-5.58s sd=5.67s ipdv=47.3ms
seq=100 rtt=174.5ms rd=-5.58s sd=5.76s ipdv=85.2ms
seq=101 rtt=1.37s rd=-5.59s sd=6.96s ipdv=1.2s
seq=102 rtt=874.9ms rd=-5.59s sd=6.46s ipdv=496.7ms
seq=103 rtt=375.3ms rd=-5.59s sd=5.96s ipdv=499.7ms
seq=104 rtt=104.2ms rd=-5.58s sd=5.69s ipdv=271ms
seq=105 rtt=999.1ms rd=-5.59s sd=6.58s ipdv=894.8ms
seq=106 rtt=499.5ms rd=-5.59s sd=6.08s ipdv=499.6ms
seq=107 rtt=231.3ms rd=-5.58s sd=5.82s ipdv=268.2ms
seq=108 rtt=84.4ms rd=-5.56s sd=5.65s ipdv=146.9ms
seq=109 rtt=152.5ms rd=-5.59s sd=5.74s ipdv=68.15ms
seq=110 rtt=106.9ms rd=-5.58s sd=5.68s ipdv=45.65ms
seq=111 rtt=69.99ms rd=-5.57s sd=5.64s ipdv=36.9ms
seq=112 rtt=828.2ms rd=-5.59s sd=6.42s ipdv=758.2ms
