Data plane is up
Running irtt
UE IP is 10.45.0.4
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=124.6ms rd=-5.57s sd=5.7s ipdv=n/a
seq=1 rtt=72.69ms rd=-5.58s sd=5.65s ipdv=51.95ms
seq=2 rtt=134.7ms rd=-5.59s sd=5.72s ipdv=62.05ms
seq=3 rtt=107.4ms rd=-5.58s sd=5.69s ipdv=27.3ms
seq=4 rtt=68.79ms rd=-5.58s sd=5.65s ipdv=38.65ms
seq=5 rtt=162.5ms rd=-5.58s sd=5.74s ipdv=93.7ms
seq=6 rtt=130.4ms rd=-5.57s sd=5.7s ipdv=32.1ms
seq=7 rtt=90.99ms rd=-5.59s sd=5.68s ipdv=39.4ms
seq=8 rtt=155.1ms rd=-5.58s sd=5.74s ipdv=64.1ms
seq=9 rtt=113.5ms rd=-5.59s sd=5.7s ipdv=41.6ms
seq=10 rtt=64.99ms rd=-5.59s sd=5.65s ipdv=48.5ms
seq=11 rtt=149.4ms rd=-5.57s sd=5.72s ipdv=84.4ms
seq=12 rtt=119.4ms rd=-5.57s sd=5.69s ipdv=29.95ms
seq=13 rtt=67.29ms rd=-5.59s sd=5.66s ipdv=52.15ms
seq=14 rtt=137.3ms rd=-5.58s sd=5.72s ipdv=70.01ms
seq=15 rtt=104ms rd=-5.59s sd=5.69s ipdv=33.26ms
seq=16 rtt=68.19ms rd=-5.59s sd=5.66s ipdv=35.85ms
seq=17 rtt=140.1ms rd=-5.58s sd=5.72s ipdv=71.95ms
seq=18 rtt=96.4ms rd=-5.57s sd=5.67s ipdv=43.75ms
seq=19 rtt=161.2ms rd=-5.58s sd=5.74s ipdv=64.8ms
seq=20 rtt=129.7ms rd=-5.58s sd=5.71s ipdv=31.45ms
seq=21 rtt=658.9ms rd=-5.58s sd=6.24s ipdv=529.2ms
seq=22 rtt=164.5ms rd=-5.59s sd=5.75s ipdv=494.4ms
seq=23 rtt=118.3ms rd=-5.58s sd=5.7s ipdv=46.15ms
seq=24 rtt=68.24ms rd=-5.58s sd=5.65s ipdv=50.1ms
seq=25 rtt=133.2ms rd=-5.59s sd=5.72s ipdv=64.95ms
seq=26 rtt=100.6ms rd=-5.58s sd=5.68s ipdv=32.64ms
seq=27 rtt=65.39ms rd=-5.58s sd=5.65s ipdv=35.16ms
seq=28 rtt=1.39s rd=-5.59s sd=6.98s ipdv=1.32s
seq=29 rtt=1s rd=-5.57s sd=6.58s ipdv=383ms
seq=30 rtt=503.7ms rd=-5.57s sd=6.08s ipdv=499.6ms
