Data plane is up
Running irtt
UE IP is 10.45.0.24
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=21.32ms rd=-2m9s sd=2m9s ipdv=n/a
seq=1 rtt=10.64ms rd=-2m16s sd=2m16s ipdv=10.69ms
seq=2 rtt=22.09ms rd=-2m24s sd=2m24s ipdv=11.46ms
seq=3 rtt=12.97ms rd=-2m31s sd=2m31s ipdv=9.12ms
seq=4 rtt=24.12ms rd=-2m39s sd=2m39s ipdv=11.14ms
seq=5 rtt=13.83ms rd=-2m46s sd=2m46s ipdv=10.29ms
seq=6 rtt=25.8ms rd=-2m53s sd=2m53s ipdv=11.97ms
seq=7 rtt=15.81ms rd=-3m1s sd=3m1s ipdv=9.98ms
seq=8 rtt=27.04ms rd=-3m8s sd=3m8s ipdv=11.23ms
seq=9 rtt=17.01ms rd=-3m15s sd=3m15s ipdv=10.03ms
seq=10 rtt=27.11ms rd=-3m23s sd=3m23s ipdv=10.09ms
seq=11 rtt=18.53ms rd=-3m30s sd=3m30s ipdv=8.58ms
seq=12 rtt=9.48ms rd=-3m37s sd=3m37s ipdv=9.05ms
seq=13 rtt=20.16ms rd=-3m44s sd=3m44s ipdv=10.69ms
seq=14 rtt=10.34ms rd=-3m52s sd=3m52s ipdv=9.82ms
seq=15 rtt=21.23ms rd=-3m59s sd=3m59s ipdv=10.88ms
seq=16 rtt=11.75ms rd=-4m6s sd=4m6s ipdv=9.47ms
seq=17 rtt=22.86ms rd=-4m13s sd=4m13s ipdv=11.11ms
seq=18 rtt=12.81ms rd=-4m21s sd=4m21s ipdv=10.05ms
seq=19 rtt=24.81ms rd=-4m28s sd=4m28s ipdv=12ms
seq=20 rtt=14.89ms rd=-4m35s sd=4m35s ipdv=9.92ms
seq=21 rtt=25.76ms rd=-4m43s sd=4m43s ipdv=10.87ms
seq=22 rtt=16.01ms rd=-4m50s sd=4m50s ipdv=9.76ms
seq=23 rtt=26.74ms rd=-4m57s sd=4m57s ipdv=10.74ms
seq=24 rtt=16.5ms rd=-5m4s sd=5m4s ipdv=10.25ms
seq=25 rtt=27.82ms rd=-5m12s sd=5m12s ipdv=11.32ms
seq=26 rtt=18.89ms rd=-5m19s sd=5m19s ipdv=8.93ms
seq=27 rtt=9.42ms rd=-5m26s sd=5m26s ipdv=9.47ms
seq=28 rtt=20.02ms rd=-5m33s sd=5m33s ipdv=10.6ms
seq=29 rtt=9.63ms rd=-5m40s sd=5m40s ipdv=10.39ms
seq=30 rtt=21.32ms rd=-5m48s sd=5m48s ipdv=11.7ms
seq=31 rtt=11.54ms rd=-5m55s sd=5m55s ipdv=9.78ms
seq=32 rtt=23.06ms rd=-6m2s sd=6m2s ipdv=11.52ms
seq=33 rtt=12.81ms rd=-6m10s sd=6m10s ipdv=10.25ms
seq=34 rtt=24.21ms rd=-6m17s sd=6m17s ipdv=11.4ms
seq=35 rtt=14.69ms rd=-6m24s sd=6m24s ipdv=9.53ms
seq=36 rtt=25.89ms rd=-6m32s sd=6m32s ipdv=11.21ms
seq=37 rtt=15.68ms rd=-6m39s sd=6m39s ipdv=10.22ms
seq=38 rtt=27.91ms rd=-6m46s sd=6m46s ipdv=12.23ms
seq=39 rtt=17.96ms rd=-6m53s sd=6m53s ipdv=9.94ms
seq=40 rtt=8.52ms rd=-7m1s sd=7m1s ipdv=9.44ms
seq=41 rtt=19.2ms rd=-7m8s sd=7m8s ipdv=10.68ms
seq=42 rtt=8.41ms rd=-7m15s sd=7m15s ipdv=10.8ms
seq=43 rtt=20.01ms rd=-7m22s sd=7m22s ipdv=11.61ms
seq=44 rtt=9.73ms rd=-7m30s sd=7m30s ipdv=10.28ms
seq=45 rtt=21.96ms rd=-7m37s sd=7m37s ipdv=12.24ms
seq=46 rtt=11.7ms rd=-7m44s sd=7m44s ipdv=10.27ms
seq=47 rtt=23.05ms rd=-7m51s sd=7m52s ipdv=11.36ms
seq=48 rtt=12.77ms rd=-7m59s sd=7m59s ipdv=10.29ms
seq=49 rtt=24.96ms rd=-8m6s sd=8m6s ipdv=12.2ms
seq=50 rtt=14.7ms rd=-8m13s sd=8m13s ipdv=10.26ms
seq=51 rtt=26.3ms rd=-8m21s sd=8m21s ipdv=11.6ms
seq=52 rtt=16ms rd=-8m28s sd=8m28s ipdv=10.3ms
seq=53 rtt=27.86ms rd=-8m35s sd=8m35s ipdv=11.86ms
seq=54 rtt=17.21ms rd=-8m42s sd=8m42s ipdv=10.65ms
seq=55 rtt=27.84ms rd=-8m50s sd=8m50s ipdv=10.63ms
seq=56 rtt=18.58ms rd=-8m57s sd=8m57s ipdv=9.26ms
seq=57 rtt=8.86ms rd=-9m4s sd=9m4s ipdv=9.72ms
seq=58 rtt=20.22ms rd=-9m11s sd=9m11s ipdv=11.36ms
seq=59 rtt=10.85ms rd=-9m19s sd=9m19s ipdv=9.37ms
seq=60 rtt=21.72ms rd=-9m26s sd=9m26s ipdv=10.87ms
seq=61 rtt=11.69ms rd=-9m33s sd=9m33s ipdv=10.03ms
seq=62 rtt=23ms rd=-9m41s sd=9m41s ipdv=11.31ms
seq=63 rtt=13.88ms rd=-9m48s sd=9m48s ipdv=9.12ms
