Data plane is up
Running irtt
UE IP is 10.45.0.21
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=21.02ms rd=-2m11s sd=2m11s ipdv=n/a
seq=1 rtt=10.99ms rd=-2m18s sd=2m18s ipdv=10.03ms
seq=2 rtt=22.16ms rd=-2m26s sd=2m26s ipdv=11.18ms
seq=3 rtt=13.24ms rd=-2m33s sd=2m33s ipdv=8.93ms
seq=4 rtt=23.91ms rd=-2m41s sd=2m41s ipdv=10.68ms
seq=5 rtt=13.73ms rd=-2m48s sd=2m48s ipdv=10.18ms
seq=6 rtt=25.52ms rd=-2m55s sd=2m55s ipdv=11.79ms
seq=7 rtt=15.62ms rd=-3m2s sd=3m2s ipdv=9.9ms
seq=8 rtt=27.21ms rd=-3m10s sd=3m10s ipdv=11.6ms
seq=9 rtt=18.15ms rd=-3m17s sd=3m17s ipdv=9.06ms
seq=10 rtt=9.54ms rd=-3m24s sd=3m24s ipdv=8.61ms
seq=11 rtt=18.9ms rd=-3m32s sd=3m32s ipdv=9.37ms
seq=12 rtt=9.92ms rd=-3m39s sd=3m39s ipdv=8.98ms
seq=13 rtt=21.09ms rd=-3m46s sd=3m46s ipdv=11.16ms
seq=14 rtt=11.76ms rd=-3m53s sd=3m53s ipdv=9.33ms
seq=15 rtt=22.12ms rd=-4m1s sd=4m1s ipdv=10.36ms
seq=16 rtt=12.31ms rd=-4m8s sd=4m8s ipdv=9.81ms
seq=17 rtt=24.33ms rd=-4m15s sd=4m15s ipdv=12.02ms
seq=18 rtt=13.58ms rd=-4m22s sd=4m22s ipdv=10.75ms
seq=19 rtt=24.92ms rd=-4m30s sd=4m30s ipdv=11.34ms
seq=20 rtt=16.05ms rd=-4m37s sd=4m37s ipdv=8.87ms
seq=21 rtt=27ms rd=-4m44s sd=4m44s ipdv=10.95ms
seq=22 rtt=17.37ms rd=-4m51s sd=4m52s ipdv=9.63ms
seq=23 rtt=8.92ms rd=-4m59s sd=4m59s ipdv=8.46ms
seq=24 rtt=18.99ms rd=-5m6s sd=5m6s ipdv=10.07ms
seq=25 rtt=9.68ms rd=-5m13s sd=5m13s ipdv=9.31ms
seq=26 rtt=20.87ms rd=-5m21s sd=5m21s ipdv=11.19ms
seq=27 rtt=10.19ms rd=-5m28s sd=5m28s ipdv=10.68ms
seq=28 rtt=63.94ms rd=-5m36s sd=5m36s ipdv=53.75ms
seq=29 rtt=12.01ms rd=-5m42s sd=5m42s ipdv=51.93ms
seq=30 rtt=23.77ms rd=-5m50s sd=5m50s ipdv=11.76ms
seq=31 rtt=13.48ms rd=-5m57s sd=5m57s ipdv=10.29ms
seq=32 rtt=25.24ms rd=-6m4s sd=6m4s ipdv=11.76ms
seq=33 rtt=15.25ms rd=-6m11s sd=6m11s ipdv=9.99ms
seq=34 rtt=27.1ms rd=-6m19s sd=6m19s ipdv=11.85ms
seq=35 rtt=16.77ms rd=-6m26s sd=6m26s ipdv=10.32ms
seq=36 rtt=26.98ms rd=-6m34s sd=6m34s ipdv=10.2ms
seq=37 rtt=18.59ms rd=-6m41s sd=6m41s ipdv=8.39ms
seq=38 rtt=8.56ms rd=-6m48s sd=6m48s ipdv=10.03ms
seq=39 rtt=20.21ms rd=-6m55s sd=6m55s ipdv=11.65ms
seq=40 rtt=10.69ms rd=-7m2s sd=7m2s ipdv=9.52ms
seq=41 rtt=21.98ms rd=-7m10s sd=7m10s ipdv=11.29ms
seq=42 rtt=12.02ms rd=-7m17s sd=7m17s ipdv=9.97ms
seq=43 rtt=23.39ms rd=-7m24s sd=7m24s ipdv=11.37ms
seq=44 rtt=13.43ms rd=-7m31s sd=7m31s ipdv=9.96ms
seq=45 rtt=25.33ms rd=-7m39s sd=7m39s ipdv=11.9ms
seq=46 rtt=14.74ms rd=-7m46s sd=7m46s ipdv=10.59ms
seq=47 rtt=26.25ms rd=-7m53s sd=7m53s ipdv=11.51ms
seq=48 rtt=16.92ms rd=-8m0s sd=8m0s ipdv=9.33ms
seq=49 rtt=125.3ms rd=-8m8s sd=8m8s ipdv=108.3ms
seq=50 rtt=17.85ms rd=-8m15s sd=8m15s ipdv=107.4ms
seq=51 rtt=9.12ms rd=-8m22s sd=8m22s ipdv=8.73ms
seq=52 rtt=19.85ms rd=-8m29s sd=8m29s ipdv=10.73ms
seq=53 rtt=9.78ms rd=-8m37s sd=8m37s ipdv=10.08ms
seq=54 rtt=20.95ms rd=-8m44s sd=8m44s ipdv=11.18ms
seq=55 rtt=11.81ms rd=-8m51s sd=8m51s ipdv=9.14ms
seq=56 rtt=22.99ms rd=-8m59s sd=8m59s ipdv=11.18ms
seq=57 rtt=12.82ms rd=-9m6s sd=9m6s ipdv=10.17ms
seq=58 rtt=24.74ms rd=-9m13s sd=9m13s ipdv=11.92ms
seq=59 rtt=15.2ms rd=-9m21s sd=9m21s ipdv=9.54ms
seq=60 rtt=25.84ms rd=-9m28s sd=9m28s ipdv=10.64ms
seq=61 rtt=15.5ms rd=-9m35s sd=9m35s ipdv=10.33ms
seq=62 rtt=27.22ms rd=-9m42s sd=9m42s ipdv=11.72ms
seq=63 rtt=17.98ms rd=-9m50s sd=9m50s ipdv=9.24ms
