Data plane is up
Running irtt
UE IP is 10.45.0.22
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=558ms rd=56.29ms sd=501.7ms ipdv=n/a
seq=1 rtt=421.1ms rd=85.97ms sd=335.1ms ipdv=137ms
seq=2 rtt=741ms rd=90.62ms sd=650.3ms ipdv=319.9ms
seq=3 rtt=572.3ms rd=94.59ms sd=477.7ms ipdv=168.7ms
seq=4 rtt=947.7ms rd=157.5ms sd=790.2ms ipdv=375.4ms
seq=5 rtt=790.8ms rd=147.8ms sd=643ms ipdv=156.9ms
seq=6 rtt=1.06s rd=86.67ms sd=974.8ms ipdv=270.7ms
seq=7 rtt=926.6ms rd=104.1ms sd=822.5ms ipdv=134.9ms
seq=8 rtt=1.23s rd=91.91ms sd=1.14s ipdv=304.5ms
seq=9 rtt=1.1s rd=121.9ms sd=973.4ms ipdv=135.8ms
seq=10 rtt=1.38s rd=56.56ms sd=1.33s ipdv=287.1ms
seq=11 rtt=1.24s rd=76.86ms sd=1.17s ipdv=138.3ms
seq=12 rtt=1.57s rd=69.28ms sd=1.5s ipdv=327.9ms
seq=13 rtt=1.43s rd=90.52ms sd=1.34s ipdv=142ms
seq=14 rtt=1.72s rd=47.57ms sd=1.67s ipdv=292.2ms
seq=15 rtt=1.59s rd=87.02ms sd=1.5s ipdv=130.3ms
seq=16 rtt=1.39s rd=87ms sd=1.3s ipdv=200.4ms
seq=17 rtt=1.72s rd=92.11ms sd=1.63s ipdv=330.1ms
seq=18 rtt=2.07s rd=60.88ms sd=2.01s ipdv=346ms
seq=19 rtt=1.87s rd=60.91ms sd=1.81s ipdv=200.4ms
seq=20 rtt=1.7s rd=66.45ms sd=1.64s ipdv=162.4ms
seq=21 rtt=1.73s rd=66.89ms sd=1.66s ipdv=22.15ms
seq=22 rtt=1.53s rd=66.87ms sd=1.46s ipdv=200.4ms
seq=23 rtt=1.67s rd=97.14ms sd=1.57s ipdv=144.2ms
seq=24 rtt=1.5s rd=90.37ms sd=1.41s ipdv=171.2ms
seq=25 rtt=1.78s rd=48.71ms sd=1.73s ipdv=282.5ms
seq=26 rtt=1.61s rd=51.27ms sd=1.56s ipdv=169.2ms
seq=27 rtt=2.03s rd=125.1ms sd=1.91s ipdv=419ms
seq=28 rtt=1.89s rd=130.9ms sd=1.76s ipdv=137ms
seq=29 rtt=2.17s rd=51.51ms sd=2.12s ipdv=276ms
seq=30 rtt=2.01s rd=74.77ms sd=1.94s ipdv=157.9ms
seq=31 rtt=3.65s rd=92.66ms sd=3.56s ipdv=1.64s
seq=32 rtt=3.45s rd=92.64ms sd=3.36s ipdv=199.9ms
seq=33 rtt=3.25s rd=92.63ms sd=3.16s ipdv=199.3ms
seq=34 rtt=3.05s rd=92.61ms sd=2.96s ipdv=200.7ms
seq=35 rtt=3.14s rd=83.34ms sd=3.05s ipdv=83.25ms
seq=36 rtt=2.93s rd=83.32ms sd=2.85s ipdv=200.4ms
seq=37 rtt=2.96s rd=66.42ms sd=2.89s ipdv=22.3ms
seq=38 rtt=2.76s rd=66.39ms sd=2.69s ipdv=200ms
seq=39 rtt=2.6s rd=32.22ms sd=2.57s ipdv=153.7ms
seq=40 rtt=2.58s rd=25.35ms sd=2.55s ipdv=25.6ms
seq=41 rtt=2.38s rd=25.33ms sd=2.35s ipdv=200.8ms
seq=42 rtt=2.56s rd=108.5ms sd=2.45s ipdv=181.4ms
seq=43 rtt=2.41s rd=123.8ms sd=2.28s ipdv=151.8ms
seq=44 rtt=3.85s rd=92.15ms sd=3.76s ipdv=1.44s
seq=45 rtt=3.65s rd=92.16ms sd=3.55s ipdv=200.3ms
seq=46 rtt=3.45s rd=92.15ms sd=3.35s ipdv=200.4ms
seq=47 rtt=3.25s rd=92.11ms sd=3.16s ipdv=199.3ms
seq=48 rtt=3.05s rd=92.09ms sd=2.95s ipdv=200.4ms
seq=50 rtt=2.67s rd=89.33ms sd=2.58s ipdv=n/a
seq=51 rtt=3s rd=73.7ms sd=2.92s ipdv=321.1ms
seq=52 rtt=2.86s rd=101.2ms sd=2.76s ipdv=137.2ms
seq=53 rtt=2.66s rd=101.2ms sd=2.56s ipdv=199.2ms
seq=54 rtt=3.01s rd=81.88ms sd=2.92s ipdv=346.9ms
seq=55 rtt=2.85s rd=96.89ms sd=2.75s ipdv=154.6ms
seq=56 rtt=3.21s rd=77.93ms sd=3.13s ipdv=360.4ms
seq=57 rtt=3.06s rd=101.4ms sd=2.96s ipdv=146.8ms
seq=58 rtt=3.4s rd=94.74ms sd=3.31s ipdv=337.4ms
