Data plane is up
Running irtt
UE IP is 10.45.0.18
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=510.7ms rd=32.18ms sd=478.5ms ipdv=n/a
seq=1 rtt=355.6ms rd=47.33ms sd=308.2ms ipdv=155.1ms
seq=2 rtt=760.6ms rd=97.16ms sd=663.4ms ipdv=405ms
seq=3 rtt=581.9ms rd=83.34ms sd=498.6ms ipdv=178.7ms
seq=4 rtt=854.5ms rd=11.47ms sd=843ms ipdv=272.6ms
seq=5 rtt=682.5ms rd=9.91ms sd=672.6ms ipdv=172ms
seq=6 rtt=1.01s rd=54.78ms sd=953.9ms ipdv=326.3ms
seq=7 rtt=870ms rd=65.53ms sd=804.5ms ipdv=138.7ms
seq=8 rtt=1.14s rd=2.12ms sd=1.14s ipdv=268.7ms
seq=9 rtt=1.01s rd=32.84ms sd=973.6ms ipdv=132.2ms
seq=10 rtt=1.47s rd=187.3ms sd=1.28s ipdv=464.3ms
seq=11 rtt=1.3s rd=165.3ms sd=1.14s ipdv=169.3ms
seq=12 rtt=1.1s rd=165.1ms sd=935.6ms ipdv=200.7ms
seq=13 rtt=1.94s rd=39.81ms sd=1.9s ipdv=841.1ms
seq=14 rtt=2.26s rd=25.96ms sd=2.24s ipdv=322.1ms
seq=15 rtt=2.06s rd=25.84ms sd=2.04s ipdv=199.8ms
seq=16 rtt=3.83s rd=26.92ms sd=3.8s ipdv=1.77s
seq=17 rtt=3.89s rd=23.04ms sd=3.87s ipdv=62ms
seq=18 rtt=3.69s rd=23.09ms sd=3.67s ipdv=199.8ms
seq=19 rtt=3.49s rd=23.08ms sd=3.47s ipdv=200.4ms
seq=20 rtt=3.29s rd=23.07ms sd=3.27s ipdv=200.4ms
seq=21 rtt=3.09s rd=23.06ms sd=3.07s ipdv=199.3ms
seq=26 rtt=2.16s rd=60.82ms sd=2.1s ipdv=n/a
seq=27 rtt=2.02s rd=92.61ms sd=1.92s ipdv=142.2ms
seq=28 rtt=1.99s rd=-6.26ms sd=1.99s ipdv=30.35ms
seq=29 rtt=1.79s rd=-6.24ms sd=1.79s ipdv=199.2ms
seq=30 rtt=2.01s rd=139.7ms sd=1.87s ipdv=222.2ms
seq=31 rtt=1.81s rd=119.2ms sd=1.69s ipdv=200.4ms
seq=32 rtt=3.35s rd=21.04ms sd=3.33s ipdv=1.54s
seq=33 rtt=3.15s rd=21.06ms sd=3.13s ipdv=199.4ms
seq=34 rtt=2.95s rd=20.95ms sd=2.93s ipdv=200.5ms
seq=35 rtt=2.75s rd=20.94ms sd=2.73s ipdv=199.3ms
seq=36 rtt=2.55s rd=20.92ms sd=2.53s ipdv=200.8ms
seq=37 rtt=2.98s rd=54.19ms sd=2.92s ipdv=425ms
seq=38 rtt=2.98s rd=15.57ms sd=2.96s ipdv=4.35ms
seq=39 rtt=2.86s rd=43.04ms sd=2.81s ipdv=123.7ms
seq=40 rtt=2.66s rd=43.02ms sd=2.61s ipdv=200.4ms
seq=41 rtt=2.46s rd=43.06ms sd=2.41s ipdv=199.8ms
seq=42 rtt=2.26s rd=43.06ms sd=2.21s ipdv=199.3ms
seq=43 rtt=2.29s rd=-930µs sd=2.29s ipdv=31.05ms
seq=44 rtt=2.64s rd=25.85ms sd=2.61s ipdv=349.3ms
seq=45 rtt=2.5s rd=58.01ms sd=2.45s ipdv=133ms
seq=46 rtt=2.8s rd=1.33ms sd=2.8s ipdv=292.1ms
seq=47 rtt=2.64s rd=13.59ms sd=2.63s ipdv=152.9ms
seq=48 rtt=2.44s rd=13.54ms sd=2.43s ipdv=200.4ms
seq=49 rtt=2.44s rd=-16.86ms sd=2.46s ipdv=2.2ms
seq=50 rtt=2.62s rd=27.28ms sd=2.59s ipdv=173.9ms
seq=51 rtt=2.43s rd=21.36ms sd=2.4s ipdv=189.9ms
seq=52 rtt=2.43s rd=15.38ms sd=2.42s ipdv=5.85ms
seq=53 rtt=2.51s rd=-2.74ms sd=2.52s ipdv=83.05ms
seq=54 rtt=2.35s rd=-1.53ms sd=2.35s ipdv=167.5ms
seq=55 rtt=2.4s rd=23.59ms sd=2.38s ipdv=58.16ms
seq=56 rtt=2.53s rd=42.6ms sd=2.48s ipdv=122.8ms
seq=57 rtt=2.38s rd=62.27ms sd=2.32s ipdv=144.7ms
seq=58 rtt=2.68s rd=-2.3ms sd=2.69s ipdv=300.7ms
seq=59 rtt=2.48s rd=-2.32ms sd=2.49s ipdv=199.3ms
seq=60 rtt=2.36s rd=48.13ms sd=2.32s ipdv=119.7ms
seq=61 rtt=2.75s rd=54.25ms sd=2.7s ipdv=386.4ms
seq=62 rtt=2.58s rd=53.22ms sd=2.53s ipdv=172.6ms
seq=63 rtt=2.58s rd=22.27ms sd=2.56s ipdv=5.05ms
seq=64 rtt=2.68s rd=11.69ms sd=2.67s ipdv=98.75ms
seq=65 rtt=2.54s rd=40.29ms sd=2.5s ipdv=140ms
seq=66 rtt=2.56s rd=9.54ms sd=2.55s ipdv=15.7ms
seq=67 rtt=2.36s rd=9.57ms sd=2.35s ipdv=200.3ms
seq=68 rtt=2.49s rd=50.67ms sd=2.44s ipdv=131.9ms
seq=69 rtt=2.35s rd=57.6ms sd=2.29s ipdv=140.8ms
seq=70 rtt=2.68s rd=26.12ms sd=2.65s ipdv=329.6ms
seq=71 rtt=2.53s rd=45.7ms sd=2.49s ipdv=146.7ms
seq=72 rtt=2.81s rd=35.35ms sd=2.77s ipdv=276.2ms
seq=73 rtt=2.66s rd=32.1ms sd=2.62s ipdv=151ms
seq=74 rtt=2.68s rd=806µs sd=2.68s ipdv=19.65ms
seq=75 rtt=2.48s rd=770µs sd=2.48s ipdv=199.5ms
seq=76 rtt=2.6s rd=19.8ms sd=2.58s ipdv=123.6ms
seq=77 rtt=2.44s rd=38.32ms sd=2.4s ipdv=165.2ms
seq=78 rtt=2.82s rd=45.8ms sd=2.77s ipdv=385.6ms
seq=79 rtt=2.66s rd=60.88ms sd=2.59s ipdv=165.2ms
seq=80 rtt=2.99s rd=44.52ms sd=2.94s ipdv=332.7ms
seq=81 rtt=2.82s rd=48.45ms sd=2.77s ipdv=168.5ms
seq=82 rtt=2.89s rd=33.7ms sd=2.86s ipdv=71.25ms
seq=83 rtt=3.03s rd=79.69ms sd=2.95s ipdv=138.1ms
seq=84 rtt=2.83s rd=79.67ms sd=2.75s ipdv=199.9ms
seq=85 rtt=2.67s rd=101.9ms sd=2.57s ipdv=158.1ms
seq=86 rtt=2.94s rd=8.4ms sd=2.93s ipdv=268.2ms
seq=87 rtt=2.8s rd=45.32ms sd=2.76s ipdv=136.4ms
seq=88 rtt=2.84s rd=21.06ms sd=2.82s ipdv=39.85ms
seq=89 rtt=2.64s rd=21.03ms sd=2.62s ipdv=200.4ms
seq=90 rtt=3.96s rd=68.94ms sd=3.89s ipdv=1.32s
seq=91 rtt=3.76s rd=68.94ms sd=3.69s ipdv=200.3ms
seq=92 rtt=3.56s rd=68.92ms sd=3.49s ipdv=199.3ms
seq=93 rtt=3.36s rd=68.9ms sd=3.29s ipdv=200ms
seq=94 rtt=3.16s rd=68.88ms sd=3.09s ipdv=200.3ms
seq=95 rtt=2.97s rd=40.13ms sd=2.93s ipdv=186.2ms
seq=96 rtt=3.02s rd=19.83ms sd=3s ipdv=48.35ms
