Data plane is up
Running irtt
UE IP is 10.45.0.33
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=549.8ms rd=43.58ms sd=506.2ms ipdv=n/a
seq=1 rtt=377.9ms rd=31.04ms sd=346.9ms ipdv=171.8ms
seq=2 rtt=669.7ms rd=24.66ms sd=645ms ipdv=291.8ms
seq=3 rtt=557.1ms rd=59.83ms sd=497.2ms ipdv=112.7ms
seq=4 rtt=868.4ms rd=38.71ms sd=829.6ms ipdv=311.3ms
seq=5 rtt=700.6ms rd=34.68ms sd=665.9ms ipdv=167.8ms
seq=6 rtt=1.07s rd=78.68ms sd=992.6ms ipdv=370.7ms
seq=7 rtt=903.8ms rd=75.48ms sd=828.4ms ipdv=167.5ms
seq=8 rtt=2.33s rd=-1.2ms sd=2.33s ipdv=1.42s
seq=9 rtt=2.13s rd=-1.18ms sd=2.13s ipdv=200.3ms
seq=10 rtt=1.93s rd=-1.2ms sd=1.93s ipdv=200.3ms
seq=11 rtt=1.73s rd=-1.21ms sd=1.73s ipdv=199.3ms
seq=12 rtt=1.53s rd=-1.23ms sd=1.53s ipdv=200.7ms
seq=13 rtt=1.36s rd=1.14ms sd=1.36s ipdv=167.9ms
seq=14 rtt=1.74s rd=61.06ms sd=1.68s ipdv=385.4ms
seq=15 rtt=1.56s rd=40.56ms sd=1.52s ipdv=182.9ms
seq=16 rtt=1.87s rd=841µs sd=1.87s ipdv=308.9ms
seq=17 rtt=1.71s rd=20.5ms sd=1.69s ipdv=159ms
seq=18 rtt=2.04s rd=38.35ms sd=2s ipdv=324.5ms
seq=19 rtt=1.88s rd=50.74ms sd=1.83s ipdv=158.4ms
seq=20 rtt=1.73s rd=67.66ms sd=1.66s ipdv=146.1ms
seq=21 rtt=2.02s rd=33.26ms sd=1.99s ipdv=289.3ms
seq=22 rtt=1.85s rd=24.09ms sd=1.83s ipdv=169.2ms
seq=23 rtt=2.19s rd=30.18ms sd=2.16s ipdv=339.4ms
seq=24 rtt=2.04s rd=55.2ms sd=1.98s ipdv=154.8ms
seq=25 rtt=1.84s rd=55.19ms sd=1.78s ipdv=200.3ms
seq=26 rtt=1.85s rd=-16.21ms sd=1.87s ipdv=14.55ms
seq=27 rtt=1.98s rd=4.69ms sd=1.97s ipdv=126.7ms
seq=28 rtt=1.78s rd=4.66ms sd=1.77s ipdv=200.3ms
seq=29 rtt=1.62s rd=28.69ms sd=1.59s ipdv=155.3ms
seq=30 rtt=2.06s rd=76.57ms sd=1.98s ipdv=435.5ms
seq=31 rtt=1.89s rd=85.24ms sd=1.8s ipdv=171.4ms
seq=32 rtt=2.22s rd=40.51ms sd=2.18s ipdv=334.6ms
seq=33 rtt=2.08s rd=53.69ms sd=2.02s ipdv=144.4ms
seq=34 rtt=2.17s rd=80.46ms sd=2.09s ipdv=89.35ms
seq=35 rtt=1.97s rd=80.47ms sd=1.89s ipdv=199.5ms
seq=36 rtt=2.55s rd=6.17ms sd=2.55s ipdv=587.6ms
seq=37 rtt=2.41s rd=28.89ms sd=2.38s ipdv=143.6ms
seq=38 rtt=2.77s rd=62.8ms sd=2.7s ipdv=355.4ms
seq=39 rtt=2.6s rd=60.92ms sd=2.54s ipdv=166.4ms
seq=40 rtt=2.4s rd=60.9ms sd=2.34s ipdv=199.5ms
seq=41 rtt=2.72s rd=31.82ms sd=2.69s ipdv=321.2ms
seq=42 rtt=2.58s rd=54.47ms sd=2.52s ipdv=142.6ms
seq=43 rtt=2.92s rd=25.88ms sd=2.9s ipdv=343.2ms
seq=44 rtt=2.77s rd=37.54ms sd=2.73s ipdv=155.3ms
seq=45 rtt=2.78s rd=27.5ms sd=2.76s ipdv=17.9ms
seq=46 rtt=2.58s rd=27.48ms sd=2.56s ipdv=199.3ms
seq=47 rtt=2.38s rd=27.52ms sd=2.36s ipdv=200.3ms
seq=48 rtt=2.18s rd=27.5ms sd=2.16s ipdv=200.4ms
seq=49 rtt=1.98s rd=27.49ms sd=1.96s ipdv=199.2ms
seq=51 rtt=1.63s rd=42.61ms sd=1.59s ipdv=n/a
seq=52 rtt=1.61s rd=1.26ms sd=1.61s ipdv=19.3ms
seq=53 rtt=1.44s rd=-1.93ms sd=1.44s ipdv=169.8ms
seq=54 rtt=1.82s rd=46.19ms sd=1.78s ipdv=382.3ms
seq=55 rtt=1.68s rd=65.62ms sd=1.61s ipdv=143.6ms
seq=56 rtt=2.01s rd=35.6ms sd=1.98s ipdv=336.1ms
seq=57 rtt=1.86s rd=50.39ms sd=1.81s ipdv=155.2ms
seq=58 rtt=2.2s rd=2.36ms sd=2.2s ipdv=341.3ms
seq=59 rtt=2.05s rd=28.76ms sd=2.02s ipdv=154.2ms
seq=60 rtt=2.09s rd=38.48ms sd=2.05s ipdv=46.45ms
seq=61 rtt=1.89s rd=38.47ms sd=1.85s ipdv=199.6ms
seq=62 rtt=2.01s rd=46.39ms sd=1.96s ipdv=113.9ms
seq=63 rtt=1.89s rd=96.1ms sd=1.79s ipdv=117.2ms
seq=64 rtt=1.91s rd=56.51ms sd=1.85s ipdv=18.75ms
seq=65 rtt=1.98s rd=52.58ms sd=1.93s ipdv=75ms
seq=66 rtt=3.78s rd=33.51ms sd=3.75s ipdv=1.8s
seq=67 rtt=3.58s rd=33.59ms sd=3.55s ipdv=199.8ms
seq=68 rtt=3.38s rd=33.63ms sd=3.35s ipdv=200.4ms
seq=69 rtt=3.18s rd=33.61ms sd=3.15s ipdv=200.4ms
seq=70 rtt=3.03s rd=56.14ms sd=2.97s ipdv=153.7ms
seq=71 rtt=2.83s rd=56.13ms sd=2.77s ipdv=200.3ms
seq=72 rtt=2.63s rd=56.17ms sd=2.57s ipdv=199.4ms
seq=73 rtt=3.28s rd=46.56ms sd=3.24s ipdv=658.2ms
seq=74 rtt=3.08s rd=46.59ms sd=3.04s ipdv=200.2ms
seq=75 rtt=2.88s rd=46.63ms sd=2.84s ipdv=200.4ms
seq=76 rtt=2.68s rd=46.64ms sd=2.64s ipdv=199.3ms
seq=77 rtt=2.48s rd=46.68ms sd=2.44s ipdv=200.3ms
seq=80 rtt=1.92s rd=50.48ms sd=1.86s ipdv=n/a
seq=81 rtt=2.29s rd=48.61ms sd=2.24s ipdv=374ms
seq=82 rtt=2.12s rd=61.72ms sd=2.06s ipdv=166.3ms
seq=83 rtt=2.43s rd=12.92ms sd=2.42s ipdv=311.5ms
seq=84 rtt=2.28s rd=32.06ms sd=2.25s ipdv=153.5ms
seq=85 rtt=2.08s rd=32.09ms sd=2.05s ipdv=200.1ms
seq=86 rtt=2.48s rd=40.88ms sd=2.44s ipdv=398.1ms
seq=87 rtt=2.31s rd=38.53ms sd=2.27s ipdv=166.6ms
seq=88 rtt=2.65s rd=11.15ms sd=2.64s ipdv=334.5ms
seq=89 rtt=2.49s rd=35.43ms sd=2.45s ipdv=161.8ms
seq=90 rtt=2.81s rd=29.08ms sd=2.78s ipdv=328.5ms
