Data plane is up
Running irtt
UE IP is 10.45.0.11
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=508.6ms rd=89ms sd=419.6ms ipdv=n/a
seq=1 rtt=365.3ms rd=125.8ms sd=239.4ms ipdv=143.4ms
seq=2 rtt=635.1ms rd=94.99ms sd=540.1ms ipdv=269.9ms
seq=3 rtt=479.2ms rd=106.8ms sd=372.4ms ipdv=155.9ms
seq=4 rtt=796.5ms rd=104.1ms sd=692.4ms ipdv=317.3ms
seq=5 rtt=1.18s rd=95.84ms sd=1.08s ipdv=381.2ms
seq=6 rtt=1.25s rd=66.9ms sd=1.18s ipdv=70.2ms
seq=7 rtt=1.05s rd=66.87ms sd=980.6ms ipdv=200.3ms
seq=8 rtt=1.39s rd=67.89ms sd=1.32s ipdv=342.2ms
seq=9 rtt=1.46s rd=78.73ms sd=1.39s ipdv=74.55ms
seq=10 rtt=1.26s rd=78.7ms sd=1.19s ipdv=200.3ms
seq=11 rtt=1.06s rd=78.74ms sd=985.3ms ipdv=199.9ms
seq=12 rtt=962.4ms rd=155.6ms sd=806.8ms ipdv=101.7ms
seq=13 rtt=788.7ms rd=153.7ms sd=635ms ipdv=173.7ms
seq=14 rtt=785.5ms rd=84.03ms sd=701.4ms ipdv=3.25ms
seq=15 rtt=900.9ms rd=139.2ms sd=761.7ms ipdv=115.4ms
seq=16 rtt=763.7ms rd=164.8ms sd=598.9ms ipdv=137.1ms
seq=17 rtt=2.25s rd=151.6ms sd=2.1s ipdv=1.49s
seq=18 rtt=2.05s rd=151.6ms sd=1.9s ipdv=200.1ms
seq=19 rtt=1.85s rd=151.6ms sd=1.7s ipdv=200.4ms
seq=20 rtt=1.65s rd=151.6ms sd=1.5s ipdv=200.1ms
seq=21 rtt=1.45s rd=151.6ms sd=1.3s ipdv=199.3ms
seq=22 rtt=1.27s rd=145ms sd=1.13s ipdv=178ms
seq=23 rtt=1.29s rd=85.24ms sd=1.21s ipdv=18.1ms
seq=24 rtt=1.09s rd=85.21ms sd=1.01s ipdv=199.2ms
seq=25 rtt=1.22s rd=130.8ms sd=1.09s ipdv=130.3ms
seq=26 rtt=1.1s rd=179.6ms sd=924.9ms ipdv=118.5ms
seq=27 rtt=1.08s rd=108.9ms sd=968.1ms ipdv=27.6ms
seq=28 rtt=1.14s rd=71.45ms sd=1.07s ipdv=66.7ms
seq=29 rtt=1.51s rd=109.2ms sd=1.4s ipdv=363.1ms
