Data plane is up
Running irtt
UE IP is 10.45.0.15
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.75ms rd=-13m1s sd=13m1s ipdv=n/a
seq=1 rtt=24.93ms rd=-14m1s sd=14m1s ipdv=1.18ms
seq=2 rtt=26.09ms rd=-14m59s sd=14m59s ipdv=1.15ms
seq=3 rtt=24.95ms rd=-15m57s sd=15m57s ipdv=1.13ms
seq=4 rtt=23.8ms rd=-16m55s sd=16m55s ipdv=1.15ms
seq=5 rtt=22.6ms rd=-17m52s sd=17m52s ipdv=1.2ms
seq=6 rtt=20.27ms rd=-18m49s sd=18m49s ipdv=2.32ms
seq=7 rtt=19.1ms rd=-19m46s sd=19m46s ipdv=1.17ms
seq=8 rtt=16.57ms rd=-20m43s sd=20m43s ipdv=2.53ms
seq=9 rtt=15.4ms rd=-21m40s sd=21m40s ipdv=1.17ms
seq=10 rtt=12.78ms rd=-22m37s sd=22m37s ipdv=2.61ms
seq=11 rtt=10.71ms rd=-23m34s sd=23m34s ipdv=2.07ms
seq=12 rtt=9.83ms rd=-24m31s sd=24m31s ipdv=882µs
seq=13 rtt=29.69ms rd=-25m30s sd=25m30s ipdv=19.86ms
seq=14 rtt=28.92ms rd=-26m27s sd=26m27s ipdv=766µs
seq=15 rtt=26.72ms rd=-27m24s sd=27m24s ipdv=2.2ms
seq=16 rtt=24.46ms rd=-28m21s sd=28m21s ipdv=2.26ms
seq=17 rtt=22.62ms rd=-29m18s sd=29m18s ipdv=1.84ms
seq=18 rtt=21.35ms rd=-30m16s sd=30m16s ipdv=1.26ms
seq=19 rtt=30.08ms rd=-31m15s sd=31m15s ipdv=8.73ms
seq=20 rtt=28.97ms rd=-32m13s sd=32m13s ipdv=1.11ms
seq=21 rtt=28.02ms rd=-33m11s sd=33m11s ipdv=953µs
seq=22 rtt=27.85ms rd=-34m9s sd=34m9s ipdv=166µs
seq=23 rtt=26.32ms rd=-35m8s sd=35m8s ipdv=1.54ms
seq=24 rtt=26.03ms rd=-36m6s sd=36m6s ipdv=283µs
seq=25 rtt=26.39ms rd=-37m5s sd=37m5s ipdv=359µs
seq=26 rtt=24.79ms rd=-38m3s sd=38m3s ipdv=1.61ms
seq=27 rtt=25.16ms rd=-39m1s sd=39m1s ipdv=371µs
seq=28 rtt=23.7ms rd=-39m59s sd=40m0s ipdv=1.45ms
seq=29 rtt=23.23ms rd=-40m58s sd=40m58s ipdv=473µs
seq=30 rtt=22.5ms rd=-41m56s sd=41m56s ipdv=734µs
seq=31 rtt=22.83ms rd=-42m55s sd=42m55s ipdv=331µs
seq=32 rtt=22.49ms rd=-43m54s sd=43m54s ipdv=339µs
seq=33 rtt=22.79ms rd=-44m53s sd=44m53s ipdv=305µs
seq=34 rtt=22.4ms rd=-45m51s sd=45m51s ipdv=397µs
seq=35 rtt=21.75ms rd=-46m50s sd=46m50s ipdv=651µs
seq=36 rtt=21.38ms rd=-47m49s sd=47m49s ipdv=369µs
seq=37 rtt=21.78ms rd=-48m48s sd=48m48s ipdv=405µs
seq=38 rtt=21.23ms rd=-49m47s sd=49m47s ipdv=551µs
seq=39 rtt=21.71ms rd=-50m46s sd=50m46s ipdv=475µs
seq=40 rtt=21.51ms rd=-51m44s sd=51m44s ipdv=195µs
seq=41 rtt=21.65ms rd=-52m43s sd=52m43s ipdv=133µs
seq=42 rtt=21.19ms rd=-53m42s sd=53m42s ipdv=455µs
seq=43 rtt=20.56ms rd=-54m41s sd=54m41s ipdv=633µs
seq=44 rtt=20.16ms rd=-55m39s sd=55m39s ipdv=398µs
seq=45 rtt=20.57ms rd=-56m38s sd=56m38s ipdv=415µs
seq=46 rtt=20.19ms rd=-57m37s sd=57m37s ipdv=382µs
seq=47 rtt=20.59ms rd=-58m36s sd=58m36s ipdv=400µs
seq=48 rtt=19.05ms rd=-59m34s sd=59m34s ipdv=1.54ms
seq=49 rtt=19.41ms rd=-1h0m33s sd=1h0m33s ipdv=365µs
seq=50 rtt=19ms rd=-1h1m31s sd=1h1m31s ipdv=417µs
seq=51 rtt=18.32ms rd=-1h2m30s sd=1h2m30s ipdv=673µs
seq=52 rtt=18.47ms rd=-1h3m29s sd=1h3m29s ipdv=151µs
seq=53 rtt=18.35ms rd=-1h4m28s sd=1h4m28s ipdv=121µs
seq=54 rtt=18.04ms rd=-1h5m26s sd=1h5m26s ipdv=317µs
seq=55 rtt=17.62ms rd=-1h6m25s sd=1h6m25s ipdv=417µs
seq=56 rtt=17.09ms rd=-1h7m24s sd=1h7m24s ipdv=533µs
