Data plane is up
Running irtt
UE IP is 10.45.0.87
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.87ms rd=-14m23s sd=14m23s ipdv=n/a
seq=1 rtt=22.62ms rd=-15m21s sd=15m21s ipdv=1.25ms
seq=2 rtt=22.3ms rd=-16m19s sd=16m19s ipdv=318µs
seq=3 rtt=22.18ms rd=-17m17s sd=17m17s ipdv=118µs
seq=4 rtt=21.33ms rd=-18m14s sd=18m14s ipdv=851µs
seq=5 rtt=19.41ms rd=-19m11s sd=19m11s ipdv=1.93ms
seq=6 rtt=17.84ms rd=-20m8s sd=20m8s ipdv=1.57ms
seq=7 rtt=17.34ms rd=-21m5s sd=21m5s ipdv=501µs
seq=8 rtt=15.37ms rd=-22m2s sd=22m2s ipdv=1.97ms
seq=9 rtt=13.32ms rd=-22m59s sd=22m59s ipdv=2.05ms
seq=10 rtt=11.84ms rd=-23m56s sd=23m56s ipdv=1.48ms
seq=11 rtt=9.85ms rd=-24m53s sd=24m53s ipdv=1.99ms
seq=12 rtt=140ms rd=-25m52s sd=25m52s ipdv=130.1ms
seq=13 rtt=30.03ms rd=-26m49s sd=26m49s ipdv=110ms
seq=14 rtt=28.78ms rd=-27m46s sd=27m46s ipdv=1.25ms
seq=15 rtt=26.55ms rd=-28m43s sd=28m43s ipdv=2.23ms
seq=16 rtt=25.07ms rd=-29m40s sd=29m40s ipdv=1.47ms
seq=17 rtt=25.01ms rd=-30m38s sd=30m38s ipdv=64.4µs
seq=18 rtt=24.25ms rd=-31m36s sd=31m36s ipdv=757µs
seq=19 rtt=24.07ms rd=-32m35s sd=32m35s ipdv=182µs
seq=20 rtt=24.12ms rd=-33m33s sd=33m33s ipdv=49.2µs
seq=21 rtt=23.12ms rd=-34m31s sd=34m31s ipdv=997µs
seq=22 rtt=23.33ms rd=-35m29s sd=35m29s ipdv=209µs
seq=23 rtt=22.22ms rd=-36m28s sd=36m28s ipdv=1.11ms
seq=24 rtt=23.83ms rd=-37m26s sd=37m26s ipdv=1.61ms
seq=25 rtt=23.32ms rd=-38m24s sd=38m25s ipdv=512µs
seq=26 rtt=23.34ms rd=-39m23s sd=39m23s ipdv=16.9µs
seq=27 rtt=22.39ms rd=-40m21s sd=40m21s ipdv=946µs
seq=28 rtt=22.45ms rd=-41m20s sd=41m20s ipdv=60.1µs
seq=29 rtt=22.29ms rd=-42m18s sd=42m18s ipdv=166µs
seq=30 rtt=23ms rd=-43m17s sd=43m17s ipdv=715µs
seq=31 rtt=22.67ms rd=-44m16s sd=44m16s ipdv=329µs
seq=32 rtt=22.65ms rd=-45m14s sd=45m14s ipdv=19.6µs
seq=33 rtt=22.18ms rd=-46m13s sd=46m13s ipdv=479µs
seq=34 rtt=23.18ms rd=-47m12s sd=47m12s ipdv=1ms
seq=35 rtt=22.92ms rd=-48m11s sd=48m11s ipdv=253µs
seq=36 rtt=22.6ms rd=-49m10s sd=49m10s ipdv=321µs
seq=37 rtt=22.75ms rd=-50m9s sd=50m9s ipdv=146µs
seq=38 rtt=23.88ms rd=-51m7s sd=51m8s ipdv=1.13ms
seq=39 rtt=23.86ms rd=-52m6s sd=52m6s ipdv=15.6µs
seq=40 rtt=23.85ms rd=-53m5s sd=53m5s ipdv=11.6µs
seq=41 rtt=23.87ms rd=-54m4s sd=54m4s ipdv=16µs
seq=42 rtt=23.86ms rd=-55m2s sd=55m3s ipdv=1.52µs
seq=43 rtt=23.83ms rd=-56m1s sd=56m1s ipdv=32.8µs
seq=44 rtt=23.58ms rd=-57m0s sd=57m0s ipdv=254µs
seq=45 rtt=23.79ms rd=-57m59s sd=57m59s ipdv=215µs
seq=46 rtt=22.77ms rd=-58m57s sd=58m57s ipdv=1.02ms
seq=47 rtt=22.65ms rd=-59m56s sd=59m56s ipdv=125µs
seq=48 rtt=22.57ms rd=-1h0m55s sd=1h0m55s ipdv=76.6µs
seq=49 rtt=22.76ms rd=-1h1m53s sd=1h1m53s ipdv=191µs
seq=50 rtt=22.45ms rd=-1h2m52s sd=1h2m52s ipdv=312µs
seq=51 rtt=22.52ms rd=-1h3m51s sd=1h3m51s ipdv=66.7µs
seq=52 rtt=22.72ms rd=-1h4m49s sd=1h4m49s ipdv=200µs
seq=53 rtt=22.62ms rd=-1h5m48s sd=1h5m48s ipdv=99.1µs
seq=54 rtt=22.66ms rd=-1h6m47s sd=1h6m47s ipdv=41µs
