Data plane is up
Running irtt
UE IP is 10.45.0.112
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.74ms rd=-14m26s sd=14m26s ipdv=n/a
seq=1 rtt=22.56ms rd=-15m24s sd=15m24s ipdv=1.18ms
seq=2 rtt=21.25ms rd=-16m21s sd=16m21s ipdv=1.31ms
seq=3 rtt=19.5ms rd=-17m19s sd=17m19s ipdv=1.75ms
seq=4 rtt=17.98ms rd=-18m16s sd=18m16s ipdv=1.53ms
seq=5 rtt=16.07ms rd=-19m14s sd=19m14s ipdv=1.91ms
seq=6 rtt=14.34ms rd=-20m11s sd=20m11s ipdv=1.73ms
seq=7 rtt=11.92ms rd=-21m8s sd=21m8s ipdv=2.42ms
seq=8 rtt=11.03ms rd=-22m5s sd=22m5s ipdv=885µs
seq=9 rtt=9.57ms rd=-23m2s sd=23m2s ipdv=1.46ms
seq=10 rtt=29.91ms rd=-24m1s sd=24m1s ipdv=20.34ms
seq=11 rtt=28.37ms rd=-24m58s sd=24m58s ipdv=1.54ms
seq=12 rtt=25.83ms rd=-25m55s sd=25m55s ipdv=2.54ms
seq=13 rtt=23.78ms rd=-26m52s sd=26m52s ipdv=2.05ms
seq=14 rtt=21.67ms rd=-27m48s sd=27m48s ipdv=2.11ms
seq=15 rtt=19.35ms rd=-28m45s sd=28m45s ipdv=2.32ms
seq=16 rtt=17.93ms rd=-29m42s sd=29m42s ipdv=1.43ms
seq=17 rtt=16.89ms rd=-30m40s sd=30m40s ipdv=1.03ms
seq=18 rtt=15.66ms rd=-31m39s sd=31m39s ipdv=1.23ms
seq=19 rtt=15.24ms rd=-32m37s sd=32m37s ipdv=423µs
seq=20 rtt=15.02ms rd=-33m35s sd=33m35s ipdv=219µs
seq=21 rtt=14.73ms rd=-34m33s sd=34m33s ipdv=285µs
seq=22 rtt=13.19ms rd=-35m32s sd=35m32s ipdv=1.55ms
seq=23 rtt=13.19ms rd=-36m30s sd=36m30s ipdv=2.57µs
seq=24 rtt=12.48ms rd=-37m28s sd=37m28s ipdv=713µs
seq=25 rtt=12.18ms rd=-38m27s sd=38m27s ipdv=301µs
seq=26 rtt=11.94ms rd=-39m25s sd=39m25s ipdv=233µs
seq=27 rtt=11.06ms rd=-40m24s sd=40m24s ipdv=887µs
seq=28 rtt=10.13ms rd=-41m22s sd=41m22s ipdv=931µs
seq=29 rtt=10.18ms rd=-42m20s sd=42m20s ipdv=52.6µs
seq=30 rtt=9.59ms rd=-43m19s sd=43m19s ipdv=585µs
seq=31 rtt=9.75ms rd=-44m18s sd=44m18s ipdv=161µs
seq=32 rtt=9.58ms rd=-45m17s sd=45m17s ipdv=171µs
seq=33 rtt=9.7ms rd=-46m16s sd=46m16s ipdv=115µs
seq=34 rtt=9.58ms rd=-47m14s sd=47m14s ipdv=116µs
seq=35 rtt=9.8ms rd=-48m13s sd=48m13s ipdv=216µs
seq=36 rtt=10.74ms rd=-49m12s sd=49m12s ipdv=942µs
seq=37 rtt=9.8ms rd=-50m11s sd=50m11s ipdv=942µs
seq=38 rtt=9.68ms rd=-51m10s sd=51m10s ipdv=115µs
seq=39 rtt=9.79ms rd=-52m9s sd=52m9s ipdv=111µs
seq=40 rtt=9.52ms rd=-53m7s sd=53m7s ipdv=273µs
seq=41 rtt=9.74ms rd=-54m6s sd=54m6s ipdv=215µs
seq=42 rtt=9.48ms rd=-55m5s sd=55m5s ipdv=253µs
seq=43 rtt=30.54ms rd=-56m6s sd=56m6s ipdv=21.06ms
seq=44 rtt=31.43ms rd=-57m5s sd=57m5s ipdv=889µs
seq=45 rtt=30.16ms rd=-58m4s sd=58m4s ipdv=1.27ms
seq=46 rtt=31.53ms rd=-59m2s sd=59m2s ipdv=1.37ms
seq=47 rtt=30.42ms rd=-1h0m1s sd=1h0m1s ipdv=1.11ms
seq=48 rtt=30.38ms rd=-1h1m0s sd=1h1m0s ipdv=42.8µs
seq=49 rtt=30.28ms rd=-1h1m58s sd=1h1m58s ipdv=94.8µs
seq=50 rtt=30.26ms rd=-1h2m57s sd=1h2m57s ipdv=17.8µs
seq=51 rtt=29.83ms rd=-1h3m56s sd=1h3m56s ipdv=436µs
seq=52 rtt=29.59ms rd=-1h4m54s sd=1h4m54s ipdv=240µs
seq=53 rtt=29.23ms rd=-1h5m53s sd=1h5m53s ipdv=359µs
seq=54 rtt=29.26ms rd=-1h6m52s sd=1h6m52s ipdv=35µs
seq=55 rtt=28.71ms rd=-1h7m51s sd=1h7m51s ipdv=554µs
