Data plane is up
Running irtt
UE IP is 10.45.0.63
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.7ms rd=-13m44s sd=13m44s ipdv=n/a
seq=1 rtt=22.21ms rd=-14m42s sd=14m42s ipdv=1.5ms
seq=2 rtt=21.43ms rd=-15m40s sd=15m40s ipdv=776µs
seq=3 rtt=20.33ms rd=-16m38s sd=16m38s ipdv=1.1ms
seq=4 rtt=18.57ms rd=-17m36s sd=17m36s ipdv=1.76ms
seq=5 rtt=16.8ms rd=-18m33s sd=18m33s ipdv=1.77ms
seq=6 rtt=15.94ms rd=-19m30s sd=19m30s ipdv=859µs
seq=7 rtt=13.42ms rd=-20m27s sd=20m27s ipdv=2.52ms
seq=8 rtt=11.37ms rd=-21m24s sd=21m24s ipdv=2.04ms
seq=9 rtt=9.8ms rd=-22m21s sd=22m21s ipdv=1.57ms
seq=10 rtt=138.9ms rd=-23m20s sd=23m20s ipdv=129.1ms
seq=11 rtt=28.8ms rd=-24m17s sd=24m17s ipdv=110.1ms
seq=12 rtt=26.63ms rd=-25m14s sd=25m14s ipdv=2.17ms
seq=13 rtt=25.72ms rd=-26m11s sd=26m11s ipdv=902µs
seq=14 rtt=23.71ms rd=-27m8s sd=27m8s ipdv=2.02ms
seq=15 rtt=21.45ms rd=-28m5s sd=28m5s ipdv=2.26ms
seq=16 rtt=18.73ms rd=-29m1s sd=29m2s ipdv=2.71ms
seq=17 rtt=17.76ms rd=-29m59s sd=29m59s ipdv=970µs
seq=18 rtt=15.7ms rd=-30m56s sd=30m56s ipdv=2.06ms
seq=19 rtt=15.58ms rd=-31m55s sd=31m55s ipdv=121µs
seq=20 rtt=14.64ms rd=-32m53s sd=32m53s ipdv=939µs
seq=21 rtt=14.34ms rd=-33m52s sd=33m52s ipdv=298µs
seq=22 rtt=14.19ms rd=-34m50s sd=34m50s ipdv=155µs
seq=23 rtt=13.19ms rd=-35m48s sd=35m48s ipdv=998µs
seq=24 rtt=12.93ms rd=-36m47s sd=36m47s ipdv=256µs
seq=25 rtt=11.93ms rd=-37m45s sd=37m45s ipdv=1.01ms
seq=26 rtt=12.03ms rd=-38m43s sd=38m43s ipdv=105µs
seq=27 rtt=11.14ms rd=-39m42s sd=39m42s ipdv=891µs
seq=28 rtt=10.14ms rd=-40m40s sd=40m40s ipdv=1.01ms
seq=29 rtt=10.74ms rd=-41m38s sd=41m38s ipdv=607µs
seq=30 rtt=10.36ms rd=-42m37s sd=42m37s ipdv=383µs
seq=31 rtt=10.8ms rd=-43m36s sd=43m36s ipdv=440µs
seq=32 rtt=10.71ms rd=-44m35s sd=44m35s ipdv=93µs
seq=33 rtt=9.49ms rd=-45m34s sd=45m34s ipdv=1.22ms
seq=34 rtt=10.61ms rd=-46m32s sd=46m32s ipdv=1.12ms
seq=35 rtt=10.55ms rd=-47m31s sd=47m31s ipdv=67.2µs
seq=36 rtt=10.8ms rd=-48m30s sd=48m30s ipdv=251µs
seq=37 rtt=9.51ms rd=-49m29s sd=49m29s ipdv=1.29ms
seq=38 rtt=9.75ms rd=-50m28s sd=50m28s ipdv=247µs
seq=39 rtt=140.5ms rd=-51m29s sd=51m29s ipdv=130.7ms
seq=40 rtt=31.14ms rd=-52m28s sd=52m28s ipdv=109.4ms
seq=41 rtt=9.86ms rd=-53m24s sd=53m24s ipdv=21.28ms
seq=42 rtt=9.81ms rd=-54m23s sd=54m23s ipdv=52.3µs
seq=43 rtt=9.58ms rd=-55m22s sd=55m22s ipdv=225µs
seq=44 rtt=30.7ms rd=-56m23s sd=56m23s ipdv=21.12ms
seq=45 rtt=139.5ms rd=-57m21s sd=57m21s ipdv=108.8ms
seq=46 rtt=29.97ms rd=-58m20s sd=58m20s ipdv=109.6ms
seq=47 rtt=139.9ms rd=-59m19s sd=59m19s ipdv=109.9ms
seq=48 rtt=30ms rd=-1h0m17s sd=1h0m18s ipdv=109.9ms
seq=49 rtt=30.18ms rd=-1h1m16s sd=1h1m16s ipdv=181µs
seq=50 rtt=30.81ms rd=-1h2m15s sd=1h2m15s ipdv=631µs
seq=51 rtt=30.43ms rd=-1h3m14s sd=1h3m14s ipdv=385µs
seq=52 rtt=30.3ms rd=-1h4m13s sd=1h4m13s ipdv=127µs
seq=53 rtt=29.63ms rd=-1h5m11s sd=1h5m11s ipdv=668µs
seq=54 rtt=29.58ms rd=-1h6m10s sd=1h6m10s ipdv=49.7µs
seq=55 rtt=29.29ms rd=-1h7m8s sd=1h7m8s ipdv=287µs
seq=56 rtt=28.65ms rd=-1h8m7s sd=1h8m7s ipdv=649µs
