Data plane is up
Running irtt
UE IP is 10.45.0.33
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.82ms rd=-13m41s sd=13m41s ipdv=n/a
seq=1 rtt=22.31ms rd=-14m40s sd=14m40s ipdv=1.51ms
seq=2 rtt=21.76ms rd=-15m37s sd=15m37s ipdv=556µs
seq=3 rtt=20.29ms rd=-16m35s sd=16m35s ipdv=1.47ms
seq=4 rtt=18.69ms rd=-17m33s sd=17m33s ipdv=1.6ms
seq=5 rtt=17.75ms rd=-18m30s sd=18m30s ipdv=947µs
seq=6 rtt=16.23ms rd=-19m27s sd=19m27s ipdv=1.51ms
seq=7 rtt=14.05ms rd=-20m24s sd=20m24s ipdv=2.19ms
seq=8 rtt=11.39ms rd=-21m21s sd=21m21s ipdv=2.66ms
seq=9 rtt=9.62ms rd=-22m18s sd=22m18s ipdv=1.77ms
seq=10 rtt=29.92ms rd=-23m17s sd=23m18s ipdv=20.3ms
seq=11 rtt=30.13ms rd=-24m14s sd=24m14s ipdv=212µs
seq=12 rtt=27.76ms rd=-25m11s sd=25m11s ipdv=2.38ms
seq=13 rtt=25.91ms rd=-26m8s sd=26m8s ipdv=1.85ms
seq=14 rtt=23.62ms rd=-27m5s sd=27m5s ipdv=2.29ms
seq=15 rtt=21.49ms rd=-28m2s sd=28m2s ipdv=2.13ms
seq=16 rtt=19.54ms rd=-28m59s sd=28m59s ipdv=1.94ms
seq=17 rtt=17.96ms rd=-29m56s sd=29m56s ipdv=1.58ms
seq=18 rtt=16.61ms rd=-30m54s sd=30m54s ipdv=1.35ms
seq=19 rtt=15.94ms rd=-31m52s sd=31m52s ipdv=675µs
seq=20 rtt=15.37ms rd=-32m51s sd=32m51s ipdv=567µs
seq=21 rtt=14.74ms rd=-33m49s sd=33m49s ipdv=631µs
seq=22 rtt=14.43ms rd=-34m47s sd=34m47s ipdv=312µs
seq=23 rtt=15.43ms rd=-35m46s sd=35m46s ipdv=1.01ms
seq=24 rtt=13.17ms rd=-36m44s sd=36m44s ipdv=2.27ms
seq=25 rtt=12.76ms rd=-37m42s sd=37m42s ipdv=404µs
seq=26 rtt=12ms rd=-38m41s sd=38m41s ipdv=763µs
seq=27 rtt=11ms rd=-39m39s sd=39m39s ipdv=998µs
seq=28 rtt=10.79ms rd=-40m37s sd=40m37s ipdv=209µs
seq=29 rtt=9.88ms rd=-41m36s sd=41m36s ipdv=913µs
seq=30 rtt=11.98ms rd=-42m35s sd=42m35s ipdv=2.1ms
seq=31 rtt=12.6ms rd=-43m33s sd=43m33s ipdv=621µs
seq=32 rtt=12ms rd=-44m32s sd=44m32s ipdv=601µs
seq=33 rtt=12.6ms rd=-45m31s sd=45m31s ipdv=601µs
seq=34 rtt=11.9ms rd=-46m30s sd=46m30s ipdv=701µs
seq=35 rtt=12.24ms rd=-47m29s sd=47m29s ipdv=348µs
seq=36 rtt=11.79ms rd=-48m28s sd=48m28s ipdv=454µs
seq=37 rtt=11.29ms rd=-49m26s sd=49m26s ipdv=501µs
seq=38 rtt=11.81ms rd=-50m25s sd=50m25s ipdv=521µs
seq=39 rtt=11.79ms rd=-51m24s sd=51m24s ipdv=17.2µs
seq=40 rtt=11.83ms rd=-52m23s sd=52m23s ipdv=36.4µs
seq=41 rtt=11.2ms rd=-53m21s sd=53m21s ipdv=626µs
seq=42 rtt=10.81ms rd=-54m20s sd=54m20s ipdv=395µs
seq=43 rtt=11.45ms rd=-55m19s sd=55m19s ipdv=637µs
seq=44 rtt=10.74ms rd=-56m18s sd=56m18s ipdv=709µs
seq=45 rtt=10.24ms rd=-57m16s sd=57m16s ipdv=495µs
seq=46 rtt=10.68ms rd=-58m15s sd=58m15s ipdv=440µs
seq=47 rtt=10.04ms rd=-59m14s sd=59m14s ipdv=635µs
seq=48 rtt=9.58ms rd=-1h0m12s sd=1h0m12s ipdv=467µs
seq=49 rtt=10.73ms rd=-1h1m11s sd=1h1m11s ipdv=1.15ms
seq=50 rtt=9.48ms rd=-1h2m10s sd=1h2m10s ipdv=1.25ms
seq=51 rtt=10.66ms rd=-1h3m9s sd=1h3m9s ipdv=1.19ms
seq=52 rtt=10.65ms rd=-1h4m7s sd=1h4m7s ipdv=13.5µs
seq=53 rtt=9.89ms rd=-1h5m6s sd=1h5m6s ipdv=765µs
seq=54 rtt=9.49ms rd=-1h6m5s sd=1h6m5s ipdv=396µs
seq=55 rtt=9.63ms rd=-1h7m3s sd=1h7m3s ipdv=139µs
