Data plane is up
Running irtt
UE IP is 10.45.0.112
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=24.13ms rd=-13m58s sd=13m58s ipdv=n/a
seq=1 rtt=22.95ms rd=-14m57s sd=14m57s ipdv=1.18ms
seq=2 rtt=22.02ms rd=-15m54s sd=15m54s ipdv=930µs
seq=3 rtt=20.5ms rd=-16m52s sd=16m52s ipdv=1.52ms
seq=4 rtt=19.19ms rd=-17m49s sd=17m49s ipdv=1.31ms
seq=5 rtt=16.62ms rd=-18m46s sd=18m46s ipdv=2.57ms
seq=6 rtt=15.18ms rd=-19m44s sd=19m44s ipdv=1.44ms
seq=7 rtt=13.96ms rd=-20m41s sd=20m41s ipdv=1.22ms
seq=8 rtt=11.4ms rd=-21m38s sd=21m38s ipdv=2.56ms
seq=9 rtt=9.58ms rd=-22m35s sd=22m35s ipdv=1.82ms
seq=10 rtt=29.89ms rd=-23m34s sd=23m34s ipdv=20.31ms
seq=11 rtt=29.6ms rd=-24m31s sd=24m31s ipdv=290µs
seq=12 rtt=27.47ms rd=-25m28s sd=25m28s ipdv=2.13ms
seq=13 rtt=25ms rd=-26m25s sd=26m25s ipdv=2.48ms
seq=14 rtt=22.55ms rd=-27m22s sd=27m22s ipdv=2.45ms
seq=15 rtt=21.46ms rd=-28m18s sd=28m18s ipdv=1.08ms
seq=16 rtt=18.98ms rd=-29m15s sd=29m15s ipdv=2.48ms
seq=17 rtt=17.72ms rd=-30m13s sd=30m13s ipdv=1.27ms
seq=18 rtt=16.66ms rd=-31m11s sd=31m11s ipdv=1.06ms
seq=19 rtt=15.79ms rd=-32m9s sd=32m9s ipdv=867µs
seq=20 rtt=15.07ms rd=-33m8s sd=33m8s ipdv=723µs
seq=21 rtt=15.14ms rd=-34m6s sd=34m6s ipdv=70.1µs
seq=22 rtt=14.29ms rd=-35m4s sd=35m4s ipdv=853µs
seq=23 rtt=13.33ms rd=-36m2s sd=36m2s ipdv=960µs
seq=24 rtt=13.14ms rd=-37m1s sd=37m1s ipdv=185µs
seq=25 rtt=12.2ms rd=-37m59s sd=37m59s ipdv=943µs
seq=26 rtt=11.98ms rd=-38m58s sd=38m58s ipdv=222µs
seq=27 rtt=11.26ms rd=-39m56s sd=39m56s ipdv=712µs
seq=28 rtt=10.74ms rd=-40m54s sd=40m54s ipdv=525µs
seq=29 rtt=9.94ms rd=-41m52s sd=41m53s ipdv=798µs
seq=30 rtt=10.64ms rd=-42m51s sd=42m51s ipdv=702µs
seq=31 rtt=9.75ms rd=-43m50s sd=43m50s ipdv=892µs
seq=32 rtt=10.67ms rd=-44m49s sd=44m49s ipdv=920µs
seq=33 rtt=10.64ms rd=-45m48s sd=45m48s ipdv=32.9µs
seq=34 rtt=9.55ms rd=-46m47s sd=46m47s ipdv=1.09ms
seq=35 rtt=9.75ms rd=-47m45s sd=47m45s ipdv=205µs
seq=36 rtt=9.61ms rd=-48m44s sd=48m44s ipdv=138µs
seq=37 rtt=9.81ms rd=-49m43s sd=49m43s ipdv=194µs
seq=38 rtt=9.54ms rd=-50m42s sd=50m42s ipdv=264µs
seq=39 rtt=9.74ms rd=-51m41s sd=51m41s ipdv=199µs
seq=40 rtt=9.53ms rd=-52m39s sd=52m40s ipdv=211µs
seq=41 rtt=9.74ms rd=-53m38s sd=53m38s ipdv=210µs
seq=42 rtt=9.45ms rd=-54m37s sd=54m37s ipdv=295µs
seq=43 rtt=9.84ms rd=-55m36s sd=55m36s ipdv=394µs
seq=44 rtt=9.58ms rd=-56m35s sd=56m35s ipdv=259µs
seq=45 rtt=30.65ms rd=-57m36s sd=57m36s ipdv=21.07ms
seq=46 rtt=140ms rd=-58m34s sd=58m35s ipdv=109.3ms
seq=47 rtt=30.1ms rd=-59m33s sd=59m33s ipdv=109.9ms
seq=48 rtt=139.5ms rd=-1h0m32s sd=1h0m32s ipdv=109.4ms
seq=49 rtt=30.09ms rd=-1h1m30s sd=1h1m30s ipdv=109.4ms
seq=50 rtt=139.2ms rd=-1h2m29s sd=1h2m29s ipdv=109.1ms
seq=51 rtt=30.38ms rd=-1h3m28s sd=1h3m28s ipdv=108.8ms
seq=52 rtt=30.43ms rd=-1h4m27s sd=1h4m27s ipdv=56µs
seq=53 rtt=30.45ms rd=-1h5m25s sd=1h5m25s ipdv=11.2µs
seq=54 rtt=30.11ms rd=-1h6m24s sd=1h6m24s ipdv=340µs
seq=55 rtt=30.48ms rd=-1h7m23s sd=1h7m23s ipdv=374µs
