Data plane is up
Running irtt
UE IP is 10.45.0.10
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.66ms rd=-13m16s sd=13m16s ipdv=n/a
seq=1 rtt=22.71ms rd=-14m15s sd=14m15s ipdv=949µs
seq=2 rtt=22.15ms rd=-15m13s sd=15m13s ipdv=563µs
seq=3 rtt=21.27ms rd=-16m11s sd=16m11s ipdv=881µs
seq=4 rtt=20.78ms rd=-17m9s sd=17m9s ipdv=492µs
seq=5 rtt=18.15ms rd=-18m6s sd=18m6s ipdv=2.63ms
seq=6 rtt=16.56ms rd=-19m3s sd=19m3s ipdv=1.6ms
seq=7 rtt=15.04ms rd=-20m0s sd=20m0s ipdv=1.51ms
seq=8 rtt=12.69ms rd=-20m57s sd=20m57s ipdv=2.36ms
seq=9 rtt=10.64ms rd=-21m54s sd=21m54s ipdv=2.04ms
seq=10 rtt=9.67ms rd=-22m51s sd=22m51s ipdv=978µs
seq=11 rtt=29.74ms rd=-23m50s sd=23m50s ipdv=20.07ms
seq=12 rtt=28.23ms rd=-24m47s sd=24m47s ipdv=1.51ms
seq=13 rtt=26.73ms rd=-25m44s sd=25m44s ipdv=1.5ms
seq=14 rtt=24.95ms rd=-26m41s sd=26m41s ipdv=1.78ms
seq=15 rtt=22.52ms rd=-27m38s sd=27m38s ipdv=2.42ms
seq=16 rtt=20.39ms rd=-28m35s sd=28m35s ipdv=2.14ms
seq=17 rtt=18.67ms rd=-29m32s sd=29m32s ipdv=1.72ms
seq=18 rtt=16.84ms rd=-30m30s sd=30m30s ipdv=1.83ms
seq=19 rtt=16.61ms rd=-31m28s sd=31m28s ipdv=228µs
seq=20 rtt=16.12ms rd=-32m26s sd=32m26s ipdv=488µs
seq=21 rtt=14.8ms rd=-33m24s sd=33m24s ipdv=1.32ms
seq=22 rtt=14.21ms rd=-34m23s sd=34m23s ipdv=592µs
seq=23 rtt=14.28ms rd=-35m21s sd=35m21s ipdv=65.6µs
seq=24 rtt=13.29ms rd=-36m19s sd=36m19s ipdv=983µs
seq=25 rtt=13.08ms rd=-37m18s sd=37m18s ipdv=216µs
seq=26 rtt=12.25ms rd=-38m16s sd=38m16s ipdv=826µs
seq=27 rtt=11.89ms rd=-39m14s sd=39m14s ipdv=365µs
seq=28 rtt=11.14ms rd=-40m13s sd=40m13s ipdv=745µs
seq=29 rtt=10.03ms rd=-41m11s sd=41m11s ipdv=1.11ms
seq=30 rtt=9.84ms rd=-42m9s sd=42m9s ipdv=190µs
seq=31 rtt=9.75ms rd=-43m8s sd=43m8s ipdv=87.2µs
seq=32 rtt=9.81ms rd=-44m7s sd=44m7s ipdv=58µs
seq=33 rtt=10.63ms rd=-45m6s sd=45m6s ipdv=824µs
seq=34 rtt=9.74ms rd=-46m5s sd=46m5s ipdv=891µs
seq=35 rtt=10.67ms rd=-47m4s sd=47m4s ipdv=932µs
seq=36 rtt=10.13ms rd=-48m2s sd=48m2s ipdv=543µs
seq=37 rtt=9.53ms rd=-49m1s sd=49m1s ipdv=600µs
seq=38 rtt=9.74ms rd=-50m0s sd=50m0s ipdv=210µs
seq=39 rtt=10.66ms rd=-50m59s sd=50m59s ipdv=918µs
seq=40 rtt=9.74ms rd=-51m58s sd=51m58s ipdv=921µs
seq=41 rtt=9.52ms rd=-52m56s sd=52m56s ipdv=220µs
seq=42 rtt=9.92ms rd=-53m55s sd=53m55s ipdv=406µs
seq=43 rtt=9.61ms rd=-54m54s sd=54m54s ipdv=313µs
seq=44 rtt=31.09ms rd=-55m55s sd=55m55s ipdv=21.48ms
seq=45 rtt=140ms rd=-56m54s sd=56m54s ipdv=109ms
seq=46 rtt=31.07ms rd=-57m53s sd=57m53s ipdv=109ms
seq=47 rtt=140.1ms rd=-58m51s sd=58m51s ipdv=109ms
seq=48 rtt=29.68ms rd=-59m50s sd=59m50s ipdv=110.4ms
seq=49 rtt=139.4ms rd=-1h0m48s sd=1h0m49s ipdv=109.7ms
seq=50 rtt=30.01ms rd=-1h1m47s sd=1h1m47s ipdv=109.3ms
seq=51 rtt=139ms rd=-1h2m46s sd=1h2m46s ipdv=109ms
seq=52 rtt=30.49ms rd=-1h3m45s sd=1h3m45s ipdv=108.5ms
seq=53 rtt=30.49ms rd=-1h4m44s sd=1h4m44s ipdv=2.5µs
seq=54 rtt=29.67ms rd=-1h5m42s sd=1h5m42s ipdv=826µs
seq=55 rtt=29.24ms rd=-1h6m41s sd=1h6m41s ipdv=426µs
seq=56 rtt=29.77ms rd=-1h7m40s sd=1h7m40s ipdv=527µs
