Data plane is up
Running irtt
UE IP is 10.45.0.82
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.74ms rd=-14m11s sd=14m11s ipdv=n/a
seq=1 rtt=23.03ms rd=-15m10s sd=15m10s ipdv=710µs
seq=2 rtt=21.08ms rd=-16m7s sd=16m7s ipdv=1.95ms
seq=3 rtt=19.98ms rd=-17m5s sd=17m5s ipdv=1.11ms
seq=4 rtt=18.15ms rd=-18m2s sd=18m3s ipdv=1.83ms
seq=5 rtt=16.94ms rd=-19m0s sd=19m0s ipdv=1.21ms
seq=6 rtt=15.11ms rd=-19m57s sd=19m57s ipdv=1.83ms
seq=7 rtt=12.69ms rd=-20m54s sd=20m54s ipdv=2.42ms
seq=8 rtt=10.77ms rd=-21m51s sd=21m51s ipdv=1.92ms
seq=9 rtt=9.74ms rd=-22m48s sd=22m48s ipdv=1.03ms
seq=10 rtt=138.8ms rd=-23m46s sd=23m47s ipdv=129.1ms
seq=11 rtt=28.57ms rd=-24m44s sd=24m44s ipdv=110.3ms
seq=12 rtt=26.41ms rd=-25m41s sd=25m41s ipdv=2.16ms
seq=13 rtt=25ms rd=-26m38s sd=26m38s ipdv=1.41ms
seq=14 rtt=22.45ms rd=-27m35s sd=27m35s ipdv=2.55ms
seq=15 rtt=20.34ms rd=-28m31s sd=28m32s ipdv=2.11ms
seq=16 rtt=18.35ms rd=-29m28s sd=29m28s ipdv=1.99ms
seq=17 rtt=16.86ms rd=-30m26s sd=30m26s ipdv=1.5ms
seq=18 rtt=16.62ms rd=-31m24s sd=31m24s ipdv=231µs
seq=19 rtt=16.32ms rd=-32m23s sd=32m23s ipdv=307µs
seq=20 rtt=14.85ms rd=-33m21s sd=33m21s ipdv=1.47ms
seq=21 rtt=14.36ms rd=-34m19s sd=34m19s ipdv=493µs
seq=22 rtt=14.05ms rd=-35m17s sd=35m17s ipdv=303µs
seq=23 rtt=13.19ms rd=-36m16s sd=36m16s ipdv=864µs
seq=24 rtt=13.27ms rd=-37m14s sd=37m14s ipdv=79.8µs
seq=25 rtt=12.03ms rd=-38m13s sd=38m13s ipdv=1.24ms
seq=26 rtt=12ms rd=-39m11s sd=39m11s ipdv=32.9µs
seq=27 rtt=10.79ms rd=-40m9s sd=40m9s ipdv=1.2ms
seq=28 rtt=10.79ms rd=-41m7s sd=41m7s ipdv=429ns
seq=29 rtt=9.89ms rd=-42m6s sd=42m6s ipdv=908µs
seq=30 rtt=9.72ms rd=-43m5s sd=43m5s ipdv=164µs
seq=31 rtt=9.8ms rd=-44m4s sd=44m4s ipdv=73.7µs
seq=32 rtt=9.75ms rd=-45m2s sd=45m2s ipdv=43.5µs
seq=33 rtt=9.75ms rd=-46m1s sd=46m1s ipdv=3.79µs
seq=34 rtt=9.66ms rd=-47m0s sd=47m0s ipdv=89.2µs
seq=35 rtt=9.59ms rd=-47m59s sd=47m59s ipdv=67.9µs
seq=36 rtt=9.66ms rd=-48m58s sd=48m58s ipdv=63.1µs
seq=37 rtt=9.55ms rd=-49m57s sd=49m57s ipdv=107µs
seq=38 rtt=9.77ms rd=-50m55s sd=50m55s ipdv=225µs
seq=39 rtt=9.7ms rd=-51m54s sd=51m54s ipdv=74.7µs
seq=40 rtt=31.23ms rd=-52m56s sd=52m56s ipdv=21.53ms
seq=41 rtt=9.94ms rd=-53m52s sd=53m52s ipdv=21.29ms
seq=42 rtt=30.82ms rd=-54m53s sd=54m53s ipdv=20.88ms
seq=43 rtt=139.9ms rd=-55m51s sd=55m52s ipdv=109.1ms
seq=44 rtt=9.7ms rd=-56m48s sd=56m48s ipdv=130.2ms
seq=45 rtt=9.49ms rd=-57m47s sd=57m47s ipdv=216µs
seq=46 rtt=30.06ms rd=-58m48s sd=58m48s ipdv=20.58ms
seq=47 rtt=30.66ms rd=-59m46s sd=59m47s ipdv=593µs
seq=48 rtt=30.2ms rd=-1h0m45s sd=1h0m45s ipdv=460µs
seq=49 rtt=30.29ms rd=-1h1m44s sd=1h1m44s ipdv=95.4µs
seq=50 rtt=30.69ms rd=-1h2m43s sd=1h2m43s ipdv=396µs
seq=51 rtt=30.24ms rd=-1h3m41s sd=1h3m41s ipdv=451µs
seq=52 rtt=30.58ms rd=-1h4m40s sd=1h4m40s ipdv=337µs
seq=53 rtt=30.17ms rd=-1h5m39s sd=1h5m39s ipdv=406µs
seq=54 rtt=29.48ms rd=-1h6m38s sd=1h6m38s ipdv=693µs
seq=55 rtt=29.52ms rd=-1h7m36s sd=1h7m36s ipdv=45.1µs
