Data plane is up
Running irtt
UE IP is 10.45.0.42
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.72ms rd=-13m33s sd=13m33s ipdv=n/a
seq=1 rtt=23.73ms rd=-14m32s sd=14m32s ipdv=7.45µs
seq=2 rtt=24.91ms rd=-15m30s sd=15m30s ipdv=1.18ms
seq=3 rtt=24.12ms rd=-16m27s sd=16m27s ipdv=790µs
seq=4 rtt=22.6ms rd=-17m25s sd=17m25s ipdv=1.52ms
seq=5 rtt=21.04ms rd=-18m22s sd=18m22s ipdv=1.56ms
seq=6 rtt=18.87ms rd=-19m19s sd=19m19s ipdv=2.17ms
seq=7 rtt=17.1ms rd=-20m16s sd=20m17s ipdv=1.77ms
seq=8 rtt=15.68ms rd=-21m13s sd=21m13s ipdv=1.42ms
seq=9 rtt=13.91ms rd=-22m10s sd=22m10s ipdv=1.77ms
seq=10 rtt=11.78ms rd=-23m7s sd=23m7s ipdv=2.13ms
seq=11 rtt=9.84ms rd=-24m4s sd=24m4s ipdv=1.94ms
seq=12 rtt=30.84ms rd=-25m3s sd=25m3s ipdv=21ms
seq=13 rtt=28.48ms rd=-26m0s sd=26m0s ipdv=2.36ms
seq=14 rtt=26.47ms rd=-26m57s sd=26m57s ipdv=2.01ms
seq=15 rtt=24.46ms rd=-27m54s sd=27m54s ipdv=2.01ms
seq=16 rtt=22.82ms rd=-28m51s sd=28m51s ipdv=1.64ms
seq=17 rtt=20.41ms rd=-29m48s sd=29m48s ipdv=2.41ms
seq=18 rtt=19.53ms rd=-30m46s sd=30m46s ipdv=879µs
seq=19 rtt=28.35ms rd=-31m45s sd=31m45s ipdv=8.82ms
seq=20 rtt=27.6ms rd=-32m44s sd=32m44s ipdv=750µs
seq=21 rtt=26.83ms rd=-33m42s sd=33m42s ipdv=772µs
seq=22 rtt=26.47ms rd=-34m40s sd=34m40s ipdv=359µs
seq=23 rtt=25.67ms rd=-35m38s sd=35m38s ipdv=802µs
seq=24 rtt=25.25ms rd=-36m37s sd=36m37s ipdv=422µs
seq=25 rtt=25.23ms rd=-37m35s sd=37m35s ipdv=13.8µs
seq=26 rtt=24.57ms rd=-38m34s sd=38m34s ipdv=668µs
seq=27 rtt=23.71ms rd=-39m32s sd=39m32s ipdv=851µs
seq=28 rtt=23.26ms rd=-40m30s sd=40m31s ipdv=452µs
seq=29 rtt=22ms rd=-41m29s sd=41m29s ipdv=1.27ms
seq=30 rtt=22.57ms rd=-42m27s sd=42m27s ipdv=576µs
seq=31 rtt=22.31ms rd=-43m26s sd=43m26s ipdv=265µs
seq=32 rtt=21.93ms rd=-44m25s sd=44m25s ipdv=379µs
seq=33 rtt=22.33ms rd=-45m24s sd=45m24s ipdv=406µs
seq=34 rtt=21.83ms rd=-46m23s sd=46m23s ipdv=502µs
seq=35 rtt=21.43ms rd=-47m21s sd=47m21s ipdv=399µs
seq=36 rtt=21.87ms rd=-48m20s sd=48m20s ipdv=434µs
seq=37 rtt=21.1ms rd=-49m19s sd=49m19s ipdv=766µs
seq=38 rtt=21.82ms rd=-50m18s sd=50m18s ipdv=719µs
seq=39 rtt=21.2ms rd=-51m17s sd=51m17s ipdv=616µs
seq=40 rtt=21.74ms rd=-52m16s sd=52m16s ipdv=534µs
seq=41 rtt=21.11ms rd=-53m14s sd=53m14s ipdv=632µs
seq=42 rtt=20.68ms rd=-54m13s sd=54m13s ipdv=429µs
seq=43 rtt=21.11ms rd=-55m12s sd=55m12s ipdv=432µs
seq=44 rtt=20.65ms rd=-56m11s sd=56m11s ipdv=458µs
seq=45 rtt=20.1ms rd=-57m9s sd=57m9s ipdv=548µs
seq=46 rtt=20.57ms rd=-58m8s sd=58m8s ipdv=470µs
seq=47 rtt=19.88ms rd=-59m6s sd=59m6s ipdv=690µs
seq=48 rtt=19.41ms rd=-1h0m5s sd=1h0m5s ipdv=475µs
seq=49 rtt=19.13ms rd=-1h1m4s sd=1h1m4s ipdv=280µs
seq=50 rtt=18.5ms rd=-1h2m2s sd=1h2m3s ipdv=627µs
seq=51 rtt=18.3ms rd=-1h3m1s sd=1h3m1s ipdv=205µs
seq=52 rtt=18.45ms rd=-1h4m0s sd=1h4m0s ipdv=152µs
seq=53 rtt=17.84ms rd=-1h4m58s sd=1h4m58s ipdv=613µs
seq=54 rtt=17.95ms rd=-1h5m57s sd=1h5m57s ipdv=119µs
seq=55 rtt=18.13ms rd=-1h6m56s sd=1h6m56s ipdv=176µs
