Data plane is up
Running irtt
UE IP is 10.45.0.103
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.96ms rd=-14m28s sd=14m28s ipdv=n/a
seq=1 rtt=22.45ms rd=-15m25s sd=15m25s ipdv=1.51ms
seq=2 rtt=21.09ms rd=-16m23s sd=16m23s ipdv=1.36ms
seq=3 rtt=19.22ms rd=-17m21s sd=17m21s ipdv=1.87ms
seq=4 rtt=18.01ms rd=-18m18s sd=18m18s ipdv=1.21ms
seq=5 rtt=16.46ms rd=-19m15s sd=19m15s ipdv=1.55ms
seq=6 rtt=14.34ms rd=-20m13s sd=20m13s ipdv=2.12ms
seq=7 rtt=12.36ms rd=-21m9s sd=21m9s ipdv=1.98ms
seq=8 rtt=11.21ms rd=-22m6s sd=22m6s ipdv=1.15ms
seq=9 rtt=9.49ms rd=-23m3s sd=23m3s ipdv=1.73ms
seq=10 rtt=29.71ms rd=-24m2s sd=24m2s ipdv=20.23ms
seq=11 rtt=27.93ms rd=-24m59s sd=24m59s ipdv=1.78ms
seq=12 rtt=25.67ms rd=-25m56s sd=25m56s ipdv=2.27ms
seq=13 rtt=24.1ms rd=-26m53s sd=26m53s ipdv=1.56ms
seq=14 rtt=21.49ms rd=-27m50s sd=27m50s ipdv=2.61ms
seq=15 rtt=19.97ms rd=-28m47s sd=28m47s ipdv=1.52ms
seq=16 rtt=18.38ms rd=-29m44s sd=29m44s ipdv=1.6ms
seq=17 rtt=16.76ms rd=-30m42s sd=30m42s ipdv=1.62ms
seq=18 rtt=16.46ms rd=-31m40s sd=31m40s ipdv=298µs
seq=19 rtt=15.61ms rd=-32m39s sd=32m39s ipdv=855µs
seq=20 rtt=14.86ms rd=-33m37s sd=33m37s ipdv=748µs
seq=21 rtt=14.43ms rd=-34m35s sd=34m35s ipdv=431µs
seq=22 rtt=13.97ms rd=-35m33s sd=35m33s ipdv=457µs
seq=23 rtt=13.47ms rd=-36m32s sd=36m32s ipdv=502µs
seq=24 rtt=12.17ms rd=-37m30s sd=37m30s ipdv=1.3ms
seq=25 rtt=12.56ms rd=-38m29s sd=38m29s ipdv=393µs
seq=26 rtt=11.71ms rd=-39m27s sd=39m27s ipdv=852µs
seq=27 rtt=11.53ms rd=-40m25s sd=40m25s ipdv=182µs
seq=28 rtt=9.68ms rd=-41m23s sd=41m23s ipdv=1.84ms
seq=29 rtt=10.49ms rd=-42m22s sd=42m22s ipdv=805µs
seq=30 rtt=9.39ms rd=-43m21s sd=43m21s ipdv=1.1ms
seq=31 rtt=9.64ms rd=-44m20s sd=44m20s ipdv=255µs
seq=32 rtt=9.41ms rd=-45m18s sd=45m18s ipdv=235µs
seq=33 rtt=9.79ms rd=-46m17s sd=46m17s ipdv=384µs
seq=34 rtt=10.39ms rd=-47m16s sd=47m16s ipdv=594µs
seq=35 rtt=9.8ms rd=-48m15s sd=48m15s ipdv=587µs
seq=36 rtt=9.43ms rd=-49m14s sd=49m14s ipdv=371µs
seq=37 rtt=9.69ms rd=-50m13s sd=50m13s ipdv=266µs
seq=38 rtt=9.39ms rd=-51m11s sd=51m11s ipdv=306µs
seq=39 rtt=10.03ms rd=-52m11s sd=52m11s ipdv=640µs
seq=40 rtt=10.01ms rd=-53m9s sd=53m9s ipdv=13.9µs
seq=41 rtt=9.94ms rd=-54m8s sd=54m8s ipdv=73.5µs
seq=42 rtt=31.1ms rd=-55m9s sd=55m9s ipdv=21.16ms
seq=43 rtt=9.84ms rd=-56m6s sd=56m6s ipdv=21.26ms
seq=44 rtt=30.7ms rd=-57m7s sd=57m7s ipdv=20.86ms
seq=45 rtt=31.01ms rd=-58m5s sd=58m5s ipdv=308µs
seq=46 rtt=30.71ms rd=-59m4s sd=59m4s ipdv=296µs
seq=47 rtt=31.15ms rd=-1h0m2s sd=1h0m3s ipdv=442µs
seq=48 rtt=30.81ms rd=-1h1m1s sd=1h1m2s ipdv=348µs
seq=49 rtt=30.21ms rd=-1h2m0s sd=1h2m0s ipdv=595µs
seq=50 rtt=30ms rd=-1h2m59s sd=1h2m59s ipdv=212µs
seq=51 rtt=30.13ms rd=-1h3m57s sd=1h3m57s ipdv=127µs
seq=52 rtt=29.69ms rd=-1h4m56s sd=1h4m56s ipdv=434µs
seq=53 rtt=29.38ms rd=-1h5m55s sd=1h5m55s ipdv=307µs
seq=54 rtt=29.9ms rd=-1h6m54s sd=1h6m54s ipdv=516µs
seq=55 rtt=29.26ms rd=-1h7m52s sd=1h7m52s ipdv=641µs
