Data plane is up
Running irtt
UE IP is 10.45.0.10
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.69ms rd=-13m33s sd=13m33s ipdv=n/a
seq=1 rtt=22.57ms rd=-14m32s sd=14m32s ipdv=1.12ms
seq=2 rtt=22.06ms rd=-15m29s sd=15m29s ipdv=509µs
seq=3 rtt=20.33ms rd=-16m27s sd=16m27s ipdv=1.74ms
seq=4 rtt=19.21ms rd=-17m25s sd=17m25s ipdv=1.11ms
seq=5 rtt=17.13ms rd=-18m22s sd=18m22s ipdv=2.08ms
seq=6 rtt=16.07ms rd=-19m19s sd=19m19s ipdv=1.06ms
seq=7 rtt=13.64ms rd=-20m16s sd=20m16s ipdv=2.44ms
seq=8 rtt=11.84ms rd=-21m13s sd=21m13s ipdv=1.8ms
seq=9 rtt=9.85ms rd=-22m10s sd=22m10s ipdv=1.99ms
seq=10 rtt=31.37ms rd=-23m10s sd=23m10s ipdv=21.52ms
seq=11 rtt=29.61ms rd=-24m6s sd=24m6s ipdv=1.76ms
seq=12 rtt=27.41ms rd=-25m3s sd=25m3s ipdv=2.2ms
seq=13 rtt=24.93ms rd=-26m0s sd=26m0s ipdv=2.48ms
seq=14 rtt=22.7ms rd=-26m57s sd=26m57s ipdv=2.23ms
seq=15 rtt=21.61ms rd=-27m54s sd=27m54s ipdv=1.09ms
seq=16 rtt=19.53ms rd=-28m51s sd=28m51s ipdv=2.08ms
seq=17 rtt=16.67ms rd=-29m48s sd=29m48s ipdv=2.86ms
seq=18 rtt=15.73ms rd=-30m46s sd=30m46s ipdv=938µs
seq=19 rtt=15.87ms rd=-31m44s sd=31m44s ipdv=136µs
seq=20 rtt=15.09ms rd=-32m43s sd=32m43s ipdv=780µs
seq=21 rtt=14.18ms rd=-33m41s sd=33m41s ipdv=915µs
seq=22 rtt=13.9ms rd=-34m39s sd=34m39s ipdv=274µs
seq=23 rtt=13.09ms rd=-35m37s sd=35m37s ipdv=811µs
seq=24 rtt=12.15ms rd=-36m36s sd=36m36s ipdv=946µs
seq=25 rtt=12.33ms rd=-37m34s sd=37m34s ipdv=185µs
seq=26 rtt=11.11ms rd=-38m33s sd=38m33s ipdv=1.22ms
seq=27 rtt=10.95ms rd=-39m31s sd=39m31s ipdv=166µs
seq=28 rtt=9.85ms rd=-40m29s sd=40m29s ipdv=1.1ms
seq=29 rtt=10.08ms rd=-41m27s sd=41m27s ipdv=227µs
seq=30 rtt=10.8ms rd=-42m26s sd=42m26s ipdv=719µs
seq=31 rtt=10.63ms rd=-43m25s sd=43m25s ipdv=161µs
seq=32 rtt=9.8ms rd=-44m24s sd=44m24s ipdv=837µs
seq=33 rtt=9.68ms rd=-45m23s sd=45m23s ipdv=118µs
seq=34 rtt=9.8ms rd=-46m21s sd=46m21s ipdv=120µs
seq=35 rtt=9.61ms rd=-47m20s sd=47m20s ipdv=188µs
seq=36 rtt=9.8ms rd=-48m19s sd=48m19s ipdv=186µs
seq=37 rtt=9.5ms rd=-49m18s sd=49m18s ipdv=292µs
seq=38 rtt=30.64ms rd=-50m19s sd=50m19s ipdv=21.14ms
seq=39 rtt=31.75ms rd=-51m18s sd=51m18s ipdv=1.1ms
seq=40 rtt=9.91ms rd=-52m14s sd=52m14s ipdv=21.84ms
seq=41 rtt=9.49ms rd=-53m13s sd=53m13s ipdv=419µs
seq=42 rtt=30.1ms rd=-54m14s sd=54m14s ipdv=20.62ms
seq=43 rtt=31.48ms rd=-55m13s sd=55m13s ipdv=1.38ms
seq=44 rtt=30.21ms rd=-56m12s sd=56m12s ipdv=1.27ms
seq=45 rtt=31.45ms rd=-57m11s sd=57m11s ipdv=1.24ms
seq=46 rtt=30.29ms rd=-58m9s sd=58m10s ipdv=1.16ms
seq=47 rtt=30.18ms rd=-59m8s sd=59m8s ipdv=114µs
seq=48 rtt=30.07ms rd=-1h0m7s sd=1h0m7s ipdv=103µs
seq=49 rtt=29.67ms rd=-1h1m5s sd=1h1m5s ipdv=408µs
seq=50 rtt=29.73ms rd=-1h2m4s sd=1h2m4s ipdv=65µs
seq=51 rtt=29.63ms rd=-1h3m3s sd=1h3m3s ipdv=100µs
seq=52 rtt=29.39ms rd=-1h4m1s sd=1h4m2s ipdv=243µs
seq=53 rtt=29.74ms rd=-1h5m0s sd=1h5m0s ipdv=349µs
seq=54 rtt=29.32ms rd=-1h5m59s sd=1h5m59s ipdv=414µs
seq=55 rtt=28.62ms rd=-1h6m58s sd=1h6m58s ipdv=700µs
