Data plane is up
Running irtt
UE IP is 10.45.0.38
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.7ms rd=-13m38s sd=13m38s ipdv=n/a
seq=1 rtt=22.52ms rd=-14m37s sd=14m37s ipdv=1.18ms
seq=2 rtt=21.52ms rd=-15m35s sd=15m35s ipdv=1ms
seq=3 rtt=21.51ms rd=-16m32s sd=16m32s ipdv=2.95µs
seq=4 rtt=20.29ms rd=-17m30s sd=17m30s ipdv=1.23ms
seq=5 rtt=18.19ms rd=-18m27s sd=18m27s ipdv=2.1ms
seq=6 rtt=16.69ms rd=-19m25s sd=19m25s ipdv=1.5ms
seq=7 rtt=15.57ms rd=-20m22s sd=20m22s ipdv=1.12ms
seq=8 rtt=13.58ms rd=-21m18s sd=21m18s ipdv=1.99ms
seq=9 rtt=10.96ms rd=-22m15s sd=22m15s ipdv=2.62ms
seq=10 rtt=9.76ms rd=-23m12s sd=23m12s ipdv=1.2ms
seq=11 rtt=29.84ms rd=-24m12s sd=24m12s ipdv=20.08ms
seq=12 rtt=28.94ms rd=-25m8s sd=25m8s ipdv=902µs
seq=13 rtt=26.79ms rd=-26m6s sd=26m6s ipdv=2.15ms
seq=14 rtt=24.75ms rd=-27m3s sd=27m3s ipdv=2.05ms
seq=15 rtt=22.58ms rd=-27m59s sd=27m59s ipdv=2.17ms
seq=16 rtt=20.82ms rd=-28m56s sd=28m56s ipdv=1.76ms
seq=17 rtt=18.97ms rd=-29m53s sd=29m53s ipdv=1.85ms
seq=18 rtt=17.43ms rd=-30m51s sd=30m51s ipdv=1.54ms
seq=19 rtt=16.92ms rd=-31m50s sd=31m50s ipdv=517µs
seq=20 rtt=17.09ms rd=-32m48s sd=32m48s ipdv=172µs
seq=21 rtt=15.72ms rd=-33m46s sd=33m46s ipdv=1.37ms
seq=22 rtt=14.98ms rd=-34m44s sd=34m44s ipdv=739µs
seq=23 rtt=14.33ms rd=-35m43s sd=35m43s ipdv=652µs
seq=24 rtt=14.54ms rd=-36m41s sd=36m41s ipdv=216µs
seq=25 rtt=14.33ms rd=-37m40s sd=37m40s ipdv=219µs
seq=26 rtt=13.3ms rd=-38m38s sd=38m38s ipdv=1.03ms
seq=27 rtt=13ms rd=-39m36s sd=39m36s ipdv=303µs
seq=28 rtt=12.09ms rd=-40m35s sd=40m35s ipdv=906µs
seq=29 rtt=11.19ms rd=-41m33s sd=41m33s ipdv=900µs
seq=30 rtt=11.51ms rd=-42m31s sd=42m31s ipdv=316µs
seq=31 rtt=10.79ms rd=-43m30s sd=43m30s ipdv=718µs
seq=32 rtt=10.39ms rd=-44m29s sd=44m29s ipdv=398µs
seq=33 rtt=10.84ms rd=-45m28s sd=45m28s ipdv=453µs
seq=34 rtt=10.65ms rd=-46m27s sd=46m27s ipdv=195µs
seq=35 rtt=10.74ms rd=-47m26s sd=47m26s ipdv=88.8µs
seq=36 rtt=10.59ms rd=-48m24s sd=48m24s ipdv=147µs
seq=37 rtt=10.64ms rd=-49m23s sd=49m23s ipdv=47.4µs
seq=38 rtt=10.7ms rd=-50m22s sd=50m22s ipdv=61.9µs
seq=39 rtt=9.85ms rd=-51m21s sd=51m21s ipdv=850µs
seq=40 rtt=9.74ms rd=-52m20s sd=52m20s ipdv=105µs
seq=41 rtt=9.6ms rd=-53m18s sd=53m18s ipdv=146µs
seq=42 rtt=9.85ms rd=-54m17s sd=54m17s ipdv=253µs
seq=43 rtt=9.65ms rd=-55m16s sd=55m16s ipdv=205µs
seq=44 rtt=10.83ms rd=-56m15s sd=56m15s ipdv=1.18ms
seq=45 rtt=9.49ms rd=-57m13s sd=57m13s ipdv=1.34ms
seq=46 rtt=31.26ms rd=-58m15s sd=58m15s ipdv=21.77ms
seq=47 rtt=10.07ms rd=-59m11s sd=59m11s ipdv=21.19ms
seq=48 rtt=10.15ms rd=-1h0m9s sd=1h0m9s ipdv=75.5µs
seq=49 rtt=9.58ms rd=-1h1m8s sd=1h1m8s ipdv=567µs
seq=50 rtt=30.14ms rd=-1h2m9s sd=1h2m9s ipdv=20.56ms
seq=51 rtt=140.3ms rd=-1h3m8s sd=1h3m8s ipdv=110.2ms
seq=52 rtt=30.19ms rd=-1h4m7s sd=1h4m7s ipdv=110.1ms
seq=53 rtt=139.2ms rd=-1h5m5s sd=1h5m6s ipdv=109ms
seq=54 rtt=30.13ms rd=-1h6m4s sd=1h6m4s ipdv=109.1ms
seq=55 rtt=30.6ms rd=-1h7m3s sd=1h7m3s ipdv=469µs
seq=56 rtt=30.31ms rd=-1h8m2s sd=1h8m2s ipdv=291µs
