Data plane is up
Running irtt
UE IP is 10.45.0.61
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.67ms rd=-14m1s sd=14m1s ipdv=n/a
seq=1 rtt=22.95ms rd=-14m59s sd=14m59s ipdv=721µs
seq=2 rtt=21.04ms rd=-15m57s sd=15m57s ipdv=1.91ms
seq=3 rtt=19.97ms rd=-16m55s sd=16m55s ipdv=1.07ms
seq=4 rtt=18.02ms rd=-17m52s sd=17m52s ipdv=1.95ms
seq=5 rtt=16.85ms rd=-18m49s sd=18m49s ipdv=1.17ms
seq=6 rtt=15.01ms rd=-19m46s sd=19m46s ipdv=1.84ms
seq=7 rtt=13.53ms rd=-20m43s sd=20m43s ipdv=1.47ms
seq=8 rtt=10.67ms rd=-21m40s sd=21m40s ipdv=2.87ms
seq=9 rtt=9.83ms rd=-22m37s sd=22m37s ipdv=844µs
seq=10 rtt=30.83ms rd=-23m36s sd=23m36s ipdv=21ms
seq=11 rtt=28.62ms rd=-24m33s sd=24m33s ipdv=2.21ms
seq=12 rtt=26.72ms rd=-25m30s sd=25m30s ipdv=1.89ms
seq=13 rtt=23.77ms rd=-26m27s sd=26m27s ipdv=2.95ms
seq=14 rtt=22.58ms rd=-27m24s sd=27m24s ipdv=1.18ms
seq=15 rtt=19.74ms rd=-28m21s sd=28m21s ipdv=2.84ms
seq=16 rtt=17.98ms rd=-29m18s sd=29m18s ipdv=1.76ms
seq=17 rtt=17.71ms rd=-30m16s sd=30m16s ipdv=276µs
seq=18 rtt=15.69ms rd=-31m14s sd=31m14s ipdv=2.01ms
seq=19 rtt=15.07ms rd=-32m12s sd=32m12s ipdv=627µs
seq=20 rtt=15.14ms rd=-33m10s sd=33m10s ipdv=70.3µs
seq=21 rtt=14.27ms rd=-34m8s sd=34m8s ipdv=869µs
seq=22 rtt=13.23ms rd=-35m7s sd=35m7s ipdv=1.03ms
seq=23 rtt=13.12ms rd=-36m5s sd=36m5s ipdv=116µs
seq=24 rtt=12.17ms rd=-37m4s sd=37m4s ipdv=950µs
seq=25 rtt=12ms rd=-38m2s sd=38m2s ipdv=172µs
seq=26 rtt=12.14ms rd=-39m0s sd=39m0s ipdv=141µs
seq=27 rtt=11.29ms rd=-39m59s sd=39m59s ipdv=850µs
seq=28 rtt=10.96ms rd=-40m57s sd=40m57s ipdv=324µs
seq=29 rtt=10.08ms rd=-41m55s sd=41m55s ipdv=887µs
seq=30 rtt=10.68ms rd=-42m54s sd=42m54s ipdv=604µs
seq=31 rtt=9.58ms rd=-43m53s sd=43m53s ipdv=1.1ms
seq=32 rtt=9.84ms rd=-44m52s sd=44m52s ipdv=258µs
seq=33 rtt=9.48ms rd=-45m50s sd=45m50s ipdv=356µs
seq=34 rtt=10.63ms rd=-46m49s sd=46m49s ipdv=1.15ms
seq=35 rtt=9.53ms rd=-47m48s sd=47m48s ipdv=1.1ms
seq=36 rtt=10ms rd=-48m47s sd=48m47s ipdv=466µs
seq=37 rtt=9.47ms rd=-49m46s sd=49m46s ipdv=524µs
seq=38 rtt=10.49ms rd=-50m45s sd=50m45s ipdv=1.01ms
seq=39 rtt=9.46ms rd=-51m44s sd=51m44s ipdv=1.02ms
seq=40 rtt=9.72ms rd=-52m42s sd=52m42s ipdv=260µs
seq=41 rtt=9.52ms rd=-53m41s sd=53m41s ipdv=207µs
seq=42 rtt=31.14ms rd=-54m42s sd=54m42s ipdv=21.62ms
seq=43 rtt=31.36ms rd=-55m41s sd=55m41s ipdv=225µs
seq=44 rtt=30.13ms rd=-56m40s sd=56m40s ipdv=1.23ms
seq=45 rtt=31.61ms rd=-57m38s sd=57m38s ipdv=1.48ms
seq=46 rtt=30.13ms rd=-58m37s sd=58m37s ipdv=1.48ms
seq=47 rtt=30.48ms rd=-59m36s sd=59m36s ipdv=351µs
seq=48 rtt=30.17ms rd=-1h0m35s sd=1h0m35s ipdv=303µs
seq=49 rtt=29.87ms rd=-1h1m33s sd=1h1m33s ipdv=306µs
seq=50 rtt=30.27ms rd=-1h2m32s sd=1h2m32s ipdv=404µs
seq=51 rtt=29.67ms rd=-1h3m31s sd=1h3m31s ipdv=597µs
seq=52 rtt=29.36ms rd=-1h4m29s sd=1h4m29s ipdv=318µs
seq=53 rtt=29.66ms rd=-1h5m28s sd=1h5m28s ipdv=303µs
seq=54 rtt=28.69ms rd=-1h6m27s sd=1h6m27s ipdv=974µs
seq=55 rtt=28.62ms rd=-1h7m25s sd=1h7m25s ipdv=61.8µs
