Data plane is up
Running irtt
UE IP is 10.45.0.3
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=370.5ms rd=27.12ms sd=343.3ms ipdv=n/a
seq=1 rtt=209.5ms rd=23.34ms sd=186.2ms ipdv=161ms
seq=2 rtt=451.3ms rd=31.14ms sd=420.2ms ipdv=241.8ms
seq=3 rtt=356.4ms rd=38.76ms sd=317.6ms ipdv=94.9ms
seq=4 rtt=227.2ms rd=27.87ms sd=199.3ms ipdv=129.3ms
seq=5 rtt=469.9ms rd=9.69ms sd=460.2ms ipdv=242.8ms
seq=6 rtt=369.8ms rd=25.57ms sd=344.2ms ipdv=100.2ms
seq=7 rtt=230.2ms rd=25.15ms sd=205ms ipdv=139.6ms
seq=8 rtt=469.2ms rd=20.99ms sd=448.2ms ipdv=239.1ms
seq=9 rtt=354.6ms rd=26ms sd=328.6ms ipdv=114.6ms
seq=10 rtt=214.7ms rd=23.72ms sd=190.9ms ipdv=140ms
seq=11 rtt=479.9ms rd=45.07ms sd=434.8ms ipdv=265.2ms
seq=12 rtt=368.6ms rd=38.71ms sd=329.9ms ipdv=111.3ms
seq=13 rtt=239.2ms rd=28.21ms sd=211ms ipdv=129.4ms
seq=14 rtt=538.8ms rd=31.93ms sd=506.9ms ipdv=299.6ms
seq=15 rtt=483.1ms rd=45.17ms sd=437.9ms ipdv=55.7ms
seq=16 rtt=369.8ms rd=29.37ms sd=340.4ms ipdv=113.3ms
seq=17 rtt=295.6ms rd=37.98ms sd=257.6ms ipdv=74.25ms
seq=18 rtt=173ms rd=25.52ms sd=147.5ms ipdv=122.5ms
seq=19 rtt=500ms rd=34.33ms sd=465.6ms ipdv=326.9ms
seq=20 rtt=424.4ms rd=41.93ms sd=382.4ms ipdv=75.6ms
seq=21 rtt=315.4ms rd=37.41ms sd=277.9ms ipdv=109ms
seq=22 rtt=235.8ms rd=33.44ms sd=202.3ms ipdv=79.6ms
seq=23 rtt=565.9ms rd=21.55ms sd=544.3ms ipdv=330.1ms
seq=24 rtt=444.4ms rd=30.72ms sd=413.7ms ipdv=121.5ms
seq=25 rtt=373.7ms rd=36.38ms sd=337.3ms ipdv=70.71ms
seq=26 rtt=308.9ms rd=45.23ms sd=263.6ms ipdv=64.8ms
seq=27 rtt=239.7ms rd=37.24ms sd=202.4ms ipdv=69.21ms
seq=28 rtt=633.4ms rd=53.31ms sd=580.1ms ipdv=393.7ms
seq=29 rtt=556.1ms rd=38.33ms sd=517.8ms ipdv=77.26ms
seq=30 rtt=520.7ms rd=48.4ms sd=472.3ms ipdv=35.4ms
seq=31 rtt=445.8ms rd=44.39ms sd=401.4ms ipdv=74.95ms
seq=32 rtt=414ms rd=44.54ms sd=369.4ms ipdv=31.8ms
seq=33 rtt=358.3ms rd=45.62ms sd=312.7ms ipdv=55.65ms
seq=34 rtt=295.2ms rd=31.71ms sd=263.5ms ipdv=63.1ms
seq=35 rtt=226.1ms rd=40.03ms sd=186.1ms ipdv=69.1ms
seq=36 rtt=607.6ms rd=46.86ms sd=560.8ms ipdv=381.5ms
seq=37 rtt=559.5ms rd=47.33ms sd=512.1ms ipdv=48.16ms
seq=38 rtt=493.2ms rd=41.76ms sd=451.4ms ipdv=66.3ms
seq=39 rtt=442.7ms rd=47.06ms sd=395.6ms ipdv=50.46ms
seq=40 rtt=393.2ms rd=22.13ms sd=371.1ms ipdv=49.5ms
seq=41 rtt=353.1ms rd=46.76ms sd=306.3ms ipdv=40.1ms
seq=42 rtt=282.1ms rd=42.51ms sd=239.6ms ipdv=71.05ms
seq=43 rtt=247.8ms rd=46.33ms sd=201.5ms ipdv=34.26ms
seq=44 rtt=625.5ms rd=42.38ms sd=583.1ms ipdv=377.7ms
seq=45 rtt=562.7ms rd=34.58ms sd=528.1ms ipdv=62.86ms
seq=46 rtt=517.4ms rd=40.46ms sd=476.9ms ipdv=45.3ms
seq=47 rtt=467.3ms rd=38.43ms sd=428.9ms ipdv=50.05ms
seq=48 rtt=418.4ms rd=38.62ms sd=379.8ms ipdv=48.96ms
seq=49 rtt=349.8ms rd=33.15ms sd=316.6ms ipdv=68.6ms
seq=50 rtt=324.5ms rd=46.67ms sd=277.8ms ipdv=25.29ms
seq=51 rtt=266.3ms rd=41.17ms sd=225.1ms ipdv=58.21ms
seq=52 rtt=251.8ms rd=31.76ms sd=220ms ipdv=14.5ms
seq=53 rtt=638.2ms rd=57.13ms sd=581.1ms ipdv=386.5ms
seq=54 rtt=574.5ms rd=35.14ms sd=539.4ms ipdv=63.7ms
seq=55 rtt=550.3ms rd=48.4ms sd=502ms ipdv=24.21ms
seq=56 rtt=485.3ms rd=43.38ms sd=441.9ms ipdv=65.05ms
seq=57 rtt=446.6ms rd=50.03ms sd=396.6ms ipdv=38.65ms
seq=58 rtt=368.5ms rd=29.9ms sd=338.6ms ipdv=78.15ms
seq=59 rtt=339.6ms rd=49.11ms sd=290.4ms ipdv=28.91ms
seq=60 rtt=279.1ms rd=41.34ms sd=237.7ms ipdv=60.5ms
seq=61 rtt=244.4ms rd=59.67ms sd=184.7ms ipdv=34.65ms
seq=62 rtt=641ms rd=45.53ms sd=595.5ms ipdv=396.6ms
seq=63 rtt=587.9ms rd=55.91ms sd=532ms ipdv=53.11ms
seq=64 rtt=542.1ms rd=47.68ms sd=494.4ms ipdv=45.8ms
seq=65 rtt=1.83s rd=47.7ms sd=1.78s ipdv=1.28s
seq=66 rtt=1.33s rd=47.64ms sd=1.28s ipdv=499.9ms
seq=67 rtt=825.3ms rd=47.4ms sd=777.9ms ipdv=500.6ms
seq=68 rtt=349.9ms rd=43.28ms sd=306.6ms ipdv=475.4ms
seq=69 rtt=263.2ms rd=38.31ms sd=224.8ms ipdv=86.75ms
seq=70 rtt=253ms rd=38.11ms sd=214.8ms ipdv=10.19ms
seq=71 rtt=609.1ms rd=51.27ms sd=557.8ms ipdv=356.1ms
seq=72 rtt=557.2ms rd=41.03ms sd=516.1ms ipdv=51.9ms
seq=73 rtt=519.7ms rd=46.52ms sd=473.1ms ipdv=37.51ms
seq=74 rtt=455.8ms rd=51.01ms sd=404.8ms ipdv=63.85ms
seq=75 rtt=416.3ms rd=45.92ms sd=370.3ms ipdv=39.56ms
seq=76 rtt=351.3ms rd=38.02ms sd=313.3ms ipdv=64.95ms
seq=77 rtt=323.7ms rd=47.64ms sd=276ms ipdv=27.66ms
seq=78 rtt=255.9ms rd=35.54ms sd=220.4ms ipdv=67.75ms
seq=79 rtt=657.5ms rd=48.07ms sd=609.4ms ipdv=401.6ms
seq=80 rtt=610.9ms rd=57.8ms sd=553.1ms ipdv=46.6ms
seq=81 rtt=539.4ms rd=32.2ms sd=507.2ms ipdv=71.5ms
seq=82 rtt=507.3ms rd=48.78ms sd=458.5ms ipdv=32.1ms
seq=83 rtt=467.3ms rd=57.86ms sd=409.4ms ipdv=40.05ms
seq=84 rtt=418.7ms rd=40.08ms sd=378.6ms ipdv=48.55ms
seq=85 rtt=348.2ms rd=33.74ms sd=314.4ms ipdv=70.56ms
seq=86 rtt=306.7ms rd=42.95ms sd=263.7ms ipdv=41.5ms
seq=87 rtt=248.3ms rd=37.22ms sd=211.1ms ipdv=58.35ms
