Data plane is up
Running irtt
UE IP is 10.45.0.8
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=436.1ms rd=60.22ms sd=375.8ms ipdv=n/a
seq=1 rtt=2.09s rd=30.25ms sd=2.06s ipdv=1.65s
seq=2 rtt=1.59s rd=30.25ms sd=1.56s ipdv=500.7ms
seq=3 rtt=1.09s rd=30.24ms sd=1.06s ipdv=499.7ms
seq=4 rtt=607.7ms rd=37.87ms sd=569.8ms ipdv=481.3ms
seq=5 rtt=502.2ms rd=39.26ms sd=462.9ms ipdv=105.6ms
seq=6 rtt=488.8ms rd=70.57ms sd=418.3ms ipdv=13.39ms
seq=7 rtt=390.8ms rd=23.43ms sd=367.3ms ipdv=98.01ms
seq=8 rtt=429.6ms rd=37.72ms sd=391.8ms ipdv=38.8ms
seq=9 rtt=315.2ms rd=57.88ms sd=257.3ms ipdv=114.3ms
seq=10 rtt=251.9ms rd=17.11ms sd=234.8ms ipdv=63.31ms
seq=11 rtt=634.3ms rd=55.71ms sd=578.6ms ipdv=382.4ms
seq=12 rtt=554.3ms rd=30.21ms sd=524.1ms ipdv=79.95ms
seq=13 rtt=505.2ms rd=26.43ms sd=478.7ms ipdv=49.15ms
seq=14 rtt=440.2ms rd=43.94ms sd=396.2ms ipdv=65ms
seq=15 rtt=414.8ms rd=31.27ms sd=383.5ms ipdv=25.4ms
seq=16 rtt=341.1ms rd=44.09ms sd=297ms ipdv=73.7ms
seq=17 rtt=298.3ms rd=45.12ms sd=253.2ms ipdv=42.75ms
seq=18 rtt=227.9ms rd=40.26ms sd=187.6ms ipdv=70.4ms
seq=19 rtt=608.1ms rd=26.7ms sd=581.4ms ipdv=380.2ms
seq=20 rtt=2.85s rd=60.55ms sd=2.79s ipdv=2.24s
seq=21 rtt=2.79s rd=65.8ms sd=2.73s ipdv=60.5ms
seq=22 rtt=2.31s rd=27.87ms sd=2.28s ipdv=481.8ms
seq=23 rtt=2.22s rd=42.26ms sd=2.17s ipdv=95.1ms
seq=24 rtt=1.73s rd=28.94ms sd=1.71s ipdv=481.3ms
seq=25 rtt=1.67s rd=44.31ms sd=1.63s ipdv=60.2ms
seq=26 rtt=1.2s rd=29.9ms sd=1.17s ipdv=475.8ms
seq=27 rtt=1.11s rd=31.04ms sd=1.08s ipdv=85.95ms
seq=28 rtt=633.3ms rd=17.16ms sd=616.1ms ipdv=479.2ms
seq=29 rtt=585.1ms rd=57.7ms sd=527.4ms ipdv=48.2ms
seq=30 rtt=539.1ms rd=51.88ms sd=487.2ms ipdv=46ms
seq=31 rtt=2.29s rd=26.99ms sd=2.26s ipdv=1.75s
seq=32 rtt=1.78s rd=26.99ms sd=1.76s ipdv=500.5ms
seq=33 rtt=1.29s rd=26.98ms sd=1.26s ipdv=499.7ms
seq=34 rtt=785.6ms rd=26.97ms sd=758.6ms ipdv=499.6ms
seq=35 rtt=307.5ms rd=41.95ms sd=265.6ms ipdv=478.1ms
seq=36 rtt=224ms rd=41.49ms sd=182.5ms ipdv=83.5ms
seq=37 rtt=679.8ms rd=46.58ms sd=633.2ms ipdv=455.8ms
seq=38 rtt=604.4ms rd=5.97ms sd=598.4ms ipdv=75.45ms
seq=39 rtt=572.9ms rd=48.73ms sd=524.1ms ipdv=31.5ms
seq=40 rtt=503ms rd=50.05ms sd=453ms ipdv=69.85ms
seq=41 rtt=425.1ms rd=45.82ms sd=379.2ms ipdv=77.95ms
seq=42 rtt=375.3ms rd=41.86ms sd=333.4ms ipdv=49.8ms
seq=43 rtt=294.6ms rd=29.65ms sd=265ms ipdv=80.65ms
seq=44 rtt=263.4ms rd=17.83ms sd=245.5ms ipdv=31.25ms
seq=45 rtt=669.8ms rd=38.82ms sd=631ms ipdv=406.4ms
seq=46 rtt=612.7ms rd=40.94ms sd=571.7ms ipdv=57.1ms
seq=47 rtt=558.3ms rd=53.83ms sd=504.4ms ipdv=54.4ms
seq=48 rtt=516.1ms rd=54.72ms sd=461.4ms ipdv=42.15ms
seq=49 rtt=466.6ms rd=47.01ms sd=419.6ms ipdv=49.5ms
seq=50 rtt=400.7ms rd=48.29ms sd=352.4ms ipdv=65.95ms
seq=51 rtt=372.1ms rd=56.84ms sd=315.2ms ipdv=28.55ms
seq=52 rtt=308.6ms rd=45.45ms sd=263.1ms ipdv=63.56ms
seq=53 rtt=269.7ms rd=48.94ms sd=220.8ms ipdv=38.85ms
seq=54 rtt=222.8ms rd=33.96ms sd=188.9ms ipdv=46.86ms
seq=55 rtt=602.9ms rd=53.26ms sd=549.7ms ipdv=380.1ms
seq=56 rtt=573.5ms rd=76.59ms sd=496.9ms ipdv=29.45ms
seq=57 rtt=518.3ms rd=74.97ms sd=443.3ms ipdv=55.2ms
seq=58 rtt=471.4ms rd=60.68ms sd=410.7ms ipdv=46.86ms
seq=59 rtt=399.3ms rd=42.53ms sd=356.7ms ipdv=72.15ms
seq=60 rtt=1.72s rd=11.44ms sd=1.7s ipdv=1.32s
seq=61 rtt=1.22s rd=11.39ms sd=1.2s ipdv=500.1ms
seq=62 rtt=715.1ms rd=11.37ms sd=703.8ms ipdv=500.7ms
seq=63 rtt=651.6ms rd=41.41ms sd=610.2ms ipdv=63.56ms
seq=64 rtt=586.4ms rd=41.41ms sd=545ms ipdv=65.2ms
seq=65 rtt=564.4ms rd=60.32ms sd=504ms ipdv=22ms
seq=66 rtt=492ms rd=15.83ms sd=476.2ms ipdv=72.35ms
seq=67 rtt=460.8ms rd=45.09ms sd=415.7ms ipdv=31.2ms
seq=68 rtt=419.3ms rd=63.69ms sd=355.6ms ipdv=41.49ms
seq=69 rtt=396.9ms rd=73.85ms sd=323ms ipdv=22.46ms
seq=70 rtt=306ms rd=49.42ms sd=256.6ms ipdv=90.85ms
seq=71 rtt=264.3ms rd=46.99ms sd=217.3ms ipdv=41.7ms
seq=72 rtt=197ms rd=41.27ms sd=155.7ms ipdv=67.31ms
seq=73 rtt=622.2ms rd=47.01ms sd=575.2ms ipdv=425.2ms
seq=74 rtt=578.8ms rd=53.59ms sd=525.2ms ipdv=43.4ms
seq=75 rtt=511.8ms rd=45.56ms sd=466.2ms ipdv=67.06ms
seq=76 rtt=485.4ms rd=28.35ms sd=457.1ms ipdv=26.35ms
seq=77 rtt=403.6ms rd=7.3ms sd=396.3ms ipdv=81.85ms
seq=78 rtt=370.4ms rd=60.38ms sd=310ms ipdv=33.15ms
seq=79 rtt=340.1ms rd=67.8ms sd=272.3ms ipdv=30.3ms
seq=80 rtt=266.4ms rd=51.43ms sd=215ms ipdv=73.7ms
seq=81 rtt=227.2ms rd=18.08ms sd=209.1ms ipdv=39.2ms
seq=82 rtt=611.6ms rd=33.31ms sd=578.3ms ipdv=384.4ms
seq=83 rtt=586.3ms rd=59.43ms sd=526.9ms ipdv=25.3ms
seq=84 rtt=537.1ms rd=68.27ms sd=468.8ms ipdv=49.25ms
seq=85 rtt=474.2ms rd=59.21ms sd=415ms ipdv=62.85ms
seq=86 rtt=3.57s rd=55.89ms sd=3.51s ipdv=3.09s
seq=87 rtt=3.07s rd=55.88ms sd=3.01s ipdv=499.7ms
seq=88 rtt=2.57s rd=55.92ms sd=2.51s ipdv=499.6ms
seq=89 rtt=2.08s rd=36.39ms sd=2.05s ipdv=484.5ms
seq=90 rtt=1.59s rd=36.34ms sd=1.55s ipdv=499.2ms
seq=91 rtt=1.95s rd=50.83ms sd=1.89s ipdv=360.4ms
seq=92 rtt=1.45s rd=50.78ms sd=1.39s ipdv=500.7ms
seq=93 rtt=945.4ms rd=50.77ms sd=894.7ms ipdv=499.6ms
seq=94 rtt=446ms rd=50.81ms sd=395.2ms ipdv=499.4ms
seq=95 rtt=405.6ms rd=27.1ms sd=378.5ms ipdv=40.41ms
seq=96 rtt=384.6ms rd=61.55ms sd=323ms ipdv=21.04ms
seq=97 rtt=321.4ms rd=58.2ms sd=263.2ms ipdv=63.21ms
seq=98 rtt=281.3ms rd=68.86ms sd=212.4ms ipdv=40.05ms
seq=99 rtt=206.2ms rd=25.59ms sd=180.6ms ipdv=75.1ms
seq=100 rtt=595.2ms rd=53.69ms sd=541.5ms ipdv=389ms
seq=101 rtt=1.91s rd=16.03ms sd=1.89s ipdv=1.31s
seq=102 rtt=1.41s rd=16.03ms sd=1.39s ipdv=500ms
seq=103 rtt=907.4ms rd=16.02ms sd=891.4ms ipdv=499.6ms
seq=104 rtt=434ms rd=41.22ms sd=392.7ms ipdv=473.5ms
seq=105 rtt=359.8ms rd=32.32ms sd=327.4ms ipdv=74.2ms
seq=106 rtt=296.6ms rd=30.39ms sd=266.2ms ipdv=63.2ms
