Data plane is up
Running irtt
UE IP is 10.45.0.10
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=432.6ms rd=42.45ms sd=390.1ms ipdv=n/a
seq=1 rtt=400.3ms rd=46.57ms sd=353.7ms ipdv=32.3ms
seq=2 rtt=1.68s rd=41.05ms sd=1.64s ipdv=1.28s
seq=3 rtt=1.18s rd=40.99ms sd=1.14s ipdv=500.7ms
seq=4 rtt=679.2ms rd=40.98ms sd=638.2ms ipdv=499.3ms
seq=5 rtt=599.1ms rd=29.36ms sd=569.8ms ipdv=80.16ms
seq=6 rtt=563.6ms rd=44.28ms sd=519.3ms ipdv=35.49ms
seq=7 rtt=521.5ms rd=27.91ms sd=493.6ms ipdv=42.06ms
seq=8 rtt=455.9ms rd=40.85ms sd=415.1ms ipdv=65.61ms
seq=9 rtt=404.4ms rd=38.01ms sd=366.4ms ipdv=51.55ms
seq=10 rtt=356.5ms rd=21ms sd=335.5ms ipdv=47.91ms
seq=11 rtt=307.6ms rd=53.61ms sd=253.9ms ipdv=48.9ms
seq=12 rtt=262.2ms rd=47.76ms sd=214.4ms ipdv=45.41ms
seq=13 rtt=225.9ms rd=31.27ms sd=194.6ms ipdv=36.3ms
seq=14 rtt=605.5ms rd=43.73ms sd=561.8ms ipdv=379.7ms
seq=15 rtt=590.2ms rd=75.95ms sd=514.3ms ipdv=15.3ms
seq=16 rtt=512.4ms rd=34ms sd=478.4ms ipdv=77.86ms
seq=17 rtt=488.6ms rd=49.24ms sd=439.4ms ipdv=23.74ms
seq=18 rtt=422ms rd=42.56ms sd=379.5ms ipdv=66.6ms
seq=19 rtt=389ms rd=56.39ms sd=332.6ms ipdv=33.01ms
seq=20 rtt=308.5ms rd=33.4ms sd=275.1ms ipdv=80.5ms
seq=21 rtt=277.5ms rd=52.49ms sd=225ms ipdv=31.01ms
seq=22 rtt=233.5ms rd=24.14ms sd=209.4ms ipdv=44ms
seq=23 rtt=616ms rd=38.07ms sd=577.9ms ipdv=382.5ms
seq=24 rtt=580.1ms rd=47.07ms sd=533ms ipdv=35.9ms
seq=25 rtt=511.3ms rd=21.34ms sd=490ms ipdv=68.75ms
seq=26 rtt=480ms rd=46.77ms sd=433.2ms ipdv=31.3ms
seq=27 rtt=410.2ms rd=21.73ms sd=388.4ms ipdv=69.85ms
seq=28 rtt=364.5ms rd=40.18ms sd=324.3ms ipdv=45.65ms
seq=29 rtt=288ms rd=33.58ms sd=254.3ms ipdv=76.56ms
seq=30 rtt=254.2ms rd=38.88ms sd=215.3ms ipdv=33.79ms
seq=31 rtt=221.9ms rd=27.38ms sd=194.5ms ipdv=32.31ms
seq=32 rtt=602.7ms rd=42.64ms sd=560.1ms ipdv=380.9ms
seq=33 rtt=549.1ms rd=54.16ms sd=495ms ipdv=53.6ms
seq=34 rtt=493.2ms rd=40.19ms sd=453ms ipdv=55.96ms
seq=35 rtt=460.4ms rd=40.6ms sd=419.8ms ipdv=32.8ms
seq=36 rtt=393.9ms rd=46.43ms sd=347.5ms ipdv=66.45ms
seq=37 rtt=354.2ms rd=46.06ms sd=308.1ms ipdv=39.74ms
seq=38 rtt=288.2ms rd=38.18ms sd=250ms ipdv=66.01ms
seq=39 rtt=267.8ms rd=55.74ms sd=212.1ms ipdv=20.34ms
seq=40 rtt=647ms rd=37.74ms sd=609.2ms ipdv=379.2ms
seq=41 rtt=572.5ms rd=33.22ms sd=539.3ms ipdv=74.45ms
seq=42 rtt=538ms rd=47.54ms sd=490.4ms ipdv=34.55ms
seq=43 rtt=475.3ms rd=25.05ms sd=450.2ms ipdv=62.7ms
seq=44 rtt=445.3ms rd=50.67ms sd=394.6ms ipdv=29.99ms
seq=45 rtt=383ms rd=17.64ms sd=365.3ms ipdv=62.31ms
seq=46 rtt=355.4ms rd=39.4ms sd=316ms ipdv=27.59ms
seq=47 rtt=296.9ms rd=44.39ms sd=252.5ms ipdv=58.51ms
seq=48 rtt=256.5ms rd=57.1ms sd=199.4ms ipdv=40.39ms
seq=49 rtt=642.1ms rd=52.47ms sd=589.6ms ipdv=385.7ms
seq=50 rtt=578.1ms rd=43.92ms sd=534.1ms ipdv=64.05ms
seq=51 rtt=553.5ms rd=59.92ms sd=493.5ms ipdv=24.59ms
seq=52 rtt=483.7ms rd=45.81ms sd=437.9ms ipdv=69.76ms
seq=53 rtt=454.2ms rd=37.84ms sd=416.3ms ipdv=29.55ms
seq=54 rtt=388.1ms rd=39.18ms sd=348.9ms ipdv=66.05ms
seq=55 rtt=358ms rd=44.81ms sd=313.2ms ipdv=30.09ms
seq=56 rtt=297ms rd=49.85ms sd=247.1ms ipdv=61.05ms
seq=57 rtt=257.7ms rd=48.51ms sd=209.1ms ipdv=39.31ms
seq=58 rtt=651.5ms rd=63.94ms sd=587.6ms ipdv=393.9ms
seq=59 rtt=587.3ms rd=39.29ms sd=548ms ipdv=64.25ms
seq=60 rtt=568.5ms rd=52.19ms sd=516.3ms ipdv=18.74ms
seq=61 rtt=493.3ms rd=37.76ms sd=455.5ms ipdv=75.26ms
seq=62 rtt=466.2ms rd=47.59ms sd=418.6ms ipdv=27.04ms
seq=63 rtt=397ms rd=17.74ms sd=379.3ms ipdv=69.21ms
seq=64 rtt=361.6ms rd=58.82ms sd=302.7ms ipdv=35.44ms
seq=65 rtt=298.3ms rd=36.58ms sd=261.7ms ipdv=63.31ms
seq=66 rtt=257.4ms rd=15.94ms sd=241.5ms ipdv=40.85ms
seq=67 rtt=234.3ms rd=29.35ms sd=205ms ipdv=23.1ms
seq=68 rtt=604.4ms rd=37.49ms sd=566.9ms ipdv=370.1ms
seq=69 rtt=567.3ms rd=52.59ms sd=514.7ms ipdv=37.11ms
seq=70 rtt=516.2ms rd=55.7ms sd=460.5ms ipdv=51.09ms
seq=71 rtt=465.4ms rd=58.62ms sd=406.7ms ipdv=50.8ms
seq=72 rtt=402.2ms rd=38ms sd=364.2ms ipdv=63.16ms
seq=73 rtt=346.2ms rd=34.46ms sd=311.7ms ipdv=56.05ms
seq=74 rtt=298.3ms rd=40.52ms sd=257.8ms ipdv=47.85ms
seq=75 rtt=265.8ms rd=42.77ms sd=223ms ipdv=32.55ms
seq=76 rtt=209.3ms rd=26.67ms sd=182.6ms ipdv=56.46ms
seq=77 rtt=582.4ms rd=15.93ms sd=566.5ms ipdv=373.1ms
seq=78 rtt=543.3ms rd=40.62ms sd=502.7ms ipdv=39.1ms
seq=79 rtt=500ms rd=34.56ms sd=465.4ms ipdv=43.35ms
seq=80 rtt=434.9ms rd=49.27ms sd=385.6ms ipdv=65.05ms
seq=81 rtt=386.8ms rd=37.04ms sd=349.7ms ipdv=48.15ms
seq=82 rtt=355.5ms rd=56.9ms sd=298.6ms ipdv=31.25ms
seq=83 rtt=291.4ms rd=36.25ms sd=255.2ms ipdv=64.1ms
