Data plane is up
Running irtt
UE IP is 10.45.0.8
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=18.45ms rd=-1.72s sd=1.74s ipdv=n/a
seq=1 rtt=20.45ms rd=-1.91s sd=1.93s ipdv=2ms
seq=2 rtt=23.02ms rd=-2.09s sd=2.11s ipdv=2.56ms
seq=3 rtt=26.01ms rd=-2.26s sd=2.28s ipdv=3ms
seq=4 rtt=27.57ms rd=-2.44s sd=2.47s ipdv=1.56ms
seq=5 rtt=29.67ms rd=-2.62s sd=2.65s ipdv=2.09ms
seq=6 rtt=11.49ms rd=-2.79s sd=2.81s ipdv=18.17ms
seq=7 rtt=14.35ms rd=-2.97s sd=2.99s ipdv=2.86ms
seq=8 rtt=15.35ms rd=-3.16s sd=3.17s ipdv=1ms
seq=9 rtt=17.4ms rd=-3.34s sd=3.36s ipdv=2.05ms
seq=10 rtt=19.46ms rd=-3.52s sd=3.54s ipdv=2.06ms
seq=11 rtt=20.35ms rd=-3.7s sd=3.72s ipdv=896µs
seq=12 rtt=22.16ms rd=-3.91s sd=3.93s ipdv=1.8ms
seq=13 rtt=22.75ms rd=-4.07s sd=4.1s ipdv=596µs
seq=14 rtt=23.91ms rd=-4.25s sd=4.27s ipdv=1.15ms
seq=15 rtt=25.65ms rd=-4.43s sd=4.45s ipdv=1.75ms
seq=16 rtt=26.46ms rd=-4.61s sd=4.64s ipdv=802µs
seq=17 rtt=28.96ms rd=-5.95s sd=5.98s ipdv=2.5ms
seq=18 rtt=30.91ms rd=-7.33s sd=7.36s ipdv=1.95ms
seq=19 rtt=13.82ms rd=-8.71s sd=8.72s ipdv=17.09ms
seq=20 rtt=15.48ms rd=-10.1s sd=10.1s ipdv=1.66ms
seq=21 rtt=17.68ms rd=-11.6s sd=11.6s ipdv=2.2ms
seq=22 rtt=19.58ms rd=-13s sd=13s ipdv=1.9ms
seq=23 rtt=21.38ms rd=-14.4s sd=14.4s ipdv=1.8ms
seq=24 rtt=23.43ms rd=-15.7s sd=15.7s ipdv=2.05ms
seq=25 rtt=25.58ms rd=-17.2s sd=17.2s ipdv=2.15ms
seq=26 rtt=27.53ms rd=-18.6s sd=18.6s ipdv=1.96ms
seq=27 rtt=29.68ms rd=-20s sd=20s ipdv=2.15ms
seq=28 rtt=11.31ms rd=-21.4s sd=21.4s ipdv=18.37ms
seq=29 rtt=13.36ms rd=-22.8s sd=22.8s ipdv=2.05ms
seq=30 rtt=14.41ms rd=-24.2s sd=24.2s ipdv=1.05ms
seq=31 rtt=16.36ms rd=-25.6s sd=25.6s ipdv=1.95ms
seq=32 rtt=18.41ms rd=-27.1s sd=27.1s ipdv=2.05ms
seq=33 rtt=20.46ms rd=-28.5s sd=28.6s ipdv=2.05ms
seq=34 rtt=21.52ms rd=-30s sd=30s ipdv=1.06ms
seq=35 rtt=23.42ms rd=-31.4s sd=31.4s ipdv=1.9ms
seq=36 rtt=25.37ms rd=-32.9s sd=32.9s ipdv=1.95ms
seq=37 rtt=26.37ms rd=-34.2s sd=34.3s ipdv=999µs
seq=38 rtt=28.22ms rd=-35.6s sd=35.7s ipdv=1.85ms
seq=39 rtt=10.45ms rd=-37.1s sd=37.1s ipdv=17.76ms
seq=40 rtt=11.2ms rd=-38.4s sd=38.4s ipdv=746µs
seq=41 rtt=13.36ms rd=-39.8s sd=39.8s ipdv=2.15ms
seq=42 rtt=15.38ms rd=-42.5s sd=42.5s ipdv=2.02ms
seq=43 rtt=17.36ms rd=-43.9s sd=44s ipdv=1.98ms
seq=44 rtt=19.35ms rd=-1.39s sd=1.41s ipdv=1.99ms
seq=45 rtt=20.1ms rd=-2.8s sd=2.82s ipdv=746µs
seq=46 rtt=22.35ms rd=-4.23s sd=4.26s ipdv=2.25ms
seq=47 rtt=23.3ms rd=-5.67s sd=5.7s ipdv=950µs
seq=48 rtt=25.26ms rd=-7.1s sd=7.13s ipdv=1.95ms
seq=49 rtt=26.36ms rd=-8.54s sd=8.56s ipdv=1.1ms
