Data plane is up
Running irtt
UE IP is 10.45.0.2
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=35.6ms rd=4.98ms sd=30.62ms ipdv=n/a
seq=1 rtt=34.25ms rd=6.08ms sd=28.17ms ipdv=1.35ms
seq=2 rtt=21.55ms rd=2.15ms sd=19.4ms ipdv=12.7ms
seq=3 rtt=46.85ms rd=2.93ms sd=43.91ms ipdv=25.3ms
seq=4 rtt=46.4ms rd=6.66ms sd=39.74ms ipdv=447µs
seq=5 rtt=36.8ms rd=4.09ms sd=32.7ms ipdv=9.6ms
seq=6 rtt=27.15ms rd=7.94ms sd=19.21ms ipdv=9.65ms
seq=7 rtt=53.6ms rd=5.55ms sd=48.05ms ipdv=26.45ms
seq=8 rtt=35.55ms rd=3.43ms sd=32.12ms ipdv=18.05ms
seq=9 rtt=25ms rd=4.72ms sd=20.28ms ipdv=10.55ms
seq=10 rtt=53.25ms rd=7.44ms sd=45.8ms ipdv=28.25ms
seq=11 rtt=35.7ms rd=2.99ms sd=32.71ms ipdv=17.55ms
seq=12 rtt=29.75ms rd=6.08ms sd=23.66ms ipdv=5.95ms
seq=13 rtt=51.25ms rd=6.24ms sd=45ms ipdv=21.5ms
seq=14 rtt=38.5ms rd=1.32ms sd=37.18ms ipdv=12.75ms
seq=15 rtt=24.05ms rd=5.13ms sd=18.92ms ipdv=14.45ms
seq=16 rtt=52.2ms rd=5.56ms sd=46.64ms ipdv=28.15ms
seq=17 rtt=36.25ms rd=3.75ms sd=32.5ms ipdv=15.95ms
seq=18 rtt=27.25ms rd=6.18ms sd=21.06ms ipdv=9ms
seq=19 rtt=54.45ms rd=5.95ms sd=48.49ms ipdv=27.2ms
seq=20 rtt=39.7ms rd=3.28ms sd=36.41ms ipdv=14.75ms
seq=21 rtt=29.35ms rd=4.56ms sd=24.78ms ipdv=10.35ms
seq=22 rtt=19.7ms rd=2.45ms sd=17.25ms ipdv=9.65ms
seq=23 rtt=40.3ms rd=3.09ms sd=37.21ms ipdv=20.6ms
seq=24 rtt=33.15ms rd=6.17ms sd=26.98ms ipdv=7.15ms
seq=25 rtt=25.35ms rd=3.01ms sd=22.34ms ipdv=7.8ms
seq=26 rtt=53.85ms rd=3.81ms sd=50.08ms ipdv=28.5ms
seq=27 rtt=45.65ms rd=5.72ms sd=39.93ms ipdv=8.2ms
seq=28 rtt=31ms rd=3.05ms sd=27.95ms ipdv=14.65ms
seq=29 rtt=28.15ms rd=7.71ms sd=20.44ms ipdv=2.85ms
seq=30 rtt=48.1ms rd=3.29ms sd=44.86ms ipdv=19.95ms
seq=31 rtt=38ms rd=2.38ms sd=35.61ms ipdv=10.1ms
seq=32 rtt=26.85ms rd=7.19ms sd=19.66ms ipdv=11.15ms
seq=33 rtt=54.6ms rd=5.14ms sd=49.45ms ipdv=27.75ms
seq=34 rtt=38.4ms rd=2.75ms sd=35.65ms ipdv=16.2ms
seq=35 rtt=27.85ms rd=5.71ms sd=22.14ms ipdv=10.55ms
seq=36 rtt=58ms rd=7.83ms sd=50.17ms ipdv=30.15ms
seq=37 rtt=47.05ms rd=2.05ms sd=44.99ms ipdv=10.95ms
seq=38 rtt=37.65ms rd=6.51ms sd=31.14ms ipdv=9.4ms
seq=39 rtt=28.35ms rd=3.79ms sd=24.56ms ipdv=9.3ms
seq=40 rtt=56.25ms rd=3.69ms sd=52.56ms ipdv=27.9ms
seq=41 rtt=41.9ms rd=4.48ms sd=37.42ms ipdv=14.35ms
seq=42 rtt=28.6ms rd=3.15ms sd=25.45ms ipdv=13.3ms
