Data plane is up
Running irtt
UE IP is 10.45.0.13
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=20.85ms rd=-12m45s sd=12m45s ipdv=n/a
seq=1 rtt=27.36ms rd=-12m50s sd=12m50s ipdv=6.51ms
seq=2 rtt=16.96ms rd=-12m55s sd=12m55s ipdv=10.4ms
seq=3 rtt=24.99ms rd=-13m0s sd=13m0s ipdv=8.03ms
seq=4 rtt=13.17ms rd=-13m4s sd=13m4s ipdv=11.81ms
seq=5 rtt=22.11ms rd=-13m9s sd=13m9s ipdv=8.94ms
seq=6 rtt=9.09ms rd=-13m14s sd=13m14s ipdv=13.03ms
seq=7 rtt=18.58ms rd=-13m18s sd=13m18s ipdv=9.49ms
seq=8 rtt=27.71ms rd=-13m23s sd=13m23s ipdv=9.13ms
seq=9 rtt=14.43ms rd=-13m28s sd=13m28s ipdv=13.28ms
seq=10 rtt=23.97ms rd=-13m33s sd=13m33s ipdv=9.53ms
seq=11 rtt=11.01ms rd=-13m37s sd=13m37s ipdv=12.96ms
seq=12 rtt=20.75ms rd=-13m42s sd=13m42s ipdv=9.74ms
seq=13 rtt=9.44ms rd=-13m47s sd=13m47s ipdv=11.31ms
seq=14 rtt=17.11ms rd=-13m52s sd=13m52s ipdv=7.67ms
seq=15 rtt=25.44ms rd=-13m56s sd=13m56s ipdv=8.33ms
seq=16 rtt=13.18ms rd=-14m1s sd=14m1s ipdv=12.26ms
seq=17 rtt=21.86ms rd=-14m6s sd=14m6s ipdv=8.68ms
seq=18 rtt=8.98ms rd=-14m11s sd=14m11s ipdv=12.87ms
seq=19 rtt=18.68ms rd=-14m15s sd=14m15s ipdv=9.7ms
seq=20 rtt=27.66ms rd=-14m20s sd=14m20s ipdv=8.98ms
seq=21 rtt=14.34ms rd=-14m25s sd=14m25s ipdv=13.32ms
seq=22 rtt=23.67ms rd=-14m29s sd=14m30s ipdv=9.33ms
seq=23 rtt=11.85ms rd=-14m34s sd=14m34s ipdv=11.81ms
seq=24 rtt=20.24ms rd=-14m39s sd=14m39s ipdv=8.38ms
seq=25 rtt=27.71ms rd=-14m44s sd=14m44s ipdv=7.47ms
seq=26 rtt=16.76ms rd=-14m48s sd=14m48s ipdv=10.95ms
seq=27 rtt=25.59ms rd=-14m53s sd=14m53s ipdv=8.83ms
seq=28 rtt=13.22ms rd=-14m58s sd=14m58s ipdv=12.36ms
seq=29 rtt=21.6ms rd=-15m2s sd=15m2s ipdv=8.38ms
seq=30 rtt=9.19ms rd=-15m7s sd=15m7s ipdv=12.41ms
seq=31 rtt=18.02ms rd=-15m12s sd=15m12s ipdv=8.83ms
seq=32 rtt=27.3ms rd=-15m16s sd=15m16s ipdv=9.29ms
seq=33 rtt=13.98ms rd=-15m21s sd=15m21s ipdv=13.33ms
seq=34 rtt=22.76ms rd=-15m25s sd=15m25s ipdv=8.79ms
seq=35 rtt=10.05ms rd=-15m30s sd=15m30s ipdv=12.71ms
seq=36 rtt=18.53ms rd=-15m34s sd=15m34s ipdv=8.48ms
seq=37 rtt=124.4ms rd=-15m39s sd=15m39s ipdv=105.9ms
seq=38 rtt=15.89ms rd=-15m44s sd=15m44s ipdv=108.5ms
seq=39 rtt=24.13ms rd=-15m49s sd=15m49s ipdv=8.23ms
seq=40 rtt=11.36ms rd=-15m53s sd=15m53s ipdv=12.77ms
seq=41 rtt=20.24ms rd=-15m58s sd=15m58s ipdv=8.88ms
seq=42 rtt=9.44ms rd=-16m2s sd=16m2s ipdv=10.8ms
seq=43 rtt=16.9ms rd=-16m7s sd=16m7s ipdv=7.47ms
seq=44 rtt=25.54ms rd=-16m12s sd=16m12s ipdv=8.64ms
seq=45 rtt=13.23ms rd=-16m17s sd=16m17s ipdv=12.31ms
seq=46 rtt=21.76ms rd=-16m21s sd=16m21s ipdv=8.53ms
seq=47 rtt=9.59ms rd=-16m26s sd=16m26s ipdv=12.17ms
seq=48 rtt=18.72ms rd=-16m31s sd=16m31s ipdv=9.14ms
seq=49 rtt=26.96ms rd=-16m35s sd=16m35s ipdv=8.23ms
seq=50 rtt=14.59ms rd=-16m40s sd=16m40s ipdv=12.37ms
seq=51 rtt=23.22ms rd=-16m45s sd=16m45s ipdv=8.63ms
seq=52 rtt=10.16ms rd=-16m48s sd=16m48s ipdv=13.06ms
seq=53 rtt=17.1ms rd=-16m52s sd=16m52s ipdv=6.94ms
seq=54 rtt=24.83ms rd=-16m55s sd=16m55s ipdv=7.73ms
seq=55 rtt=10.07ms rd=-16m58s sd=16m58s ipdv=14.76ms
seq=56 rtt=17.9ms rd=-17m1s sd=17m1s ipdv=7.83ms
seq=57 rtt=24.89ms rd=-17m4s sd=17m4s ipdv=6.98ms
seq=58 rtt=11.42ms rd=-17m7s sd=17m7s ipdv=13.46ms
seq=59 rtt=18.56ms rd=-17m10s sd=17m10s ipdv=7.14ms
seq=60 rtt=24.82ms rd=-17m14s sd=17m14s ipdv=6.26ms
seq=61 rtt=11.52ms rd=-17m17s sd=17m17s ipdv=13.29ms
seq=62 rtt=17.95ms rd=-17m20s sd=17m20s ipdv=6.43ms
seq=63 rtt=25.84ms rd=-17m23s sd=17m23s ipdv=7.89ms
seq=64 rtt=11.36ms rd=-17m26s sd=17m26s ipdv=14.48ms
seq=65 rtt=18.47ms rd=-17m29s sd=17m29s ipdv=7.11ms
seq=66 rtt=26.14ms rd=-17m32s sd=17m32s ipdv=7.67ms
seq=67 rtt=11.87ms rd=-17m35s sd=17m35s ipdv=14.27ms
seq=68 rtt=19.66ms rd=-17m38s sd=17m38s ipdv=7.79ms
