Data plane is up
Running irtt
UE IP is 10.45.0.12
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=20.59ms rd=-12m46s sd=12m46s ipdv=n/a
seq=1 rtt=9.49ms rd=-12m51s sd=12m51s ipdv=11.1ms
seq=2 rtt=17.05ms rd=-12m56s sd=12m56s ipdv=7.56ms
seq=3 rtt=25.29ms rd=-13m0s sd=13m0s ipdv=8.23ms
seq=4 rtt=12.62ms rd=-13m5s sd=13m5s ipdv=12.67ms
seq=5 rtt=21.86ms rd=-13m10s sd=13m10s ipdv=9.24ms
seq=6 rtt=9.19ms rd=-13m14s sd=13m14s ipdv=12.67ms
seq=7 rtt=18.52ms rd=-13m19s sd=13m19s ipdv=9.33ms
seq=8 rtt=27.05ms rd=-13m24s sd=13m24s ipdv=8.53ms
seq=9 rtt=14.33ms rd=-13m29s sd=13m29s ipdv=12.72ms
seq=10 rtt=23.57ms rd=-13m34s sd=13m34s ipdv=9.24ms
seq=11 rtt=11.61ms rd=-13m38s sd=13m38s ipdv=11.96ms
seq=12 rtt=20.03ms rd=-13m43s sd=13m43s ipdv=8.43ms
seq=13 rtt=125.2ms rd=-13m48s sd=13m48s ipdv=105.2ms
seq=14 rtt=16.7ms rd=-13m52s sd=13m52s ipdv=108.5ms
seq=15 rtt=24.48ms rd=-13m57s sd=13m57s ipdv=7.78ms
seq=16 rtt=12.61ms rd=-14m2s sd=14m2s ipdv=11.87ms
seq=17 rtt=21.19ms rd=-14m7s sd=14m7s ipdv=8.58ms
seq=18 rtt=9.39ms rd=-14m11s sd=14m11s ipdv=11.81ms
seq=19 rtt=17.91ms rd=-14m16s sd=14m16s ipdv=8.53ms
seq=20 rtt=26.4ms rd=-14m21s sd=14m21s ipdv=8.48ms
seq=21 rtt=14.54ms rd=-14m26s sd=14m26s ipdv=11.86ms
seq=22 rtt=22.75ms rd=-14m30s sd=14m30s ipdv=8.22ms
seq=23 rtt=10.18ms rd=-14m35s sd=14m35s ipdv=12.57ms
seq=24 rtt=19.37ms rd=-14m40s sd=14m40s ipdv=9.19ms
seq=25 rtt=28.42ms rd=-14m44s sd=14m44s ipdv=9.05ms
seq=26 rtt=15.28ms rd=-14m49s sd=14m49s ipdv=13.14ms
seq=27 rtt=24.32ms rd=-14m54s sd=14m54s ipdv=9.04ms
seq=28 rtt=11.85ms rd=-14m58s sd=14m58s ipdv=12.47ms
seq=29 rtt=20.19ms rd=-15m3s sd=15m3s ipdv=8.33ms
seq=30 rtt=8.99ms rd=-15m8s sd=15m8s ipdv=11.2ms
seq=31 rtt=16.4ms rd=-15m12s sd=15m12s ipdv=7.41ms
seq=32 rtt=25.34ms rd=-15m17s sd=15m17s ipdv=8.94ms
seq=33 rtt=13.62ms rd=-15m22s sd=15m22s ipdv=11.72ms
seq=34 rtt=20.81ms rd=-15m26s sd=15m26s ipdv=7.19ms
seq=35 rtt=9.69ms rd=-15m30s sd=15m30s ipdv=11.12ms
seq=36 rtt=17.66ms rd=-15m35s sd=15m35s ipdv=7.98ms
seq=37 rtt=26.34ms rd=-15m40s sd=15m40s ipdv=8.68ms
seq=38 rtt=14.83ms rd=-15m45s sd=15m45s ipdv=11.51ms
seq=39 rtt=23.32ms rd=-15m49s sd=15m49s ipdv=8.49ms
seq=40 rtt=10.3ms rd=-15m54s sd=15m54s ipdv=13.02ms
seq=41 rtt=18.97ms rd=-15m59s sd=15m59s ipdv=8.68ms
seq=42 rtt=27.65ms rd=-16m3s sd=16m3s ipdv=8.68ms
seq=43 rtt=15.04ms rd=-16m8s sd=16m8s ipdv=12.62ms
seq=44 rtt=24.05ms rd=-16m13s sd=16m13s ipdv=9.01ms
seq=45 rtt=11.11ms rd=-16m17s sd=16m17s ipdv=12.94ms
seq=46 rtt=21.19ms rd=-16m22s sd=16m22s ipdv=10.09ms
seq=47 rtt=9.54ms rd=-16m27s sd=16m27s ipdv=11.66ms
seq=48 rtt=16.95ms rd=-16m31s sd=16m31s ipdv=7.42ms
seq=49 rtt=25.23ms rd=-16m36s sd=16m36s ipdv=8.28ms
seq=50 rtt=12.82ms rd=-16m41s sd=16m41s ipdv=12.42ms
seq=51 rtt=20.99ms rd=-16m46s sd=16m46s ipdv=8.18ms
seq=52 rtt=9.05ms rd=-16m49s sd=16m49s ipdv=11.94ms
seq=53 rtt=14.48ms rd=-16m52s sd=16m52s ipdv=5.43ms
seq=54 rtt=22.21ms rd=-16m55s sd=16m55s ipdv=7.73ms
seq=55 rtt=9.07ms rd=-16m58s sd=16m58s ipdv=13.14ms
seq=56 rtt=15.45ms rd=-17m2s sd=17m2s ipdv=6.38ms
seq=57 rtt=22.95ms rd=-17m5s sd=17m5s ipdv=7.51ms
seq=58 rtt=9.2ms rd=-17m8s sd=17m8s ipdv=13.75ms
seq=59 rtt=15.64ms rd=-17m11s sd=17m11s ipdv=6.44ms
seq=60 rtt=23.06ms rd=-17m14s sd=17m14s ipdv=7.42ms
seq=61 rtt=9.46ms rd=-17m17s sd=17m17s ipdv=13.59ms
seq=62 rtt=15.99ms rd=-17m20s sd=17m20s ipdv=6.53ms
seq=63 rtt=22.97ms rd=-17m23s sd=17m23s ipdv=6.99ms
seq=64 rtt=9.65ms rd=-17m26s sd=17m26s ipdv=13.32ms
seq=65 rtt=16.55ms rd=-17m29s sd=17m29s ipdv=6.9ms
seq=66 rtt=23.66ms rd=-17m33s sd=17m33s ipdv=7.11ms
seq=67 rtt=9.96ms rd=-17m36s sd=17m36s ipdv=13.71ms
seq=68 rtt=16.7ms rd=-17m39s sd=17m39s ipdv=6.74ms
seq=69 rtt=23.97ms rd=-17m42s sd=17m42s ipdv=7.28ms
seq=70 rtt=10.25ms rd=-17m45s sd=17m45s ipdv=13.72ms
seq=71 rtt=17.55ms rd=-17m48s sd=17m48s ipdv=7.3ms
seq=72 rtt=23.81ms rd=-17m51s sd=17m51s ipdv=6.26ms
seq=73 rtt=9.75ms rd=-17m54s sd=17m54s ipdv=14.05ms
seq=74 rtt=16.89ms rd=-17m57s sd=17m57s ipdv=7.13ms
seq=75 rtt=23.67ms rd=-18m0s sd=18m0s ipdv=6.79ms
seq=76 rtt=10.91ms rd=-18m3s sd=18m3s ipdv=12.76ms
seq=77 rtt=17.56ms rd=-18m6s sd=18m6s ipdv=6.64ms
seq=78 rtt=24.81ms rd=-18m9s sd=18m9s ipdv=7.26ms
seq=79 rtt=10.11ms rd=-18m12s sd=18m12s ipdv=14.7ms
seq=80 rtt=17.39ms rd=-18m15s sd=18m15s ipdv=7.28ms
seq=81 rtt=23.67ms rd=-18m18s sd=18m18s ipdv=6.28ms
seq=82 rtt=10.05ms rd=-18m21s sd=18m21s ipdv=13.63ms
seq=83 rtt=17.5ms rd=-18m24s sd=18m24s ipdv=7.46ms
seq=84 rtt=23.92ms rd=-18m27s sd=18m27s ipdv=6.42ms
seq=85 rtt=10.11ms rd=-18m30s sd=18m30s ipdv=13.81ms
