Data plane is up
Running irtt
UE IP is 10.45.0.24
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.18s rd=172.1ms sd=1.01s ipdv=n/a
seq=1 rtt=731.3ms rd=135.6ms sd=595.7ms ipdv=447.1ms
seq=2 rtt=1.22s rd=161.1ms sd=1.06s ipdv=488.6ms
seq=3 rtt=762.4ms rd=125ms sd=637.4ms ipdv=457.5ms
seq=4 rtt=1.31s rd=129.2ms sd=1.18s ipdv=551.7ms
seq=5 rtt=857ms rd=115.6ms sd=741.4ms ipdv=457.1ms
seq=6 rtt=1.41s rd=145.9ms sd=1.26s ipdv=553.7ms
seq=7 rtt=971.2ms rd=128.9ms sd=842.3ms ipdv=439.6ms
seq=8 rtt=1.53s rd=108.6ms sd=1.42s ipdv=554.9ms
seq=9 rtt=1.09s rd=105.9ms sd=981.2ms ipdv=439ms
seq=10 rtt=1.07s rd=105.7ms sd=959.9ms ipdv=21.41ms
seq=11 rtt=1.18s rd=146.7ms sd=1.03s ipdv=110.9ms
seq=12 rtt=677.1ms rd=146.7ms sd=530.4ms ipdv=499.3ms
seq=13 rtt=1.38s rd=144.5ms sd=1.24s ipdv=707.4ms
seq=14 rtt=1s rd=158.3ms sd=845.4ms ipdv=380.9ms
seq=15 rtt=3.76s rd=108.5ms sd=3.65s ipdv=2.76s
seq=16 rtt=3.26s rd=108.5ms sd=3.15s ipdv=500.9ms
seq=17 rtt=2.76s rd=108.5ms sd=2.65s ipdv=500ms
seq=18 rtt=2.26s rd=108.5ms sd=2.15s ipdv=499.7ms
seq=19 rtt=1.83s rd=117.3ms sd=1.71s ipdv=434ms
seq=20 rtt=4.84s rd=144ms sd=4.69s ipdv=3.01s
seq=21 rtt=4.34s rd=144ms sd=4.19s ipdv=499.1ms
seq=22 rtt=3.84s rd=143.9ms sd=3.69s ipdv=500.7ms
seq=23 rtt=3.34s rd=143.9ms sd=3.19s ipdv=500.2ms
seq=24 rtt=2.84s rd=144ms sd=2.69s ipdv=499.7ms
seq=26 rtt=1.9s rd=131.7ms sd=1.77s ipdv=n/a
seq=27 rtt=1.87s rd=88.35ms sd=1.78s ipdv=35.96ms
