Data plane is up
Running irtt
UE IP is 10.45.0.11
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.02s rd=111.5ms sd=908.5ms ipdv=n/a
seq=1 rtt=564.2ms rd=83.15ms sd=481ms ipdv=455.8ms
seq=2 rtt=957.6ms rd=126.5ms sd=831.1ms ipdv=393.5ms
seq=3 rtt=546.5ms rd=165.6ms sd=380.9ms ipdv=411.1ms
seq=4 rtt=1.03s rd=114.3ms sd=915.6ms ipdv=483.4ms
seq=5 rtt=1.35s rd=80ms sd=1.27s ipdv=316ms
seq=6 rtt=897.6ms rd=62.75ms sd=834.8ms ipdv=448.3ms
seq=7 rtt=1.4s rd=153.8ms sd=1.24s ipdv=498.3ms
seq=8 rtt=970.1ms rd=127.7ms sd=842.4ms ipdv=425.7ms
seq=9 rtt=1.5s rd=108.8ms sd=1.39s ipdv=527.7ms
seq=10 rtt=1.08s rd=164.2ms sd=911.5ms ipdv=422.2ms
seq=11 rtt=978.3ms rd=88.03ms sd=890.3ms ipdv=97.35ms
seq=12 rtt=1.02s rd=164.6ms sd=855.5ms ipdv=41.85ms
seq=13 rtt=590.8ms rd=130.8ms sd=460ms ipdv=429.4ms
seq=14 rtt=1.11s rd=116.7ms sd=995.7ms ipdv=521.6ms
seq=15 rtt=682.9ms rd=104.3ms sd=578.6ms ipdv=429.4ms
seq=16 rtt=1.24s rd=140.4ms sd=1.1s ipdv=558.7ms
seq=17 rtt=798.5ms rd=87.99ms sd=710.5ms ipdv=443.1ms
seq=18 rtt=1.2s rd=110.3ms sd=1.09s ipdv=404.2ms
seq=19 rtt=746.8ms rd=86.79ms sd=660ms ipdv=455.9ms
seq=20 rtt=1.31s rd=129.9ms sd=1.18s ipdv=559.4ms
seq=21 rtt=1.3s rd=88.71ms sd=1.21s ipdv=5.5ms
seq=22 rtt=1.32s rd=114.7ms sd=1.2s ipdv=18.85ms
seq=23 rtt=819.2ms rd=114.7ms sd=704.5ms ipdv=500.4ms
seq=24 rtt=1.43s rd=126.4ms sd=1.3s ipdv=611.4ms
seq=25 rtt=980.4ms rd=95.18ms sd=885.3ms ipdv=450.2ms
seq=26 rtt=1.38s rd=81.51ms sd=1.3s ipdv=404.3ms
seq=27 rtt=943.1ms rd=98.43ms sd=844.7ms ipdv=441.6ms
seq=28 rtt=1.49s rd=138.4ms sd=1.35s ipdv=544.6ms
seq=29 rtt=988.1ms rd=138.4ms sd=849.7ms ipdv=499.6ms
seq=30 rtt=1.5s rd=150ms sd=1.35s ipdv=513.4ms
seq=31 rtt=1.07s rd=147.2ms sd=919.2ms ipdv=435.1ms
seq=32 rtt=603ms rd=143.1ms sd=459.9ms ipdv=463.4ms
seq=33 rtt=1.1s rd=91.11ms sd=1.01s ipdv=499.7ms
seq=34 rtt=697.9ms rd=122.2ms sd=575.8ms ipdv=404.8ms
seq=35 rtt=1.23s rd=175.9ms sd=1.05s ipdv=527.3ms
seq=36 rtt=771.8ms rd=154.8ms sd=617.1ms ipdv=453.4ms
seq=37 rtt=1.29s rd=116.6ms sd=1.18s ipdv=521.3ms
seq=38 rtt=892.7ms rd=150.5ms sd=742.2ms ipdv=400.4ms
seq=39 rtt=1.4s rd=133.7ms sd=1.26s ipdv=505ms
seq=40 rtt=953.3ms rd=114ms sd=839.3ms ipdv=444.4ms
seq=41 rtt=4s rd=156.5ms sd=3.84s ipdv=3.05s
seq=42 rtt=3.5s rd=156.5ms sd=3.34s ipdv=499.8ms
seq=43 rtt=3s rd=156.5ms sd=2.85s ipdv=499.6ms
seq=44 rtt=3.56s rd=103.4ms sd=3.45s ipdv=555.4ms
seq=45 rtt=3.57s rd=166.4ms sd=3.41s ipdv=16.45ms
seq=46 rtt=3.07s rd=166.3ms sd=2.91s ipdv=500.6ms
seq=47 rtt=3.14s rd=154.6ms sd=2.99s ipdv=71.84ms
seq=48 rtt=2.73s rd=151ms sd=2.58s ipdv=416.3ms
seq=49 rtt=2.23s rd=151ms sd=2.08s ipdv=499.6ms
seq=50 rtt=1.79s rd=121.7ms sd=1.66s ipdv=443ms
seq=51 rtt=2.26s rd=112.6ms sd=2.15s ipdv=477.5ms
seq=52 rtt=1.82s rd=113.5ms sd=1.71s ipdv=439.3ms
seq=53 rtt=2.48s rd=142.6ms sd=2.34s ipdv=657.8ms
seq=54 rtt=2.05s rd=113.8ms sd=1.93s ipdv=436.3ms
seq=55 rtt=2.63s rd=142.1ms sd=2.49s ipdv=588.2ms
seq=56 rtt=2.19s rd=113.4ms sd=2.08s ipdv=441.3ms
seq=57 rtt=2.9s rd=212.9ms sd=2.69s ipdv=710.7ms
seq=58 rtt=2.45s rd=178ms sd=2.28s ipdv=448.5ms
seq=59 rtt=2.91s rd=106.2ms sd=2.81s ipdv=459.6ms
seq=60 rtt=2.49s rd=114.5ms sd=2.37s ipdv=425.1ms
seq=61 rtt=3.19s rd=192.4ms sd=2.99s ipdv=695.6ms
seq=62 rtt=2.72s rd=151.5ms sd=2.56s ipdv=469.6ms
seq=63 rtt=2.22s rd=151.5ms sd=2.06s ipdv=500.4ms
seq=64 rtt=2.79s rd=134.7ms sd=2.66s ipdv=575.1ms
seq=65 rtt=2.35s rd=125.5ms sd=2.23s ipdv=435.9ms
seq=66 rtt=2.99s rd=140.7ms sd=2.85s ipdv=632.3ms
seq=67 rtt=2.57s rd=112.5ms sd=2.46s ipdv=416.2ms
seq=68 rtt=3.16s rd=144ms sd=3.01s ipdv=585.2ms
seq=69 rtt=2.73s rd=155.1ms sd=2.58s ipdv=423.1ms
seq=70 rtt=2.61s rd=82.02ms sd=2.53s ipdv=119.1ms
seq=71 rtt=2.88s rd=152.4ms sd=2.72s ipdv=263.5ms
seq=72 rtt=2.43s rd=95.45ms sd=2.34s ipdv=445.1ms
seq=73 rtt=3.05s rd=153.2ms sd=2.89s ipdv=616.2ms
seq=74 rtt=2.62s rd=168.5ms sd=2.45s ipdv=429.2ms
seq=75 rtt=3.31s rd=153.3ms sd=3.16s ipdv=693.6ms
seq=76 rtt=2.85s rd=130.7ms sd=2.72s ipdv=459.2ms
seq=77 rtt=2.77s rd=71.41ms sd=2.7s ipdv=78.56ms
seq=78 rtt=3.12s rd=283.3ms sd=2.84s ipdv=347ms
seq=79 rtt=2.67s rd=262.9ms sd=2.4s ipdv=453.9ms
seq=80 rtt=3.23s rd=136.3ms sd=3.09s ipdv=558.6ms
seq=81 rtt=2.81s rd=149.2ms sd=2.66s ipdv=419.7ms
seq=82 rtt=2.78s rd=152.3ms sd=2.63s ipdv=22.95ms
seq=83 rtt=2.88s rd=125.1ms sd=2.76s ipdv=99.61ms
seq=84 rtt=2.45s rd=113.2ms sd=2.33s ipdv=436.7ms
seq=85 rtt=3.09s rd=113.1ms sd=2.98s ipdv=647.5ms
seq=86 rtt=2.67s rd=117.3ms sd=2.55s ipdv=428.4ms
seq=87 rtt=3.25s rd=120.3ms sd=3.13s ipdv=582.5ms
seq=88 rtt=2.8s rd=93.82ms sd=2.71s ipdv=443.3ms
seq=89 rtt=2.69s rd=60.06ms sd=2.63s ipdv=112.5ms
seq=90 rtt=2.96s rd=131.9ms sd=2.83s ipdv=265.9ms
seq=91 rtt=2.52s rd=120.9ms sd=2.4s ipdv=434.5ms
seq=92 rtt=3.14s rd=130.6ms sd=3.01s ipdv=613.3ms
seq=93 rtt=2.73s rd=145.3ms sd=2.58s ipdv=407.7ms
seq=94 rtt=3.35s rd=237.2ms sd=3.12s ipdv=625.3ms
seq=95 rtt=2.93s rd=209.7ms sd=2.72s ipdv=425ms
seq=96 rtt=2.48s rd=181.5ms sd=2.3s ipdv=449.6ms
