Data plane is up
Running irtt
UE IP is 10.45.0.5
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=956.7ms rd=77.15ms sd=879.5ms ipdv=n/a
seq=1 rtt=542.4ms rd=68.22ms sd=474.2ms ipdv=414.3ms
seq=2 rtt=968.4ms rd=150.2ms sd=818.2ms ipdv=426ms
seq=3 rtt=1.34s rd=90.34ms sd=1.25s ipdv=367.3ms
seq=4 rtt=1.29s rd=86.42ms sd=1.21s ipdv=41.66ms
seq=5 rtt=1.36s rd=116.5ms sd=1.25s ipdv=70.9ms
seq=6 rtt=865.6ms rd=116.5ms sd=749.1ms ipdv=499.3ms
seq=7 rtt=1.31s rd=113.3ms sd=1.2s ipdv=449.1ms
seq=8 rtt=863.8ms rd=85.75ms sd=778ms ipdv=450.9ms
seq=9 rtt=1.37s rd=131ms sd=1.24s ipdv=508ms
seq=10 rtt=910.7ms rd=95.38ms sd=815.3ms ipdv=461.1ms
seq=11 rtt=1.37s rd=117.7ms sd=1.25s ipdv=458.3ms
seq=12 rtt=942.3ms rd=116.6ms sd=825.7ms ipdv=426.8ms
seq=13 rtt=1.5s rd=126ms sd=1.37s ipdv=556.4ms
seq=14 rtt=1.05s rd=68.41ms sd=982.5ms ipdv=447.8ms
seq=15 rtt=1.52s rd=150.6ms sd=1.36s ipdv=464.2ms
seq=16 rtt=1.06s rd=101.8ms sd=955.6ms ipdv=457.8ms
seq=17 rtt=585ms rd=51.84ms sd=533.2ms ipdv=472.3ms
seq=18 rtt=1.15s rd=138.2ms sd=1.01s ipdv=563.3ms
seq=19 rtt=705.1ms rd=106.2ms sd=599ms ipdv=443.2ms
seq=20 rtt=1.12s rd=102.1ms sd=1.02s ipdv=413.3ms
seq=21 rtt=1.09s rd=91.44ms sd=994.3ms ipdv=32.75ms
seq=22 rtt=4.3s rd=97.16ms sd=4.21s ipdv=3.22s
seq=23 rtt=3.8s rd=97.16ms sd=3.71s ipdv=499.2ms
seq=24 rtt=3.3s rd=97.15ms sd=3.21s ipdv=500.3ms
seq=25 rtt=2.8s rd=97.13ms sd=2.71s ipdv=499.6ms
seq=26 rtt=2.3s rd=97.05ms sd=2.21s ipdv=500.7ms
seq=29 rtt=854.9ms rd=87.75ms sd=767.2ms ipdv=n/a
seq=30 rtt=1.45s rd=200.7ms sd=1.25s ipdv=592.1ms
seq=31 rtt=992.4ms rd=162.8ms sd=829.6ms ipdv=454.7ms
seq=32 rtt=1.4s rd=98.7ms sd=1.31s ipdv=412.6ms
seq=33 rtt=965.7ms rd=102.9ms sd=862.8ms ipdv=439.2ms
seq=34 rtt=1.52s rd=114.6ms sd=1.41s ipdv=554.6ms
seq=35 rtt=1.13s rd=151ms sd=980.8ms ipdv=388.6ms
seq=36 rtt=1.56s rd=98.39ms sd=1.46s ipdv=426.6ms
seq=37 rtt=1.13s rd=111.6ms sd=1.02s ipdv=429.8ms
seq=38 rtt=1.71s rd=110.7ms sd=1.59s ipdv=576.5ms
seq=39 rtt=1.28s rd=127ms sd=1.16s ipdv=421.6ms
seq=40 rtt=1.81s rd=133.1ms sd=1.68s ipdv=531.2ms
seq=41 rtt=1.37s rd=136ms sd=1.24s ipdv=441ms
seq=42 rtt=1.93s rd=108.5ms sd=1.82s ipdv=551.8ms
seq=43 rtt=1.42s rd=108.5ms sd=1.32s ipdv=500.6ms
seq=44 rtt=1.05s rd=175.2ms sd=878.1ms ipdv=371.5ms
seq=45 rtt=1.58s rd=147.9ms sd=1.43s ipdv=523.7ms
seq=46 rtt=1.25s rd=241.1ms sd=1.01s ipdv=325.1ms
seq=47 rtt=1.78s rd=129.6ms sd=1.65s ipdv=523.6ms
seq=48 rtt=1.33s rd=101ms sd=1.23s ipdv=445.2ms
