Data plane is up
Running irtt
UE IP is 10.45.0.7
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=920.8ms rd=83.7ms sd=837.1ms ipdv=n/a
seq=1 rtt=491.1ms rd=99.71ms sd=391.4ms ipdv=429.7ms
seq=2 rtt=926ms rd=100.3ms sd=825.7ms ipdv=434.9ms
seq=3 rtt=1.34s rd=101.9ms sd=1.24s ipdv=417.3ms
seq=4 rtt=1.86s rd=96.56ms sd=1.76s ipdv=512.7ms
seq=5 rtt=1.41s rd=101.7ms sd=1.31s ipdv=444.3ms
seq=6 rtt=1.81s rd=107.9ms sd=1.71s ipdv=403.3ms
seq=7 rtt=1.32s rd=107.9ms sd=1.21s ipdv=499.6ms
seq=8 rtt=866.8ms rd=84.59ms sd=782.2ms ipdv=448.5ms
seq=9 rtt=1.35s rd=107.3ms sd=1.25s ipdv=486.7ms
seq=10 rtt=906.1ms rd=86.62ms sd=819.4ms ipdv=447.4ms
seq=11 rtt=1.37s rd=115.9ms sd=1.25s ipdv=462.6ms
seq=12 rtt=934.5ms rd=82ms sd=852.5ms ipdv=434.1ms
seq=13 rtt=1.5s rd=121.6ms sd=1.37s ipdv=560.9ms
seq=14 rtt=1.05s rd=93.24ms sd=954.2ms ipdv=448ms
seq=15 rtt=1.57s rd=146ms sd=1.43s ipdv=525.5ms
seq=16 rtt=1.11s rd=109.9ms sd=1s ipdv=459.3ms
seq=17 rtt=1.66s rd=147.3ms sd=1.51s ipdv=544.5ms
seq=18 rtt=1.21s rd=100.2ms sd=1.11s ipdv=444.9ms
seq=19 rtt=1.61s rd=107.5ms sd=1.5s ipdv=398.7ms
seq=20 rtt=1.2s rd=128.3ms sd=1.07s ipdv=412ms
seq=21 rtt=1.72s rd=115.7ms sd=1.6s ipdv=515.1ms
seq=22 rtt=1.26s rd=89.49ms sd=1.17s ipdv=450.8ms
seq=23 rtt=1.74s rd=102.1ms sd=1.63s ipdv=472.1ms
seq=24 rtt=1.28s rd=78.91ms sd=1.2s ipdv=452.9ms
seq=25 rtt=1.85s rd=117.8ms sd=1.73s ipdv=562.8ms
seq=26 rtt=1.39s rd=92.2ms sd=1.3s ipdv=454ms
seq=27 rtt=1.8s rd=88.01ms sd=1.71s ipdv=404.2ms
seq=28 rtt=1.39s rd=75.12ms sd=1.32s ipdv=405.8ms
seq=29 rtt=890.4ms rd=75.11ms sd=815.3ms ipdv=500.4ms
seq=30 rtt=1.4s rd=128.5ms sd=1.27s ipdv=511.4ms
seq=31 rtt=956ms rd=122.6ms sd=833.4ms ipdv=445.7ms
seq=32 rtt=1.4s rd=97.8ms sd=1.3s ipdv=443.3ms
seq=33 rtt=970ms rd=109.8ms sd=860.2ms ipdv=429.3ms
seq=34 rtt=1.61s rd=213ms sd=1.4s ipdv=641.8ms
seq=35 rtt=1.16s rd=181.8ms sd=978.8ms ipdv=451.3ms
seq=36 rtt=1.56s rd=101.4ms sd=1.46s ipdv=401.8ms
seq=37 rtt=1.13s rd=110.4ms sd=1.02s ipdv=429.2ms
