Data plane is up
Running irtt
UE IP is 10.45.0.22
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.18s rd=172.6ms sd=1s ipdv=n/a
seq=1 rtt=723.8ms rd=159.2ms sd=564.7ms ipdv=453.6ms
seq=2 rtt=1.27s rd=140.6ms sd=1.13s ipdv=544ms
seq=3 rtt=842.9ms rd=141.3ms sd=701.6ms ipdv=424.9ms
seq=4 rtt=1.46s rd=121.2ms sd=1.34s ipdv=617.8ms
seq=5 rtt=1.03s rd=110.9ms sd=923.4ms ipdv=426.4ms
seq=6 rtt=1.59s rd=132ms sd=1.46s ipdv=557.3ms
seq=7 rtt=1.15s rd=107.4ms sd=1.04s ipdv=442.2ms
seq=8 rtt=1.12s rd=108.8ms sd=1.01s ipdv=26.86ms
seq=9 rtt=1.32s rd=157.3ms sd=1.17s ipdv=202.4ms
seq=10 rtt=825ms rd=157.3ms sd=667.7ms ipdv=499.9ms
seq=11 rtt=1.45s rd=130.4ms sd=1.32s ipdv=626.1ms
seq=12 rtt=950.2ms rd=130.4ms sd=819.7ms ipdv=501ms
seq=13 rtt=1.58s rd=132.1ms sd=1.44s ipdv=625.5ms
seq=14 rtt=1.16s rd=120.8ms sd=1.04s ipdv=412.2ms
seq=15 rtt=1.13s rd=96.34ms sd=1.04s ipdv=30.65ms
seq=16 rtt=1.23s rd=137.9ms sd=1.09s ipdv=94.85ms
seq=17 rtt=728.1ms rd=137.9ms sd=590.3ms ipdv=499.5ms
seq=18 rtt=1.45s rd=161.7ms sd=1.28s ipdv=717.3ms
seq=19 rtt=998.4ms rd=121.8ms sd=876.6ms ipdv=447.1ms
seq=20 rtt=1.5s rd=88.86ms sd=1.42s ipdv=505.7ms
seq=21 rtt=1.11s rd=129.4ms sd=983ms ipdv=391.8ms
seq=22 rtt=1.12s rd=170.3ms sd=953.2ms ipdv=11.16ms
seq=23 rtt=1.14s rd=135.4ms sd=1s ipdv=14.89ms
seq=24 rtt=794.6ms rd=135.7ms sd=658.9ms ipdv=343.8ms
seq=25 rtt=1.38s rd=133.9ms sd=1.25s ipdv=588.2ms
seq=26 rtt=999.8ms rd=174.8ms sd=825.1ms ipdv=383ms
seq=27 rtt=1.59s rd=145.6ms sd=1.44s ipdv=590.4ms
seq=28 rtt=1.16s rd=127.1ms sd=1.03s ipdv=431.1ms
seq=29 rtt=1.14s rd=86.87ms sd=1.05s ipdv=23.85ms
seq=30 rtt=1.23s rd=141.1ms sd=1.09s ipdv=95ms
seq=31 rtt=730.8ms rd=141.1ms sd=589.7ms ipdv=499.5ms
seq=32 rtt=1.52s rd=160.7ms sd=1.35s ipdv=784.6ms
seq=33 rtt=1.06s rd=92.37ms sd=968.7ms ipdv=454.3ms
seq=34 rtt=1.64s rd=153ms sd=1.49s ipdv=579.3ms
seq=35 rtt=1.21s rd=147.6ms sd=1.06s ipdv=432.4ms
seq=36 rtt=1.27s rd=180ms sd=1.09s ipdv=57.85ms
seq=37 rtt=1.4s rd=131.3ms sd=1.27s ipdv=134.8ms
seq=38 rtt=901.3ms rd=131.3ms sd=770ms ipdv=499.3ms
seq=39 rtt=1.58s rd=109.9ms sd=1.47s ipdv=674.6ms
seq=40 rtt=1.14s rd=125.6ms sd=1.02s ipdv=434.7ms
seq=41 rtt=1.13s rd=108.5ms sd=1.02s ipdv=12.3ms
seq=42 rtt=1.34s rd=170.1ms sd=1.17s ipdv=206.5ms
seq=43 rtt=894.4ms rd=119.8ms sd=774.6ms ipdv=440.9ms
seq=44 rtt=1.47s rd=129.4ms sd=1.35s ipdv=580.5ms
seq=45 rtt=1.04s rd=117.2ms sd=923.9ms ipdv=433.8ms
seq=46 rtt=1.75s rd=167.3ms sd=1.59s ipdv=711.5ms
seq=47 rtt=1.3s rd=131.4ms sd=1.17s ipdv=447.7ms
seq=48 rtt=1.88s rd=132.7ms sd=1.75s ipdv=578.3ms
seq=49 rtt=1.45s rd=136.5ms sd=1.31s ipdv=437.9ms
seq=50 rtt=2.07s rd=147.6ms sd=1.92s ipdv=620.3ms
seq=51 rtt=1.66s rd=162.2ms sd=1.5s ipdv=407.6ms
seq=52 rtt=2.23s rd=133.3ms sd=2.1s ipdv=570.3ms
seq=53 rtt=1.79s rd=116.6ms sd=1.67s ipdv=437.2ms
seq=54 rtt=2.52s rd=207.1ms sd=2.31s ipdv=727ms
seq=55 rtt=2.07s rd=179.7ms sd=1.89s ipdv=446.5ms
seq=56 rtt=1.94s rd=87.26ms sd=1.85s ipdv=134.4ms
seq=57 rtt=2.08s rd=95.83ms sd=1.98s ipdv=138ms
seq=58 rtt=1.65s rd=91.41ms sd=1.56s ipdv=421.3ms
seq=59 rtt=2.32s rd=107.9ms sd=2.21s ipdv=666ms
seq=60 rtt=1.9s rd=112.6ms sd=1.78s ipdv=424.2ms
seq=61 rtt=2.47s rd=124.7ms sd=2.35s ipdv=578.6ms
seq=62 rtt=2.04s rd=121.6ms sd=1.92s ipdv=433.9ms
seq=63 rtt=2.68s rd=128.1ms sd=2.55s ipdv=641.4ms
seq=64 rtt=2.31s rd=167.6ms sd=2.14s ipdv=370.9ms
seq=65 rtt=2.87s rd=138.6ms sd=2.73s ipdv=554.8ms
seq=66 rtt=2.44s rd=126.6ms sd=2.31s ipdv=428.6ms
seq=67 rtt=1.94s rd=126.6ms sd=1.81s ipdv=500.2ms
seq=68 rtt=2.6s rd=124.9ms sd=2.47s ipdv=660.3ms
seq=69 rtt=2.17s rd=139.4ms sd=2.03s ipdv=430.2ms
seq=70 rtt=2.84s rd=158.8ms sd=2.69s ipdv=677ms
seq=71 rtt=2.41s rd=143.3ms sd=2.26s ipdv=437.7ms
seq=72 rtt=3.08s rd=145.4ms sd=2.93s ipdv=672.5ms
seq=73 rtt=2.64s rd=119.8ms sd=2.52s ipdv=437.9ms
seq=74 rtt=3.23s rd=123.6ms sd=3.11s ipdv=591.4ms
seq=75 rtt=2.8s rd=125.1ms sd=2.67s ipdv=437ms
seq=76 rtt=2.3s rd=125.1ms sd=2.17s ipdv=500ms
seq=77 rtt=3s rd=134ms sd=2.86s ipdv=703.7ms
seq=78 rtt=2.56s rd=122.4ms sd=2.43s ipdv=442.4ms
seq=79 rtt=3.14s rd=128.4ms sd=3.01s ipdv=586.3ms
