Data plane is up
Running irtt
UE IP is 10.45.0.110
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.73ms rd=-13m52s sd=13m52s ipdv=n/a
seq=1 rtt=22.28ms rd=-14m50s sd=14m50s ipdv=1.44ms
seq=2 rtt=21.02ms rd=-15m48s sd=15m48s ipdv=1.27ms
seq=3 rtt=21.04ms rd=-16m46s sd=16m46s ipdv=22.8µs
seq=4 rtt=19.04ms rd=-17m43s sd=17m43s ipdv=2ms
seq=5 rtt=16.73ms rd=-18m40s sd=18m40s ipdv=2.31ms
seq=6 rtt=15.62ms rd=-19m37s sd=19m37s ipdv=1.11ms
seq=7 rtt=13.71ms rd=-20m35s sd=20m35s ipdv=1.91ms
seq=8 rtt=11.54ms rd=-21m31s sd=21m31s ipdv=2.17ms
seq=9 rtt=9.63ms rd=-22m28s sd=22m28s ipdv=1.91ms
seq=10 rtt=29.93ms rd=-23m28s sd=23m28s ipdv=20.31ms
seq=11 rtt=28.46ms rd=-24m25s sd=24m25s ipdv=1.47ms
seq=12 rtt=26.84ms rd=-25m22s sd=25m22s ipdv=1.62ms
seq=13 rtt=24.82ms rd=-26m18s sd=26m18s ipdv=2.02ms
seq=14 rtt=22.7ms rd=-27m16s sd=27m16s ipdv=2.12ms
seq=15 rtt=20.17ms rd=-28m12s sd=28m12s ipdv=2.53ms
seq=16 rtt=18.67ms rd=-29m9s sd=29m9s ipdv=1.5ms
seq=17 rtt=17.09ms rd=-30m7s sd=30m7s ipdv=1.58ms
seq=18 rtt=15.68ms rd=-31m5s sd=31m5s ipdv=1.42ms
seq=19 rtt=15.16ms rd=-32m3s sd=32m3s ipdv=518µs
seq=20 rtt=15.48ms rd=-33m1s sd=33m1s ipdv=327µs
seq=21 rtt=13.8ms rd=-33m59s sd=33m59s ipdv=1.69ms
seq=22 rtt=13.99ms rd=-34m58s sd=34m58s ipdv=196µs
seq=23 rtt=13.15ms rd=-35m56s sd=35m56s ipdv=841µs
seq=24 rtt=13.2ms rd=-36m55s sd=36m55s ipdv=44µs
seq=25 rtt=12.05ms rd=-37m53s sd=37m53s ipdv=1.15ms
seq=26 rtt=10.95ms rd=-38m51s sd=38m51s ipdv=1.1ms
seq=27 rtt=10.86ms rd=-39m49s sd=39m49s ipdv=96.5µs
seq=28 rtt=10.14ms rd=-40m48s sd=40m48s ipdv=712µs
seq=29 rtt=9.71ms rd=-41m46s sd=41m46s ipdv=434µs
seq=30 rtt=9.57ms rd=-42m45s sd=42m45s ipdv=144µs
seq=31 rtt=10.76ms rd=-43m44s sd=43m44s ipdv=1.2ms
seq=32 rtt=9.55ms rd=-44m43s sd=44m43s ipdv=1.22ms
seq=33 rtt=9.7ms rd=-45m41s sd=45m41s ipdv=151µs
seq=34 rtt=9.69ms rd=-46m40s sd=46m40s ipdv=7.37µs
seq=35 rtt=9.67ms rd=-47m39s sd=47m39s ipdv=20.9µs
seq=36 rtt=140.5ms rd=-48m40s sd=48m40s ipdv=130.9ms
seq=37 rtt=9.71ms rd=-49m37s sd=49m37s ipdv=130.8ms
seq=38 rtt=9.89ms rd=-50m36s sd=50m36s ipdv=188µs
seq=39 rtt=9.71ms rd=-51m34s sd=51m34s ipdv=189µs
seq=40 rtt=9.54ms rd=-52m33s sd=52m33s ipdv=164µs
seq=41 rtt=30.07ms rd=-53m35s sd=53m35s ipdv=20.53ms
seq=42 rtt=139.7ms rd=-54m33s sd=54m33s ipdv=109.6ms
seq=43 rtt=30.07ms rd=-55m32s sd=55m32s ipdv=109.6ms
seq=44 rtt=30.76ms rd=-56m31s sd=56m31s ipdv=693µs
seq=45 rtt=30.17ms rd=-57m30s sd=57m30s ipdv=591µs
seq=46 rtt=30.52ms rd=-58m28s sd=58m28s ipdv=353µs
seq=47 rtt=30.27ms rd=-59m27s sd=59m27s ipdv=254µs
seq=48 rtt=30.17ms rd=-1h0m25s sd=1h0m25s ipdv=96.7µs
seq=49 rtt=30.17ms rd=-1h1m24s sd=1h1m24s ipdv=1.63µs
seq=50 rtt=29.21ms rd=-1h2m23s sd=1h2m23s ipdv=966µs
seq=51 rtt=28.89ms rd=-1h3m22s sd=1h3m22s ipdv=319µs
seq=52 rtt=28.51ms rd=-1h4m20s sd=1h4m20s ipdv=377µs
seq=53 rtt=28.75ms rd=-1h5m19s sd=1h5m19s ipdv=243µs
seq=54 rtt=28.45ms rd=-1h6m17s sd=1h6m17s ipdv=306µs
seq=55 rtt=28.46ms rd=-1h7m16s sd=1h7m16s ipdv=16µs
