Data plane is up
Running irtt
UE IP is 10.45.0.17
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.81ms rd=-13m27s sd=13m27s ipdv=n/a
seq=1 rtt=22.45ms rd=-14m26s sd=14m26s ipdv=1.36ms
seq=2 rtt=21.58ms rd=-15m24s sd=15m24s ipdv=876µs
seq=3 rtt=20.27ms rd=-16m21s sd=16m21s ipdv=1.31ms
seq=4 rtt=20.4ms rd=-17m19s sd=17m19s ipdv=128µs
seq=5 rtt=19.12ms rd=-18m16s sd=18m16s ipdv=1.28ms
seq=6 rtt=16.67ms rd=-19m14s sd=19m14s ipdv=2.45ms
seq=7 rtt=15.09ms rd=-20m11s sd=20m11s ipdv=1.58ms
seq=8 rtt=13.51ms rd=-21m8s sd=21m8s ipdv=1.58ms
seq=9 rtt=10.99ms rd=-22m5s sd=22m5s ipdv=2.52ms
seq=10 rtt=9.97ms rd=-23m2s sd=23m2s ipdv=1.02ms
seq=11 rtt=29.92ms rd=-24m1s sd=24m1s ipdv=19.95ms
seq=12 rtt=28.72ms rd=-24m58s sd=24m58s ipdv=1.2ms
seq=13 rtt=26.58ms rd=-25m55s sd=25m55s ipdv=2.14ms
seq=14 rtt=24.87ms rd=-26m52s sd=26m52s ipdv=1.71ms
seq=15 rtt=22.53ms rd=-27m48s sd=27m48s ipdv=2.35ms
seq=16 rtt=20.34ms rd=-28m45s sd=28m45s ipdv=2.18ms
seq=17 rtt=19.01ms rd=-29m42s sd=29m42s ipdv=1.33ms
seq=18 rtt=17.54ms rd=-30m40s sd=30m40s ipdv=1.47ms
seq=19 rtt=16.86ms rd=-31m39s sd=31m39s ipdv=685µs
seq=20 rtt=16.04ms rd=-32m37s sd=32m37s ipdv=820µs
seq=21 rtt=15.96ms rd=-33m35s sd=33m35s ipdv=78µs
seq=22 rtt=14.93ms rd=-34m33s sd=34m33s ipdv=1.03ms
seq=23 rtt=14.28ms rd=-35m32s sd=35m32s ipdv=650µs
seq=24 rtt=13.84ms rd=-36m30s sd=36m30s ipdv=441µs
seq=25 rtt=14.47ms rd=-37m29s sd=37m29s ipdv=622µs
seq=26 rtt=13.97ms rd=-38m27s sd=38m27s ipdv=500µs
seq=27 rtt=13.21ms rd=-39m25s sd=39m25s ipdv=754µs
seq=28 rtt=13.35ms rd=-40m24s sd=40m24s ipdv=134µs
seq=29 rtt=11.93ms rd=-41m22s sd=41m22s ipdv=1.42ms
seq=30 rtt=12.13ms rd=-42m20s sd=42m20s ipdv=205µs
seq=31 rtt=11.69ms rd=-43m19s sd=43m19s ipdv=441µs
seq=32 rtt=11.65ms rd=-44m18s sd=44m18s ipdv=44.5µs
seq=33 rtt=11.33ms rd=-45m17s sd=45m17s ipdv=314µs
seq=34 rtt=11.3ms rd=-46m16s sd=46m16s ipdv=34.4µs
seq=35 rtt=11.84ms rd=-47m15s sd=47m15s ipdv=537µs
seq=36 rtt=11.81ms rd=-48m13s sd=48m13s ipdv=32.1µs
seq=37 rtt=10.84ms rd=-49m12s sd=49m12s ipdv=966µs
seq=38 rtt=11.65ms rd=-50m11s sd=50m11s ipdv=810µs
seq=39 rtt=10.74ms rd=-51m10s sd=51m10s ipdv=913µs
seq=40 rtt=11.45ms rd=-52m9s sd=52m9s ipdv=711µs
seq=41 rtt=10.62ms rd=-53m7s sd=53m7s ipdv=824µs
seq=42 rtt=10.24ms rd=-54m6s sd=54m6s ipdv=388µs
seq=43 rtt=10.69ms rd=-55m5s sd=55m5s ipdv=451µs
seq=44 rtt=10.54ms rd=-56m4s sd=56m4s ipdv=144µs
seq=45 rtt=9.52ms rd=-57m2s sd=57m2s ipdv=1.03ms
seq=46 rtt=10.55ms rd=-58m1s sd=58m1s ipdv=1.03ms
seq=47 rtt=9.52ms rd=-59m0s sd=59m0s ipdv=1.03ms
seq=48 rtt=10.87ms rd=-59m59s sd=59m59s ipdv=1.35ms
seq=49 rtt=10.57ms rd=-1h0m57s sd=1h0m57s ipdv=306µs
seq=50 rtt=31.08ms rd=-1h1m58s sd=1h1m58s ipdv=20.51ms
seq=51 rtt=9.46ms rd=-1h2m55s sd=1h2m55s ipdv=21.62ms
seq=52 rtt=9.75ms rd=-1h3m53s sd=1h3m53s ipdv=289µs
seq=53 rtt=9.43ms rd=-1h4m52s sd=1h4m52s ipdv=320µs
seq=54 rtt=30.12ms rd=-1h5m53s sd=1h5m53s ipdv=20.7ms
seq=55 rtt=140.1ms rd=-1h6m52s sd=1h6m52s ipdv=110ms
