Data plane is up
Running irtt
UE IP is 10.45.0.29
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.66ms rd=-14m14s sd=14m14s ipdv=n/a
seq=1 rtt=23.17ms rd=-15m12s sd=15m12s ipdv=492µs
seq=2 rtt=20.99ms rd=-16m9s sd=16m9s ipdv=2.18ms
seq=3 rtt=20.22ms rd=-17m8s sd=17m8s ipdv=765µs
seq=4 rtt=18.92ms rd=-18m5s sd=18m5s ipdv=1.3ms
seq=5 rtt=17.22ms rd=-19m2s sd=19m2s ipdv=1.7ms
seq=6 rtt=15.56ms rd=-19m59s sd=19m59s ipdv=1.66ms
seq=7 rtt=13.69ms rd=-20m56s sd=20m56s ipdv=1.87ms
seq=8 rtt=11.29ms rd=-21m53s sd=21m53s ipdv=2.39ms
seq=9 rtt=9.58ms rd=-22m50s sd=22m50s ipdv=1.72ms
seq=10 rtt=29.99ms rd=-23m49s sd=23m49s ipdv=20.41ms
seq=11 rtt=28.57ms rd=-24m46s sd=24m46s ipdv=1.43ms
seq=12 rtt=26.61ms rd=-25m44s sd=25m44s ipdv=1.96ms
seq=13 rtt=24.79ms rd=-26m40s sd=26m40s ipdv=1.82ms
seq=14 rtt=22.63ms rd=-27m37s sd=27m37s ipdv=2.16ms
seq=15 rtt=20.58ms rd=-28m34s sd=28m34s ipdv=2.05ms
seq=16 rtt=18.97ms rd=-29m31s sd=29m31s ipdv=1.61ms
seq=17 rtt=17.13ms rd=-30m29s sd=30m29s ipdv=1.83ms
seq=18 rtt=15.93ms rd=-31m27s sd=31m27s ipdv=1.21ms
seq=19 rtt=15.75ms rd=-32m25s sd=32m25s ipdv=178µs
seq=20 rtt=14.9ms rd=-33m23s sd=33m24s ipdv=852µs
seq=21 rtt=14.79ms rd=-34m21s sd=34m21s ipdv=107µs
seq=22 rtt=14.37ms rd=-35m20s sd=35m20s ipdv=422µs
seq=23 rtt=14.34ms rd=-36m18s sd=36m18s ipdv=30.6µs
seq=24 rtt=13.18ms rd=-37m17s sd=37m17s ipdv=1.16ms
seq=25 rtt=12.05ms rd=-38m15s sd=38m15s ipdv=1.13ms
seq=26 rtt=12.24ms rd=-39m14s sd=39m14s ipdv=186µs
seq=27 rtt=10.9ms rd=-40m12s sd=40m12s ipdv=1.34ms
seq=28 rtt=10.89ms rd=-41m10s sd=41m10s ipdv=7.37µs
seq=29 rtt=9.75ms rd=-42m8s sd=42m8s ipdv=1.14ms
seq=30 rtt=9.99ms rd=-43m7s sd=43m7s ipdv=244µs
seq=31 rtt=9.71ms rd=-44m6s sd=44m6s ipdv=282µs
seq=32 rtt=9.64ms rd=-45m5s sd=45m5s ipdv=75.6µs
seq=33 rtt=9.6ms rd=-46m4s sd=46m4s ipdv=33.4µs
seq=34 rtt=9.64ms rd=-47m3s sd=47m3s ipdv=38.7µs
seq=35 rtt=10.46ms rd=-48m2s sd=48m2s ipdv=815µs
seq=36 rtt=9.59ms rd=-49m0s sd=49m0s ipdv=863µs
seq=37 rtt=9.6ms rd=-49m59s sd=49m59s ipdv=7.36µs
seq=38 rtt=10.04ms rd=-50m58s sd=50m58s ipdv=435µs
seq=39 rtt=10.53ms rd=-51m57s sd=51m57s ipdv=491µs
seq=40 rtt=9.7ms rd=-52m56s sd=52m56s ipdv=822µs
seq=41 rtt=30.9ms rd=-53m57s sd=53m57s ipdv=21.19ms
seq=42 rtt=10.03ms rd=-54m53s sd=54m53s ipdv=20.87ms
seq=43 rtt=30.96ms rd=-55m55s sd=55m55s ipdv=20.93ms
seq=44 rtt=139.7ms rd=-56m53s sd=56m53s ipdv=108.7ms
seq=45 rtt=30.06ms rd=-57m52s sd=57m52s ipdv=109.6ms
seq=46 rtt=140ms rd=-58m50s sd=58m50s ipdv=109.9ms
seq=47 rtt=30.01ms rd=-59m49s sd=59m49s ipdv=110ms
seq=48 rtt=30.29ms rd=-1h0m48s sd=1h0m48s ipdv=274µs
seq=49 rtt=30.53ms rd=-1h1m47s sd=1h1m47s ipdv=241µs
seq=50 rtt=30.12ms rd=-1h2m45s sd=1h2m45s ipdv=410µs
seq=51 rtt=30.58ms rd=-1h3m44s sd=1h3m44s ipdv=460µs
seq=52 rtt=30.11ms rd=-1h4m43s sd=1h4m43s ipdv=464µs
seq=53 rtt=29.23ms rd=-1h5m42s sd=1h5m42s ipdv=886µs
seq=54 rtt=29.47ms rd=-1h6m40s sd=1h6m40s ipdv=243µs
seq=55 rtt=29.66ms rd=-1h7m39s sd=1h7m39s ipdv=194µs
