Data plane is up
Running irtt
UE IP is 10.45.0.73
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.68ms rd=-13m35s sd=13m35s ipdv=n/a
seq=1 rtt=22.44ms rd=-14m34s sd=14m34s ipdv=1.23ms
seq=2 rtt=20.98ms rd=-15m31s sd=15m31s ipdv=1.47ms
seq=3 rtt=20.33ms rd=-16m29s sd=16m29s ipdv=642µs
seq=4 rtt=18.58ms rd=-17m27s sd=17m27s ipdv=1.75ms
seq=5 rtt=17.91ms rd=-18m24s sd=18m24s ipdv=672µs
seq=6 rtt=16.06ms rd=-19m21s sd=19m21s ipdv=1.85ms
seq=7 rtt=14.03ms rd=-20m18s sd=20m18s ipdv=2.02ms
seq=8 rtt=11.39ms rd=-21m15s sd=21m15s ipdv=2.64ms
seq=9 rtt=9.74ms rd=-22m12s sd=22m12s ipdv=1.65ms
seq=10 rtt=29.94ms rd=-23m12s sd=23m12s ipdv=20.2ms
seq=11 rtt=29.59ms rd=-24m8s sd=24m8s ipdv=352µs
seq=12 rtt=27.56ms rd=-25m5s sd=25m5s ipdv=2.03ms
seq=13 rtt=24.9ms rd=-26m2s sd=26m2s ipdv=2.66ms
seq=14 rtt=23.86ms rd=-26m59s sd=26m59s ipdv=1.04ms
seq=15 rtt=21.18ms rd=-27m56s sd=27m56s ipdv=2.69ms
seq=16 rtt=18.96ms rd=-28m53s sd=28m53s ipdv=2.22ms
seq=17 rtt=17.78ms rd=-29m50s sd=29m50s ipdv=1.18ms
seq=18 rtt=15.79ms rd=-30m48s sd=30m48s ipdv=1.99ms
seq=19 rtt=15.79ms rd=-31m46s sd=31m46s ipdv=7.98µs
seq=20 rtt=15.21ms rd=-32m45s sd=32m45s ipdv=588µs
seq=21 rtt=14.59ms rd=-33m43s sd=33m43s ipdv=615µs
seq=22 rtt=14.3ms rd=-34m41s sd=34m41s ipdv=287µs
seq=23 rtt=13.21ms rd=-35m39s sd=35m39s ipdv=1.1ms
seq=24 rtt=12.26ms rd=-36m38s sd=36m38s ipdv=948µs
seq=25 rtt=12.12ms rd=-37m36s sd=37m36s ipdv=144µs
seq=26 rtt=11.96ms rd=-38m35s sd=38m35s ipdv=156µs
seq=27 rtt=10.9ms rd=-39m33s sd=39m33s ipdv=1.06ms
seq=28 rtt=10ms rd=-40m31s sd=40m31s ipdv=903µs
seq=29 rtt=9.71ms rd=-41m29s sd=41m29s ipdv=290µs
seq=30 rtt=9.64ms rd=-42m28s sd=42m28s ipdv=62.8µs
seq=31 rtt=10.53ms rd=-43m27s sd=43m27s ipdv=883µs
seq=32 rtt=10.84ms rd=-44m26s sd=44m26s ipdv=317µs
seq=33 rtt=10.59ms rd=-45m25s sd=45m25s ipdv=252µs
seq=34 rtt=9.66ms rd=-46m24s sd=46m24s ipdv=937µs
seq=35 rtt=9.76ms rd=-47m22s sd=47m22s ipdv=105µs
seq=36 rtt=9.55ms rd=-48m21s sd=48m21s ipdv=214µs
seq=37 rtt=9.72ms rd=-49m20s sd=49m20s ipdv=172µs
seq=38 rtt=9.66ms rd=-50m19s sd=50m19s ipdv=56.4µs
seq=39 rtt=9.7ms rd=-51m18s sd=51m18s ipdv=40µs
seq=40 rtt=9.65ms rd=-52m17s sd=52m17s ipdv=53.9µs
seq=41 rtt=30.58ms rd=-53m18s sd=53m18s ipdv=20.93ms
seq=42 rtt=31.81ms rd=-54m16s sd=54m16s ipdv=1.23ms
seq=43 rtt=30.19ms rd=-55m15s sd=55m15s ipdv=1.63ms
seq=44 rtt=31.33ms rd=-56m14s sd=56m14s ipdv=1.14ms
seq=45 rtt=30.11ms rd=-57m13s sd=57m13s ipdv=1.22ms
seq=46 rtt=31.27ms rd=-58m11s sd=58m11s ipdv=1.15ms
seq=47 rtt=30.11ms rd=-59m10s sd=59m10s ipdv=1.15ms
seq=48 rtt=30.36ms rd=-1h0m9s sd=1h0m9s ipdv=243µs
seq=49 rtt=30.55ms rd=-1h1m7s sd=1h1m8s ipdv=189µs
seq=50 rtt=29.48ms rd=-1h2m6s sd=1h2m6s ipdv=1.07ms
seq=51 rtt=29.3ms rd=-1h3m5s sd=1h3m5s ipdv=179µs
seq=52 rtt=29.57ms rd=-1h4m3s sd=1h4m3s ipdv=271µs
seq=53 rtt=29.72ms rd=-1h5m2s sd=1h5m2s ipdv=147µs
seq=54 rtt=29.2ms rd=-1h6m1s sd=1h6m1s ipdv=512µs
seq=55 rtt=29.58ms rd=-1h7m0s sd=1h7m0s ipdv=372µs
