Data plane is up
Running irtt
UE IP is 10.45.0.9
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.76ms rd=-13m30s sd=13m30s ipdv=n/a
seq=1 rtt=24.68ms rd=-14m29s sd=14m29s ipdv=921µs
seq=2 rtt=25.62ms rd=-15m27s sd=15m27s ipdv=933µs
seq=3 rtt=24.29ms rd=-16m24s sd=16m24s ipdv=1.33ms
seq=4 rtt=22.65ms rd=-17m22s sd=17m22s ipdv=1.64ms
seq=5 rtt=21ms rd=-18m19s sd=18m19s ipdv=1.64ms
seq=6 rtt=19.24ms rd=-19m17s sd=19m17s ipdv=1.76ms
seq=7 rtt=17.53ms rd=-20m14s sd=20m14s ipdv=1.71ms
seq=8 rtt=16.15ms rd=-21m11s sd=21m11s ipdv=1.38ms
seq=9 rtt=13.29ms rd=-22m8s sd=22m8s ipdv=2.86ms
seq=10 rtt=11.84ms rd=-23m4s sd=23m4s ipdv=1.45ms
seq=11 rtt=9.47ms rd=-24m1s sd=24m1s ipdv=2.37ms
seq=12 rtt=30.24ms rd=-25m0s sd=25m1s ipdv=20.77ms
seq=13 rtt=28.74ms rd=-25m58s sd=25m58s ipdv=1.5ms
seq=14 rtt=26.57ms rd=-26m55s sd=26m55s ipdv=2.17ms
seq=15 rtt=24.55ms rd=-27m51s sd=27m51s ipdv=2.02ms
seq=16 rtt=22.64ms rd=-28m48s sd=28m48s ipdv=1.91ms
seq=17 rtt=21.14ms rd=-29m45s sd=29m45s ipdv=1.5ms
seq=18 rtt=20.11ms rd=-30m43s sd=30m43s ipdv=1.03ms
seq=19 rtt=28.77ms rd=-31m43s sd=31m43s ipdv=8.66ms
seq=20 rtt=27.29ms rd=-32m41s sd=32m41s ipdv=1.48ms
seq=21 rtt=27.56ms rd=-33m39s sd=33m39s ipdv=274µs
seq=22 rtt=26.65ms rd=-34m37s sd=34m37s ipdv=907µs
seq=23 rtt=26.4ms rd=-35m36s sd=35m36s ipdv=250µs
seq=24 rtt=25.91ms rd=-36m34s sd=36m34s ipdv=494µs
seq=25 rtt=25.48ms rd=-37m33s sd=37m33s ipdv=432µs
seq=26 rtt=24.86ms rd=-38m31s sd=38m31s ipdv=617µs
seq=27 rtt=24.11ms rd=-39m29s sd=39m29s ipdv=748µs
seq=28 rtt=23.55ms rd=-40m28s sd=40m28s ipdv=561µs
seq=29 rtt=23.11ms rd=-41m26s sd=41m26s ipdv=440µs
seq=30 rtt=22.06ms rd=-42m24s sd=42m24s ipdv=1.05ms
seq=31 rtt=22.92ms rd=-43m23s sd=43m23s ipdv=858µs
seq=32 rtt=22.21ms rd=-44m22s sd=44m22s ipdv=710µs
seq=33 rtt=22.57ms rd=-45m21s sd=45m21s ipdv=352µs
seq=34 rtt=21.76ms rd=-46m20s sd=46m20s ipdv=808µs
seq=35 rtt=21.58ms rd=-47m19s sd=47m19s ipdv=178µs
seq=36 rtt=21.53ms rd=-48m17s sd=48m17s ipdv=44µs
seq=37 rtt=21.89ms rd=-49m16s sd=49m16s ipdv=350µs
seq=38 rtt=21.31ms rd=-50m15s sd=50m15s ipdv=572µs
seq=39 rtt=21.82ms rd=-51m14s sd=51m14s ipdv=506µs
seq=40 rtt=21.1ms rd=-52m13s sd=52m13s ipdv=723µs
seq=41 rtt=21.83ms rd=-53m11s sd=53m11s ipdv=736µs
seq=42 rtt=21.18ms rd=-54m10s sd=54m10s ipdv=652µs
seq=43 rtt=21.76ms rd=-55m9s sd=55m9s ipdv=581µs
seq=44 rtt=21.18ms rd=-56m8s sd=56m8s ipdv=581µs
seq=45 rtt=20.66ms rd=-57m6s sd=57m6s ipdv=521µs
seq=46 rtt=20.01ms rd=-58m5s sd=58m5s ipdv=649µs
seq=47 rtt=20.66ms rd=-59m4s sd=59m4s ipdv=649µs
seq=48 rtt=19.97ms rd=-1h0m2s sd=1h0m2s ipdv=692µs
seq=49 rtt=19.41ms rd=-1h1m1s sd=1h1m1s ipdv=557µs
seq=50 rtt=18.89ms rd=-1h2m0s sd=1h2m0s ipdv=522µs
seq=51 rtt=18.98ms rd=-1h2m58s sd=1h2m58s ipdv=89.9µs
seq=52 rtt=19.03ms rd=-1h3m57s sd=1h3m57s ipdv=54.9µs
seq=53 rtt=18.34ms rd=-1h4m56s sd=1h4m56s ipdv=692µs
seq=54 rtt=18.87ms rd=-1h5m54s sd=1h5m54s ipdv=527µs
seq=55 rtt=17.95ms rd=-1h6m53s sd=1h6m53s ipdv=924µs
seq=56 rtt=17.56ms rd=-1h7m52s sd=1h7m52s ipdv=385µs
