Data plane is up
Running irtt
UE IP is 10.45.0.101
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.69ms rd=-13m33s sd=13m33s ipdv=n/a
seq=1 rtt=23.86ms rd=-14m32s sd=14m32s ipdv=174µs
seq=2 rtt=23.17ms rd=-15m30s sd=15m30s ipdv=696µs
seq=3 rtt=22.75ms rd=-16m27s sd=16m27s ipdv=415µs
seq=4 rtt=21.27ms rd=-17m25s sd=17m25s ipdv=1.49ms
seq=5 rtt=19.34ms rd=-18m22s sd=18m22s ipdv=1.92ms
seq=6 rtt=17.87ms rd=-19m19s sd=19m19s ipdv=1.48ms
seq=7 rtt=16.15ms rd=-20m17s sd=20m17s ipdv=1.72ms
seq=8 rtt=14.69ms rd=-21m13s sd=21m13s ipdv=1.46ms
seq=9 rtt=11.9ms rd=-22m10s sd=22m10s ipdv=2.79ms
seq=10 rtt=9.68ms rd=-23m7s sd=23m7s ipdv=2.22ms
seq=11 rtt=30.42ms rd=-24m7s sd=24m7s ipdv=20.74ms
seq=12 rtt=29.7ms rd=-25m4s sd=25m4s ipdv=719µs
seq=13 rtt=27.53ms rd=-26m0s sd=26m0s ipdv=2.17ms
seq=14 rtt=26.07ms rd=-26m57s sd=26m57s ipdv=1.46ms
seq=15 rtt=23.71ms rd=-27m54s sd=27m54s ipdv=2.37ms
seq=16 rtt=21.58ms rd=-28m51s sd=28m51s ipdv=2.13ms
seq=17 rtt=19.66ms rd=-29m48s sd=29m48s ipdv=1.92ms
seq=18 rtt=18.68ms rd=-30m46s sd=30m46s ipdv=979µs
seq=19 rtt=17.77ms rd=-31m44s sd=31m44s ipdv=913µs
seq=20 rtt=17.34ms rd=-32m43s sd=32m43s ipdv=430µs
seq=21 rtt=16.67ms rd=-33m41s sd=33m41s ipdv=667µs
seq=22 rtt=16.85ms rd=-34m39s sd=34m39s ipdv=183µs
seq=23 rtt=15.93ms rd=-35m38s sd=35m38s ipdv=918µs
seq=24 rtt=15.3ms rd=-36m36s sd=36m36s ipdv=636µs
seq=25 rtt=14.53ms rd=-37m35s sd=37m35s ipdv=765µs
seq=26 rtt=14.46ms rd=-38m33s sd=38m33s ipdv=70.3µs
seq=27 rtt=13.14ms rd=-39m31s sd=39m31s ipdv=1.33ms
seq=28 rtt=13.35ms rd=-40m30s sd=40m30s ipdv=211µs
seq=29 rtt=11.87ms rd=-41m28s sd=41m28s ipdv=1.47ms
seq=30 rtt=11.5ms rd=-42m26s sd=42m26s ipdv=374µs
seq=31 rtt=11.78ms rd=-43m25s sd=43m25s ipdv=280µs
seq=32 rtt=11.4ms rd=-44m24s sd=44m24s ipdv=384µs
seq=33 rtt=11.72ms rd=-45m23s sd=45m23s ipdv=324µs
seq=34 rtt=11.34ms rd=-46m22s sd=46m22s ipdv=379µs
seq=35 rtt=11.86ms rd=-47m21s sd=47m21s ipdv=523µs
seq=36 rtt=11.69ms rd=-48m19s sd=48m19s ipdv=172µs
seq=37 rtt=11.77ms rd=-49m18s sd=49m18s ipdv=79.5µs
seq=38 rtt=11.28ms rd=-50m17s sd=50m17s ipdv=489µs
seq=39 rtt=10.68ms rd=-51m16s sd=51m16s ipdv=607µs
seq=40 rtt=10.69ms rd=-52m15s sd=52m15s ipdv=18.1µs
seq=41 rtt=10.63ms rd=-53m13s sd=53m13s ipdv=63.7µs
seq=42 rtt=10.55ms rd=-54m12s sd=54m12s ipdv=80.5µs
seq=43 rtt=10.66ms rd=-55m11s sd=55m11s ipdv=111µs
seq=44 rtt=10.75ms rd=-56m10s sd=56m10s ipdv=84.2µs
seq=45 rtt=9.6ms rd=-57m8s sd=57m8s ipdv=1.15ms
seq=46 rtt=9.69ms rd=-58m7s sd=58m7s ipdv=96.6µs
seq=47 rtt=9.42ms rd=-59m6s sd=59m6s ipdv=277µs
seq=48 rtt=9.63ms rd=-1h0m4s sd=1h0m4s ipdv=214µs
seq=49 rtt=9.61ms rd=-1h1m3s sd=1h1m3s ipdv=21.5µs
seq=50 rtt=9.67ms rd=-1h2m2s sd=1h2m2s ipdv=59.9µs
seq=51 rtt=9.47ms rd=-1h3m0s sd=1h3m0s ipdv=201µs
seq=52 rtt=9.67ms rd=-1h3m59s sd=1h3m59s ipdv=200µs
seq=53 rtt=9.52ms rd=-1h4m58s sd=1h4m58s ipdv=146µs
seq=54 rtt=30.17ms rd=-1h5m59s sd=1h5m59s ipdv=20.65ms
seq=55 rtt=139.6ms rd=-1h6m58s sd=1h6m58s ipdv=109.5ms
seq=56 rtt=30.15ms rd=-1h7m57s sd=1h7m57s ipdv=109.5ms
