Data plane is up
Running irtt
UE IP is 10.45.0.67
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.88ms rd=-14m20s sd=14m20s ipdv=n/a
seq=1 rtt=22.76ms rd=-15m19s sd=15m19s ipdv=1.12ms
seq=2 rtt=20.83ms rd=-16m16s sd=16m16s ipdv=1.93ms
seq=3 rtt=21.25ms rd=-17m14s sd=17m14s ipdv=421µs
seq=4 rtt=19.2ms rd=-18m11s sd=18m11s ipdv=2.05ms
seq=5 rtt=18.06ms rd=-19m8s sd=19m8s ipdv=1.14ms
seq=6 rtt=15.98ms rd=-20m5s sd=20m6s ipdv=2.08ms
seq=7 rtt=13.44ms rd=-21m2s sd=21m2s ipdv=2.54ms
seq=8 rtt=11.53ms rd=-21m59s sd=21m59s ipdv=1.92ms
seq=9 rtt=9.55ms rd=-22m56s sd=22m56s ipdv=1.98ms
seq=10 rtt=30.9ms rd=-23m56s sd=23m56s ipdv=21.35ms
seq=11 rtt=29.56ms rd=-24m53s sd=24m53s ipdv=1.34ms
seq=12 rtt=27.44ms rd=-25m50s sd=25m50s ipdv=2.13ms
seq=13 rtt=24.9ms rd=-26m46s sd=26m47s ipdv=2.54ms
seq=14 rtt=23.65ms rd=-27m43s sd=27m43s ipdv=1.24ms
seq=15 rtt=20.77ms rd=-28m40s sd=28m40s ipdv=2.88ms
seq=16 rtt=18.6ms rd=-29m37s sd=29m37s ipdv=2.17ms
seq=17 rtt=17.78ms rd=-30m35s sd=30m35s ipdv=812µs
seq=18 rtt=16.78ms rd=-31m33s sd=31m33s ipdv=1.01ms
seq=19 rtt=16.96ms rd=-32m32s sd=32m32s ipdv=189µs
seq=20 rtt=15.65ms rd=-33m30s sd=33m30s ipdv=1.31ms
seq=21 rtt=14.86ms rd=-34m28s sd=34m28s ipdv=792µs
seq=22 rtt=14.23ms rd=-35m26s sd=35m26s ipdv=626µs
seq=23 rtt=13.66ms rd=-36m25s sd=36m25s ipdv=577µs
seq=24 rtt=13.49ms rd=-37m23s sd=37m23s ipdv=162µs
seq=25 rtt=13.05ms rd=-38m22s sd=38m22s ipdv=446µs
seq=26 rtt=12.55ms rd=-39m20s sd=39m20s ipdv=497µs
seq=27 rtt=12.17ms rd=-40m18s sd=40m18s ipdv=385µs
seq=28 rtt=10.92ms rd=-41m17s sd=41m17s ipdv=1.25ms
seq=29 rtt=10.85ms rd=-42m15s sd=42m15s ipdv=68.9µs
seq=30 rtt=10.95ms rd=-43m14s sd=43m14s ipdv=97.6µs
seq=31 rtt=10.7ms rd=-44m13s sd=44m13s ipdv=250µs
seq=32 rtt=10.74ms rd=-45m12s sd=45m12s ipdv=43.3µs
seq=33 rtt=10.41ms rd=-46m10s sd=46m10s ipdv=332µs
seq=34 rtt=9.64ms rd=-47m9s sd=47m9s ipdv=764µs
seq=35 rtt=10.45ms rd=-48m8s sd=48m8s ipdv=806µs
seq=36 rtt=9.54ms rd=-49m7s sd=49m7s ipdv=905µs
seq=37 rtt=9.77ms rd=-50m6s sd=50m6s ipdv=225µs
seq=38 rtt=10.76ms rd=-51m5s sd=51m5s ipdv=988µs
seq=39 rtt=10.18ms rd=-52m3s sd=52m3s ipdv=573µs
seq=40 rtt=9.43ms rd=-53m2s sd=53m2s ipdv=758µs
seq=41 rtt=9.81ms rd=-54m1s sd=54m1s ipdv=384µs
seq=42 rtt=9.69ms rd=-55m0s sd=55m0s ipdv=121µs
seq=43 rtt=9.79ms rd=-55m58s sd=55m58s ipdv=104µs
seq=44 rtt=9.47ms rd=-56m57s sd=56m57s ipdv=320µs
seq=45 rtt=9.58ms rd=-57m56s sd=57m56s ipdv=105µs
seq=46 rtt=9.47ms rd=-58m54s sd=58m54s ipdv=105µs
seq=47 rtt=29.86ms rd=-59m56s sd=59m56s ipdv=20.39ms
seq=48 rtt=31.35ms rd=-1h0m54s sd=1h0m54s ipdv=1.49ms
seq=49 rtt=31.29ms rd=-1h1m53s sd=1h1m53s ipdv=62.7µs
seq=50 rtt=30.03ms rd=-1h2m52s sd=1h2m52s ipdv=1.25ms
seq=51 rtt=30.04ms rd=-1h3m51s sd=1h3m51s ipdv=4.83µs
seq=52 rtt=30.53ms rd=-1h4m49s sd=1h4m49s ipdv=492µs
seq=53 rtt=30.19ms rd=-1h5m48s sd=1h5m48s ipdv=343µs
seq=54 rtt=29.23ms rd=-1h6m46s sd=1h6m46s ipdv=953µs
seq=55 rtt=29.2ms rd=-1h7m45s sd=1h7m45s ipdv=28.6µs
