Data plane is up
Running irtt
UE IP is 10.45.0.121
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=23.78ms rd=-13m47s sd=13m47s ipdv=n/a
seq=1 rtt=22.83ms rd=-14m45s sd=14m45s ipdv=957µs
seq=2 rtt=21.51ms rd=-15m43s sd=15m43s ipdv=1.32ms
seq=3 rtt=20.21ms rd=-16m41s sd=16m41s ipdv=1.3ms
seq=4 rtt=19.31ms rd=-17m38s sd=17m38s ipdv=901µs
seq=5 rtt=17.77ms rd=-18m36s sd=18m36s ipdv=1.54ms
seq=6 rtt=15.98ms rd=-19m33s sd=19m33s ipdv=1.79ms
seq=7 rtt=13.82ms rd=-20m30s sd=20m30s ipdv=2.16ms
seq=8 rtt=11.49ms rd=-21m26s sd=21m26s ipdv=2.33ms
seq=9 rtt=9.53ms rd=-22m23s sd=22m23s ipdv=1.96ms
seq=10 rtt=30.32ms rd=-23m23s sd=23m23s ipdv=20.79ms
seq=11 rtt=29.69ms rd=-24m20s sd=24m20s ipdv=624µs
seq=12 rtt=27.4ms rd=-25m17s sd=25m17s ipdv=2.29ms
seq=13 rtt=24.89ms rd=-26m14s sd=26m14s ipdv=2.51ms
seq=14 rtt=22.59ms rd=-27m11s sd=27m11s ipdv=2.3ms
seq=15 rtt=21.38ms rd=-28m7s sd=28m7s ipdv=1.2ms
seq=16 rtt=18.6ms rd=-29m4s sd=29m4s ipdv=2.78ms
seq=17 rtt=16.83ms rd=-30m1s sd=30m1s ipdv=1.77ms
seq=18 rtt=15.47ms rd=-30m59s sd=30m59s ipdv=1.36ms
seq=19 rtt=15.62ms rd=-31m58s sd=31m58s ipdv=150µs
seq=20 rtt=15.23ms rd=-32m56s sd=32m56s ipdv=399µs
seq=21 rtt=15.04ms rd=-33m55s sd=33m55s ipdv=189µs
seq=22 rtt=14.32ms rd=-34m53s sd=34m53s ipdv=715µs
seq=23 rtt=12.79ms rd=-35m51s sd=35m51s ipdv=1.53ms
seq=24 rtt=13.14ms rd=-36m50s sd=36m50s ipdv=349µs
seq=25 rtt=12.11ms rd=-37m48s sd=37m48s ipdv=1.03ms
seq=26 rtt=11.94ms rd=-38m46s sd=38m46s ipdv=170µs
seq=27 rtt=10.95ms rd=-39m45s sd=39m45s ipdv=987µs
seq=28 rtt=10.7ms rd=-40m43s sd=40m43s ipdv=255µs
seq=29 rtt=10.3ms rd=-41m41s sd=41m41s ipdv=396µs
seq=30 rtt=9.69ms rd=-42m40s sd=42m40s ipdv=611µs
seq=31 rtt=10.6ms rd=-43m39s sd=43m39s ipdv=914µs
seq=32 rtt=10.64ms rd=-44m38s sd=44m38s ipdv=37.6µs
seq=33 rtt=10.13ms rd=-45m37s sd=45m37s ipdv=507µs
seq=34 rtt=10.63ms rd=-46m35s sd=46m35s ipdv=493µs
seq=35 rtt=9.74ms rd=-47m34s sd=47m34s ipdv=890µs
seq=36 rtt=9.49ms rd=-48m33s sd=48m33s ipdv=249µs
seq=37 rtt=9.83ms rd=-49m32s sd=49m32s ipdv=346µs
seq=38 rtt=9.63ms rd=-50m31s sd=50m31s ipdv=206µs
seq=39 rtt=9.79ms rd=-51m29s sd=51m29s ipdv=165µs
seq=40 rtt=9.49ms rd=-52m28s sd=52m28s ipdv=300µs
seq=41 rtt=31.23ms rd=-53m30s sd=53m30s ipdv=21.74ms
seq=42 rtt=9.87ms rd=-54m26s sd=54m26s ipdv=21.36ms
seq=43 rtt=30.09ms rd=-55m27s sd=55m27s ipdv=20.22ms
seq=44 rtt=31.72ms rd=-56m26s sd=56m26s ipdv=1.63ms
seq=45 rtt=30.09ms rd=-57m24s sd=57m24s ipdv=1.63ms
seq=46 rtt=30.83ms rd=-58m23s sd=58m23s ipdv=742µs
seq=47 rtt=30ms rd=-59m22s sd=59m22s ipdv=829µs
seq=48 rtt=30.78ms rd=-1h0m20s sd=1h0m21s ipdv=781µs
seq=49 rtt=30.46ms rd=-1h1m19s sd=1h1m19s ipdv=326µs
seq=50 rtt=29.42ms rd=-1h2m18s sd=1h2m18s ipdv=1.04ms
seq=51 rtt=29.74ms rd=-1h3m17s sd=1h3m17s ipdv=323µs
seq=52 rtt=29.34ms rd=-1h4m15s sd=1h4m15s ipdv=402µs
seq=53 rtt=29.38ms rd=-1h5m14s sd=1h5m14s ipdv=47.6µs
seq=54 rtt=28.56ms rd=-1h6m13s sd=1h6m13s ipdv=826µs
seq=55 rtt=28.69ms rd=-1h7m11s sd=1h7m11s ipdv=127µs
