Data plane is up
Running irtt
UE IP is 10.45.0.82
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=24ms rd=-13m53s sd=13m53s ipdv=n/a
seq=1 rtt=23.46ms rd=-14m52s sd=14m52s ipdv=540µs
seq=2 rtt=21.91ms rd=-15m49s sd=15m49s ipdv=1.54ms
seq=3 rtt=21.61ms rd=-16m47s sd=16m47s ipdv=306µs
seq=4 rtt=20.37ms rd=-17m45s sd=17m45s ipdv=1.24ms
seq=5 rtt=18.75ms rd=-18m42s sd=18m42s ipdv=1.62ms
seq=6 rtt=17ms rd=-19m39s sd=19m39s ipdv=1.75ms
seq=7 rtt=14.56ms rd=-20m36s sd=20m36s ipdv=2.44ms
seq=8 rtt=13.16ms rd=-21m33s sd=21m33s ipdv=1.39ms
seq=9 rtt=10.53ms rd=-22m30s sd=22m30s ipdv=2.63ms
seq=10 rtt=9.76ms rd=-23m27s sd=23m27s ipdv=773µs
seq=11 rtt=29.75ms rd=-24m26s sd=24m26s ipdv=19.99ms
seq=12 rtt=28.2ms rd=-25m23s sd=25m23s ipdv=1.55ms
seq=13 rtt=26.19ms rd=-26m20s sd=26m20s ipdv=2.01ms
seq=14 rtt=23.53ms rd=-27m17s sd=27m17s ipdv=2.66ms
seq=15 rtt=21.6ms rd=-28m14s sd=28m14s ipdv=1.94ms
seq=16 rtt=20.29ms rd=-29m10s sd=29m10s ipdv=1.3ms
seq=17 rtt=18.41ms rd=-30m8s sd=30m8s ipdv=1.89ms
seq=18 rtt=17.2ms rd=-31m6s sd=31m6s ipdv=1.2ms
seq=19 rtt=17.04ms rd=-32m4s sd=32m4s ipdv=169µs
seq=20 rtt=15.95ms rd=-33m3s sd=33m3s ipdv=1.08ms
seq=21 rtt=15.81ms rd=-34m1s sd=34m1s ipdv=140µs
seq=22 rtt=15.23ms rd=-34m59s sd=34m59s ipdv=585µs
seq=23 rtt=15.02ms rd=-35m58s sd=35m58s ipdv=202µs
seq=24 rtt=15.39ms rd=-36m56s sd=36m56s ipdv=363µs
seq=25 rtt=15.09ms rd=-37m54s sd=37m54s ipdv=296µs
seq=26 rtt=14.05ms rd=-38m53s sd=38m53s ipdv=1.05ms
seq=27 rtt=13.24ms rd=-39m51s sd=39m51s ipdv=811µs
seq=28 rtt=12.97ms rd=-40m49s sd=40m49s ipdv=264µs
seq=29 rtt=12.01ms rd=-41m48s sd=41m48s ipdv=958µs
seq=30 rtt=11.66ms rd=-42m46s sd=42m46s ipdv=358µs
seq=31 rtt=11.52ms rd=-43m45s sd=43m45s ipdv=132µs
seq=32 rtt=12.15ms rd=-44m44s sd=44m44s ipdv=630µs
seq=33 rtt=11.66ms rd=-45m43s sd=45m43s ipdv=491µs
seq=34 rtt=11.66ms rd=-46m42s sd=46m42s ipdv=6.61µs
seq=35 rtt=11.96ms rd=-47m41s sd=47m41s ipdv=306µs
seq=36 rtt=11.01ms rd=-48m39s sd=48m39s ipdv=957µs
seq=37 rtt=10.92ms rd=-49m38s sd=49m38s ipdv=83µs
seq=38 rtt=11.65ms rd=-50m37s sd=50m37s ipdv=726µs
seq=39 rtt=10.88ms rd=-51m36s sd=51m36s ipdv=767µs
seq=40 rtt=11.26ms rd=-52m35s sd=52m35s ipdv=375µs
seq=41 rtt=10.89ms rd=-53m34s sd=53m34s ipdv=364µs
seq=42 rtt=10.55ms rd=-54m32s sd=54m32s ipdv=342µs
seq=43 rtt=10.9ms rd=-55m31s sd=55m31s ipdv=353µs
seq=44 rtt=10.46ms rd=-56m30s sd=56m30s ipdv=443µs
seq=45 rtt=9.61ms rd=-57m28s sd=57m28s ipdv=852µs
seq=46 rtt=9.42ms rd=-58m27s sd=58m27s ipdv=194µs
seq=47 rtt=9.68ms rd=-59m26s sd=59m26s ipdv=260µs
seq=48 rtt=9.35ms rd=-1h0m24s sd=1h0m24s ipdv=330µs
seq=49 rtt=9.67ms rd=-1h1m23s sd=1h1m23s ipdv=324µs
seq=50 rtt=9.37ms rd=-1h2m22s sd=1h2m22s ipdv=296µs
seq=51 rtt=9.84ms rd=-1h3m21s sd=1h3m21s ipdv=465µs
seq=52 rtt=9.42ms rd=-1h4m19s sd=1h4m19s ipdv=418µs
seq=53 rtt=30.73ms rd=-1h5m20s sd=1h5m20s ipdv=21.31ms
seq=54 rtt=140.1ms rd=-1h6m19s sd=1h6m19s ipdv=109.3ms
seq=55 rtt=29.66ms rd=-1h7m18s sd=1h7m18s ipdv=110.4ms
