Data plane is up
Running irtt
UE IP is 10.45.0.2
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=19.41ms rd=-14.3s sd=14.4s ipdv=n/a
seq=1 rtt=22.71ms rd=-14.7s sd=14.7s ipdv=3.3ms
seq=2 rtt=26.51ms rd=-15s sd=15s ipdv=3.8ms
seq=3 rtt=11.06ms rd=-15.3s sd=15.3s ipdv=15.45ms
seq=4 rtt=15.26ms rd=-15.6s sd=15.7s ipdv=4.2ms
seq=5 rtt=19.16ms rd=-16s sd=16s ipdv=3.9ms
seq=6 rtt=23.82ms rd=-16.3s sd=16.3s ipdv=4.65ms
seq=7 rtt=123.4ms rd=-16.5s sd=16.6s ipdv=99.61ms
seq=8 rtt=11.81ms rd=-16.9s sd=16.9s ipdv=111.6ms
seq=9 rtt=15.36ms rd=-17.2s sd=17.3s ipdv=3.55ms
seq=10 rtt=19.71ms rd=-17.6s sd=17.6s ipdv=4.35ms
seq=11 rtt=24.61ms rd=-17.9s sd=17.9s ipdv=4.9ms
seq=12 rtt=9.31ms rd=-18.2s sd=18.2s ipdv=15.31ms
seq=13 rtt=12.06ms rd=-18.5s sd=18.5s ipdv=2.75ms
seq=14 rtt=16.31ms rd=-18.8s sd=18.8s ipdv=4.26ms
seq=15 rtt=21.07ms rd=-19.2s sd=19.2s ipdv=4.75ms
seq=16 rtt=24.92ms rd=-19.5s sd=19.5s ipdv=3.85ms
seq=17 rtt=8.95ms rd=-19.8s sd=19.8s ipdv=15.97ms
seq=18 rtt=13.11ms rd=-20.1s sd=20.1s ipdv=4.15ms
seq=19 rtt=17.16ms rd=-20.4s sd=20.4s ipdv=4.05ms
seq=20 rtt=21.91ms rd=-20.7s sd=20.7s ipdv=4.75ms
seq=21 rtt=25.82ms rd=-21s sd=21.1s ipdv=3.9ms
seq=22 rtt=9.21ms rd=-21.3s sd=21.4s ipdv=16.61ms
seq=23 rtt=13.11ms rd=-21.6s sd=21.7s ipdv=3.9ms
seq=24 rtt=17.81ms rd=-22s sd=22s ipdv=4.7ms
seq=25 rtt=21.66ms rd=-22.3s sd=22.3s ipdv=3.85ms
seq=26 rtt=26.02ms rd=-22.6s sd=22.6s ipdv=4.35ms
seq=27 rtt=9.9ms rd=-22.9s sd=22.9s ipdv=16.11ms
seq=28 rtt=14.16ms rd=-23.2s sd=23.2s ipdv=4.25ms
seq=29 rtt=18.01ms rd=-23.6s sd=23.6s ipdv=3.85ms
seq=30 rtt=23.06ms rd=-23.9s sd=23.9s ipdv=5.05ms
seq=31 rtt=26.72ms rd=-24.2s sd=24.2s ipdv=3.65ms
seq=32 rtt=10.01ms rd=-24.5s sd=24.5s ipdv=16.71ms
seq=33 rtt=14.21ms rd=-24.8s sd=24.8s ipdv=4.2ms
seq=34 rtt=18.72ms rd=-25.1s sd=25.2s ipdv=4.5ms
seq=35 rtt=22.81ms rd=-25.5s sd=25.5s ipdv=4.1ms
seq=36 rtt=123.5ms rd=-25.7s sd=25.8s ipdv=100.7ms
seq=37 rtt=11.26ms rd=-26.1s sd=26.1s ipdv=112.3ms
seq=38 rtt=14.71ms rd=-26.4s sd=26.4s ipdv=3.45ms
seq=39 rtt=19.86ms rd=-26.8s sd=26.8s ipdv=5.15ms
seq=40 rtt=23.61ms rd=-27.1s sd=27.1s ipdv=3.75ms
seq=41 rtt=27.12ms rd=-27.4s sd=27.4s ipdv=3.5ms
seq=42 rtt=11.61ms rd=-27.7s sd=27.8s ipdv=15.51ms
seq=43 rtt=16.26ms rd=-28.1s sd=28.1s ipdv=4.65ms
seq=44 rtt=19.76ms rd=-28.4s sd=28.4s ipdv=3.5ms
seq=45 rtt=24.82ms rd=-28.7s sd=28.7s ipdv=5.05ms
seq=46 rtt=8.95ms rd=-29s sd=29s ipdv=15.86ms
seq=47 rtt=12.01ms rd=-29.3s sd=29.3s ipdv=3.05ms
seq=48 rtt=16.31ms rd=-29.6s sd=29.7s ipdv=4.3ms
seq=49 rtt=20.75ms rd=-30s sd=30s ipdv=4.44ms
seq=50 rtt=25.07ms rd=-30.3s sd=30.3s ipdv=4.32ms
seq=51 rtt=8.86ms rd=-30.6s sd=30.6s ipdv=16.21ms
seq=52 rtt=13.11ms rd=-30.9s sd=30.9s ipdv=4.25ms
seq=53 rtt=16.96ms rd=-31.2s sd=31.2s ipdv=3.85ms
seq=54 rtt=21.57ms rd=-31.5s sd=31.5s ipdv=4.6ms
seq=55 rtt=25.82ms rd=-31.9s sd=31.9s ipdv=4.25ms
seq=56 rtt=8.9ms rd=-32.2s sd=32.2s ipdv=16.92ms
seq=57 rtt=13.11ms rd=-32.5s sd=32.5s ipdv=4.2ms
seq=58 rtt=17.76ms rd=-32.8s sd=32.8s ipdv=4.65ms
seq=59 rtt=22.06ms rd=-33.1s sd=33.1s ipdv=4.3ms
seq=60 rtt=25.72ms rd=-33.4s sd=33.5s ipdv=3.65ms
seq=61 rtt=9.96ms rd=-33.7s sd=33.8s ipdv=15.76ms
seq=62 rtt=14.21ms rd=-34.1s sd=34.1s ipdv=4.25ms
seq=63 rtt=17.46ms rd=-34.4s sd=34.4s ipdv=3.25ms
seq=64 rtt=22.37ms rd=-34.7s sd=34.7s ipdv=4.9ms
seq=65 rtt=26.77ms rd=-35.1s sd=35.1s ipdv=4.41ms
seq=66 rtt=9.9ms rd=-35.4s sd=35.4s ipdv=16.87ms
seq=67 rtt=14.11ms rd=-35.7s sd=35.7s ipdv=4.2ms
seq=68 rtt=18.91ms rd=-36s sd=36s ipdv=4.8ms
seq=69 rtt=22.71ms rd=-36.3s sd=36.3s ipdv=3.8ms
seq=70 rtt=27.01ms rd=-36.7s sd=36.7s ipdv=4.3ms
seq=71 rtt=10.71ms rd=-37s sd=37s ipdv=16.31ms
seq=72 rtt=15.26ms rd=-37.3s sd=37.3s ipdv=4.55ms
seq=73 rtt=19.71ms rd=-37.7s sd=37.7s ipdv=4.45ms
seq=74 rtt=23.16ms rd=-38s sd=38s ipdv=3.45ms
seq=75 rtt=123.4ms rd=-38.2s sd=38.3s ipdv=100.3ms
seq=76 rtt=11.1ms rd=-38.6s sd=38.6s ipdv=112.3ms
seq=77 rtt=15.21ms rd=-38.9s sd=38.9s ipdv=4.1ms
seq=78 rtt=19.66ms rd=-39.2s sd=39.2s ipdv=4.45ms
seq=79 rtt=23.71ms rd=-39.5s sd=39.6s ipdv=4.05ms
seq=80 rtt=8.86ms rd=-39.9s sd=39.9s ipdv=14.86ms
seq=81 rtt=12.06ms rd=-40.2s sd=40.2s ipdv=3.2ms
seq=82 rtt=16.21ms rd=-40.5s sd=40.5s ipdv=4.15ms
seq=83 rtt=20.91ms rd=-40.9s sd=40.9s ipdv=4.7ms
seq=84 rtt=24.67ms rd=-41.2s sd=41.2s ipdv=3.75ms
seq=85 rtt=9.15ms rd=-41.5s sd=41.5s ipdv=15.51ms
seq=86 rtt=12.16ms rd=-41.8s sd=41.8s ipdv=3ms
seq=87 rtt=16.91ms rd=-42.1s sd=42.2s ipdv=4.75ms
seq=88 rtt=20.96ms rd=-42.5s sd=42.5s ipdv=4.05ms
seq=89 rtt=25.77ms rd=-42.8s sd=42.8s ipdv=4.8ms
seq=90 rtt=9.11ms rd=-43.1s sd=43.1s ipdv=16.66ms
seq=91 rtt=13.11ms rd=-43.5s sd=43.5s ipdv=4ms
seq=92 rtt=17.17ms rd=-43.8s sd=43.8s ipdv=4.06ms
seq=93 rtt=22.26ms rd=-44.2s sd=44.2s ipdv=5.1ms
seq=94 rtt=25.72ms rd=-44.5s sd=44.6s ipdv=3.45ms
seq=95 rtt=10ms rd=-44.9s sd=44.9s ipdv=15.71ms
seq=96 rtt=14.26ms rd=-45.3s sd=45.3s ipdv=4.25ms
seq=97 rtt=18.66ms rd=-45.6s sd=45.6s ipdv=4.4ms
seq=98 rtt=22.31ms rd=-45.9s sd=45.9s ipdv=3.65ms
seq=99 rtt=27.06ms rd=-46.2s sd=46.3s ipdv=4.75ms
seq=100 rtt=9.91ms rd=-46.5s sd=46.6s ipdv=17.16ms
seq=101 rtt=14.26ms rd=-46.9s sd=46.9s ipdv=4.35ms
seq=102 rtt=19.01ms rd=-47.2s sd=47.2s ipdv=4.75ms
seq=103 rtt=23.06ms rd=-47.5s sd=47.5s ipdv=4.05ms
seq=104 rtt=123.5ms rd=-47.7s sd=47.8s ipdv=100.4ms
seq=105 rtt=11.21ms rd=-48.1s sd=48.1s ipdv=112.3ms
