Data plane is up
Running irtt
UE IP is 10.45.0.88
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.14s rd=190.5ms sd=948.2ms ipdv=n/a
seq=1 rtt=994.7ms rd=214.6ms sd=780.1ms ipdv=143.9ms
seq=2 rtt=1.25s rd=93.24ms sd=1.16s ipdv=256.6ms
seq=3 rtt=1.05s rd=93.26ms sd=958.8ms ipdv=199.2ms
seq=4 rtt=1.57s rd=257.9ms sd=1.31s ipdv=516.3ms
seq=5 rtt=1.51s rd=303.1ms sd=1.2s ipdv=61.1ms
seq=6 rtt=1.31s rd=303ms sd=1s ipdv=199.7ms
seq=7 rtt=1.18s rd=335.9ms sd=839.7ms ipdv=132ms
seq=8 rtt=2.2s rd=270ms sd=1.93s ipdv=1.03s
seq=9 rtt=2.06s rd=182.6ms sd=1.87s ipdv=146.1ms
seq=10 rtt=1.86s rd=182.7ms sd=1.67s ipdv=200.3ms
seq=11 rtt=5.36s rd=228.8ms sd=5.13s ipdv=3.5s
seq=12 rtt=5.16s rd=228.8ms sd=4.93s ipdv=200.7ms
seq=13 rtt=5.48s rd=104.8ms sd=5.38s ipdv=325.4ms
seq=14 rtt=5.28s rd=104.7ms sd=5.18s ipdv=200.3ms
seq=15 rtt=5.08s rd=104.7ms sd=4.98s ipdv=199.3ms
seq=16 rtt=4.88s rd=104.7ms sd=4.78s ipdv=200.4ms
seq=17 rtt=4.68s rd=104.7ms sd=4.58s ipdv=200.3ms
seq=33 rtt=1.6s rd=191.5ms sd=1.41s ipdv=n/a
seq=34 rtt=1.85s rd=133.6ms sd=1.72s ipdv=249.4ms
seq=35 rtt=1.65s rd=133.6ms sd=1.52s ipdv=199.2ms
seq=36 rtt=1.54s rd=157.9ms sd=1.38s ipdv=112.9ms
seq=37 rtt=1.42s rd=154.9ms sd=1.26s ipdv=120.2ms
seq=38 rtt=1.69s rd=173.6ms sd=1.52s ipdv=273.1ms
seq=39 rtt=1.57s rd=211.9ms sd=1.36s ipdv=116.6ms
seq=40 rtt=1.97s rd=221.9ms sd=1.75s ipdv=393ms
seq=41 rtt=1.77s rd=222ms sd=1.55s ipdv=199.4ms
seq=42 rtt=1.68s rd=265.4ms sd=1.41s ipdv=90.35ms
seq=43 rtt=1.53s rd=211.2ms sd=1.32s ipdv=146.2ms
seq=44 rtt=1.83s rd=180.8ms sd=1.65s ipdv=297.5ms
seq=45 rtt=2.24s rd=256.7ms sd=1.98s ipdv=409.8ms
seq=46 rtt=2.04s rd=256.7ms sd=1.78s ipdv=200.3ms
seq=47 rtt=1.84s rd=256.7ms sd=1.58s ipdv=199.9ms
seq=48 rtt=1.64s rd=194.8ms sd=1.44s ipdv=200.4ms
seq=49 rtt=1.48s rd=165.9ms sd=1.32s ipdv=153.4ms
seq=50 rtt=1.64s rd=83.6ms sd=1.56s ipdv=155.6ms
seq=51 rtt=1.44s rd=83.59ms sd=1.36s ipdv=199ms
seq=52 rtt=2.04s rd=212.8ms sd=1.83s ipdv=601ms
seq=53 rtt=1.95s rd=246.5ms sd=1.7s ipdv=93.65ms
seq=54 rtt=2.1s rd=97.61ms sd=2s ipdv=146.3ms
seq=55 rtt=1.89s rd=97.59ms sd=1.8s ipdv=200.4ms
seq=56 rtt=1.78s rd=134.5ms sd=1.64s ipdv=117.2ms
seq=57 rtt=2.13s rd=112.6ms sd=2.02s ipdv=351.7ms
seq=58 rtt=1.93s rd=112.6ms sd=1.82s ipdv=200.4ms
seq=59 rtt=1.73s rd=112.6ms sd=1.62s ipdv=200.1ms
seq=60 rtt=1.64s rd=184.7ms sd=1.46s ipdv=88.5ms
seq=61 rtt=1.49s rd=150.8ms sd=1.34s ipdv=147.4ms
seq=62 rtt=1.68s rd=88.37ms sd=1.59s ipdv=183.9ms
seq=63 rtt=1.48s rd=88.39ms sd=1.39s ipdv=200ms
seq=64 rtt=2.14s rd=262.1ms sd=1.88s ipdv=663.4ms
seq=65 rtt=2.02s rd=234.6ms sd=1.78s ipdv=124.9ms
seq=66 rtt=5.41s rd=163.5ms sd=5.24s ipdv=3.39s
seq=67 rtt=5.21s rd=163.5ms sd=5.04s ipdv=200.3ms
seq=68 rtt=5.01s rd=163.4ms sd=4.84s ipdv=200.4ms
seq=69 rtt=4.81s rd=163.4ms sd=4.64s ipdv=199.9ms
seq=70 rtt=4.61s rd=163.4ms sd=4.44s ipdv=200.3ms
seq=83 rtt=2.19s rd=307.9ms sd=1.89s ipdv=n/a
seq=84 rtt=1.99s rd=307.9ms sd=1.69s ipdv=200.3ms
seq=85 rtt=1.87s rd=313.8ms sd=1.55s ipdv=127.2ms
seq=86 rtt=2.12s rd=139.9ms sd=1.98s ipdv=256.9ms
seq=87 rtt=1.92s rd=139.9ms sd=1.78s ipdv=200.4ms
seq=88 rtt=3s rd=153.3ms sd=2.84s ipdv=1.07s
seq=89 rtt=2.8s rd=153.3ms sd=2.64s ipdv=199.4ms
seq=90 rtt=2.6s rd=153.3ms sd=2.44s ipdv=200.5ms
seq=91 rtt=2.4s rd=153.2ms sd=2.24s ipdv=199.4ms
seq=92 rtt=2.2s rd=153.2ms sd=2.04s ipdv=200.4ms
seq=97 rtt=1.76s rd=128.7ms sd=1.63s ipdv=n/a
seq=98 rtt=1.62s rd=112.7ms sd=1.51s ipdv=137.6ms
seq=99 rtt=2.77s rd=176ms sd=2.6s ipdv=1.15s
seq=100 rtt=3.05s rd=173.4ms sd=2.88s ipdv=276ms
seq=101 rtt=2.85s rd=173.4ms sd=2.68s ipdv=200.3ms
seq=102 rtt=2.65s rd=173.4ms sd=2.48s ipdv=199.2ms
seq=103 rtt=2.52s rd=194ms sd=2.32s ipdv=134.4ms
seq=104 rtt=2.32s rd=194ms sd=2.12s ipdv=200.3ms
seq=105 rtt=2.12s rd=194ms sd=1.92s ipdv=200.4ms
seq=106 rtt=1.92s rd=193.9ms sd=1.72s ipdv=200ms
seq=107 rtt=1.72s rd=194ms sd=1.52s ipdv=199ms
seq=108 rtt=2.05s rd=169.1ms sd=1.88s ipdv=335ms
seq=109 rtt=1.98s rd=242.4ms sd=1.73s ipdv=73.9ms
seq=110 rtt=1.86s rd=262.5ms sd=1.6s ipdv=114.7ms
seq=111 rtt=5.29s rd=277.1ms sd=5.01s ipdv=3.42s
seq=112 rtt=5.09s rd=277.1ms sd=4.81s ipdv=200.3ms
seq=113 rtt=4.89s rd=276.9ms sd=4.61s ipdv=200.3ms
seq=114 rtt=4.69s rd=276.9ms sd=4.41s ipdv=199.4ms
seq=115 rtt=4.49s rd=276.9ms sd=4.21s ipdv=200.3ms
seq=122 rtt=3.14s rd=258.5ms sd=2.88s ipdv=n/a
seq=123 rtt=3.36s rd=154.3ms sd=3.21s ipdv=220.1ms
seq=124 rtt=3.16s rd=154.3ms sd=3.01s ipdv=199.3ms
seq=125 rtt=2.96s rd=154.3ms sd=2.81s ipdv=200.4ms
seq=126 rtt=2.85s rd=199.3ms sd=2.65s ipdv=110.2ms
seq=127 rtt=2.65s rd=199.3ms sd=2.45s ipdv=199.3ms
seq=128 rtt=3.1s rd=281.3ms sd=2.82s ipdv=450.2ms
seq=129 rtt=2.9s rd=214.2ms sd=2.69s ipdv=200.3ms
seq=130 rtt=2.75s rd=162.8ms sd=2.59s ipdv=146.6ms
seq=131 rtt=3.11s rd=149.8ms sd=2.96s ipdv=357.7ms
seq=132 rtt=3.58s rd=180.3ms sd=3.4s ipdv=466.1ms
seq=133 rtt=3.38s rd=180.3ms sd=3.2s ipdv=199.3ms
seq=134 rtt=3.18s rd=180.3ms sd=3s ipdv=200.3ms
seq=135 rtt=2.98s rd=180.3ms sd=2.8s ipdv=200.4ms
seq=136 rtt=2.78s rd=180.3ms sd=2.6s ipdv=199.3ms
seq=137 rtt=2.63s rd=154.1ms sd=2.48s ipdv=146.9ms
seq=138 rtt=2.88s rd=162.1ms sd=2.72s ipdv=245.9ms
seq=139 rtt=2.76s rd=202.4ms sd=2.56s ipdv=115.9ms
seq=140 rtt=3.14s rd=185.3ms sd=2.96s ipdv=378.8ms
seq=141 rtt=2.99s rd=155.5ms sd=2.84s ipdv=149.5ms
seq=142 rtt=2.79s rd=155.5ms sd=2.64s ipdv=200.4ms
seq=143 rtt=3.11s rd=192.1ms sd=2.92s ipdv=316.4ms
seq=144 rtt=3.47s rd=195.8ms sd=3.28s ipdv=367.2ms
seq=145 rtt=3.27s rd=195.8ms sd=3.08s ipdv=200.4ms
seq=146 rtt=3.2s rd=249.4ms sd=2.95s ipdv=79.1ms
seq=147 rtt=3s rd=249.4ms sd=2.75s ipdv=199.4ms
