Data plane is up
Running irtt
UE IP is 10.45.0.31
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.14s rd=164.6ms sd=979.7ms ipdv=n/a
seq=1 rtt=1.05s rd=212.4ms sd=840.7ms ipdv=91.2ms
seq=2 rtt=1.38s rd=190.5ms sd=1.19s ipdv=328.9ms
seq=3 rtt=1.18s rd=190.5ms sd=992.1ms ipdv=199.3ms
seq=4 rtt=1.63s rd=245.5ms sd=1.38s ipdv=447ms
seq=5 rtt=1.57s rd=376.4ms sd=1.19s ipdv=61.15ms
seq=6 rtt=1.37s rd=376.4ms sd=992.2ms ipdv=200ms
seq=7 rtt=1.27s rd=367.9ms sd=899.2ms ipdv=101.4ms
seq=8 rtt=2.18s rd=191.3ms sd=1.99s ipdv=914.3ms
seq=9 rtt=2.06s rd=200.6ms sd=1.86s ipdv=118.4ms
seq=10 rtt=1.86s rd=200.7ms sd=1.66s ipdv=199.3ms
seq=11 rtt=2.35s rd=189.9ms sd=2.16s ipdv=486.5ms
seq=12 rtt=2.15s rd=189.9ms sd=1.96s ipdv=200.4ms
seq=13 rtt=1.95s rd=189.9ms sd=1.76s ipdv=199.4ms
seq=14 rtt=1.75s rd=189.9ms sd=1.56s ipdv=200.7ms
seq=15 rtt=1.55s rd=189.9ms sd=1.36s ipdv=199.4ms
seq=17 rtt=1.8s rd=188ms sd=1.61s ipdv=n/a
seq=18 rtt=2.71s rd=174.6ms sd=2.54s ipdv=909.2ms
seq=19 rtt=2.64s rd=212.9ms sd=2.42s ipdv=73.35ms
seq=20 rtt=2.81s rd=146.4ms sd=2.66s ipdv=173.7ms
seq=21 rtt=2.61s rd=146.4ms sd=2.46s ipdv=200.3ms
seq=22 rtt=2.41s rd=146.4ms sd=2.26s ipdv=200.3ms
seq=23 rtt=2.28s rd=144.3ms sd=2.14s ipdv=130.7ms
seq=24 rtt=2.08s rd=144.2ms sd=1.94s ipdv=199.4ms
seq=25 rtt=2.55s rd=245.1ms sd=2.31s ipdv=470.5ms
