Data plane is up
Running irtt
UE IP is 10.45.0.52
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.14s rd=223.7ms sd=915.6ms ipdv=n/a
seq=1 rtt=994.7ms rd=218.1ms sd=776.6ms ipdv=144.6ms
seq=2 rtt=1.25s rd=129.3ms sd=1.12s ipdv=259ms
seq=3 rtt=1.05s rd=129.3ms sd=924.1ms ipdv=200.2ms
seq=4 rtt=1.5s rd=204ms sd=1.29s ipdv=444ms
seq=5 rtt=1.51s rd=348ms sd=1.16s ipdv=9.65ms
seq=6 rtt=1.31s rd=347.9ms sd=959.7ms ipdv=199.5ms
seq=7 rtt=1.18s rd=343.1ms sd=832.5ms ipdv=132.1ms
seq=8 rtt=4.59s rd=199.8ms sd=4.4s ipdv=3.42s
seq=9 rtt=4.4s rd=199.8ms sd=4.2s ipdv=199.8ms
seq=10 rtt=4.2s rd=199.8ms sd=4s ipdv=199.3ms
seq=11 rtt=4s rd=199.8ms sd=3.8s ipdv=200.4ms
seq=12 rtt=3.8s rd=199.8ms sd=3.6s ipdv=199.7ms
seq=21 rtt=2.05s rd=187.8ms sd=1.86s ipdv=n/a
seq=22 rtt=1.9s rd=175.1ms sd=1.73s ipdv=149.4ms
seq=23 rtt=1.7s rd=175.1ms sd=1.53s ipdv=200.4ms
seq=24 rtt=1.91s rd=116.9ms sd=1.8s ipdv=211.6ms
seq=25 rtt=1.71s rd=116.9ms sd=1.6s ipdv=200.3ms
seq=26 rtt=2.29s rd=263.1ms sd=2.03s ipdv=576.9ms
seq=27 rtt=2.22s rd=264.1ms sd=1.95s ipdv=73.4ms
seq=28 rtt=2.48s rd=180.3ms sd=2.3s ipdv=264.2ms
seq=29 rtt=2.28s rd=180.2ms sd=2.1s ipdv=200.3ms
seq=30 rtt=2.08s rd=180.3ms sd=1.9s ipdv=200.3ms
seq=31 rtt=2.56s rd=190.2ms sd=2.37s ipdv=481.8ms
seq=32 rtt=2.42s rd=142.1ms sd=2.28s ipdv=145.6ms
seq=33 rtt=2.78s rd=218.9ms sd=2.56s ipdv=360ms
seq=34 rtt=2.58s rd=218.9ms sd=2.36s ipdv=200.7ms
seq=35 rtt=2.38s rd=218.8ms sd=2.16s ipdv=199.3ms
seq=36 rtt=2.18s rd=218.8ms sd=1.96s ipdv=200.3ms
seq=37 rtt=1.98s rd=218.7ms sd=1.76s ipdv=200.4ms
seq=39 rtt=2.22s rd=216.7ms sd=2.01s ipdv=n/a
seq=40 rtt=2.13s rd=216.1ms sd=1.91s ipdv=92.3ms
seq=41 rtt=3.04s rd=200ms sd=2.84s ipdv=907ms
seq=42 rtt=2.89s rd=175.8ms sd=2.71s ipdv=149.6ms
seq=43 rtt=3.2s rd=242ms sd=2.95s ipdv=309.8ms
seq=44 rtt=3s rd=242ms sd=2.75s ipdv=200.2ms
seq=45 rtt=2.8s rd=242ms sd=2.55s ipdv=200.4ms
seq=46 rtt=2.66s rd=261.5ms sd=2.4s ipdv=135ms
seq=47 rtt=2.46s rd=261.5ms sd=2.2s ipdv=199.7ms
seq=48 rtt=2.26s rd=261.4ms sd=2s ipdv=200.3ms
seq=49 rtt=2.59s rd=229.4ms sd=2.36s ipdv=325ms
seq=50 rtt=2.39s rd=229.4ms sd=2.16s ipdv=200.4ms
seq=51 rtt=2.32s rd=301.9ms sd=2.02s ipdv=61.65ms
seq=52 rtt=2.2s rd=299.6ms sd=1.9s ipdv=127.9ms
seq=53 rtt=2s rd=299.6ms sd=1.7s ipdv=200.4ms
seq=54 rtt=2.34s rd=241.6ms sd=2.1s ipdv=341.5ms
seq=55 rtt=5.16s rd=224.9ms sd=4.93s ipdv=2.82s
seq=56 rtt=4.96s rd=224.9ms sd=4.73s ipdv=200.3ms
seq=57 rtt=4.76s rd=224.7ms sd=4.53s ipdv=199.4ms
seq=58 rtt=4.56s rd=224.7ms sd=4.33s ipdv=200.4ms
seq=59 rtt=4.35s rd=224.7ms sd=4.13s ipdv=200.7ms
seq=65 rtt=3.2s rd=190.6ms sd=3.01s ipdv=n/a
