Data plane is up
Running irtt
UE IP is 10.45.0.37
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.05s rd=137.8ms sd=916.8ms ipdv=n/a
seq=1 rtt=937.1ms rd=159.6ms sd=777.4ms ipdv=117.6ms
seq=2 rtt=1.32s rd=191.8ms sd=1.13s ipdv=381ms
seq=3 rtt=1.66s rd=164.5ms sd=1.5s ipdv=344ms
seq=4 rtt=1.46s rd=164.4ms sd=1.3s ipdv=200.3ms
seq=5 rtt=1.36s rd=198.8ms sd=1.17s ipdv=97.45ms
seq=6 rtt=1.3s rd=265.3ms sd=1.04s ipdv=60.9ms
seq=7 rtt=1.56s rd=122.2ms sd=1.43s ipdv=251.7ms
seq=8 rtt=1.5s rd=224.2ms sd=1.28s ipdv=54.05ms
seq=9 rtt=4.45s rd=193ms sd=4.26s ipdv=2.95s
seq=10 rtt=4.25s rd=193ms sd=4.05s ipdv=200.4ms
seq=11 rtt=4.05s rd=193ms sd=3.85s ipdv=200.3ms
seq=12 rtt=3.85s rd=192.9ms sd=3.66s ipdv=199.6ms
seq=13 rtt=3.65s rd=192.9ms sd=3.46s ipdv=200.1ms
seq=24 rtt=1.52s rd=167.5ms sd=1.35s ipdv=n/a
seq=25 rtt=1.75s rd=121.4ms sd=1.63s ipdv=225.7ms
seq=26 rtt=1.73s rd=283.3ms sd=1.44s ipdv=22.9ms
seq=27 rtt=1.52s rd=283.4ms sd=1.24s ipdv=200.4ms
seq=28 rtt=1.32s rd=283.3ms sd=1.04s ipdv=200.3ms
seq=29 rtt=1.62s rd=192.6ms sd=1.42s ipdv=292.3ms
seq=30 rtt=1.42s rd=192.5ms sd=1.22s ipdv=200.4ms
seq=31 rtt=1.35s rd=265.7ms sd=1.09s ipdv=63.85ms
seq=32 rtt=1.21s rd=220.7ms sd=992.2ms ipdv=139.6ms
seq=33 rtt=1.48s rd=134.1ms sd=1.34s ipdv=266ms
seq=34 rtt=1.4s rd=190.8ms sd=1.21s ipdv=80.85ms
seq=35 rtt=1.84s rd=233.8ms sd=1.6s ipdv=440.8ms
seq=36 rtt=1.64s rd=233.8ms sd=1.4s ipdv=200.3ms
seq=37 rtt=1.44s rd=233.8ms sd=1.2s ipdv=200.4ms
seq=38 rtt=1.32s rd=202.1ms sd=1.12s ipdv=119.5ms
seq=39 rtt=1.51s rd=149.6ms sd=1.36s ipdv=190.4ms
